"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Doug Williams",25,"2",16,"254 for 521, 3,396 yards, 20 td, 16 int, & 58 rushes for 370 yards and 4 td","Tampa Bay Buccaneers / 1st / 17th pick / 1978"
"3","RB","Jerry Eckwood",26,"1",8,"149 rushes for 504 yards, 2 td, & 47 catches for 475 yards and 1 td","Tampa Bay Buccaneers / 3rd / 60th pick / 1979"
"4","FB","Ricky Bell",25,"3",12,"174 rushes for 599 yards, 2 td, & 38 catches for 292 yards and 1 td","Tampa Bay Buccaneers / 1st / 1st pick / 1977"
"5","WR","Isaac Hagins",26,"4",14,"23 catches for 364 yards, 2 td, & 3 rushes for 24 yards and 0 td","Minnesota Vikings / 9th / 262nd pick / 1976"
"6","WR","Gordon Jones",23,"1",14,"48 catches for 669 yards, 5 td, & 1 rush for -10 yards and 0 td","Tampa Bay Buccaneers / 2nd / 34th pick / 1979"
"7","TE","Jimmie Giles*",26,"3",15,"33 catches for 602 yards, 4 td","Houston Oilers / 3rd / 70th pick / 1977"
"8","LT","Dave Reavis",30,"6",16,"","Pittsburgh Steelers / 5th / 106th pick / 1973"
"9","LG","George Yarno",23,"1",10,"",""
"10","C","Steve Wilson",26,"4",14,"1 fumble recovered","Tampa Bay Buccaneers / 5th / 154th pick / 1976"
"11","RG","Ray Snell",22,"Rook",11,"","Tampa Bay Buccaneers / 1st / 22nd pick / 1980"
"12","RT","Charley Hannah",25,"3",16,"","Tampa Bay Buccaneers / 3rd / 56th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bill Kollar",28,"6",13,"0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 23rd pick / 1974"
"15","NT","David Logan",24,"1",14,"0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 12th / 307th pick / 1979"
"16","RDE","Lee Roy Selmon*",26,"4",16,"0 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 1st / 1st pick / 1976"
"17","LOLB","Dave Lewis*",26,"3",15,"1 interception, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 29th pick / 1977"
"18","LILB","Dewey Selmon",27,"4",15,"0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 2nd / 60th pick / 1976"
"19","RILB","Richard Wood",27,"5",16,"3 interceptions, 0 fumbles recovered","New York Jets / 3rd / 68th pick / 1975"
"20","ROLB","Cecil Johnson",25,"3",16,"",""
"21","LCB","Curtis Jordan",26,"4",16,"0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 6th / 158th pick / 1976"
"22","RCB","Mike Washington",27,"4",16,"4 interceptions, 0 fumbles recovered","Baltimore Colts / 3rd / 53rd pick / 1975"
"23","SS","Mark Cotney",28,"5",16,"3 interceptions, 0 fumbles recovered","Houston Oilers / 7th / 171st pick / 1975"
"24","FS","Cedric Brown",26,"4",13,"1 interception, 0 fumbles recovered","Oakland Raiders / 12th / 343rd pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Garo Yepremian",36,"14",0,"16 of 23 field goals & 31 of 32 extra points",""
"27","P","Tom Blanchard",32,"9",0,"88 punts for a 42.3 average, 1 blocked","New York Giants / 12th / 304th pick / 1971"
"28","PR","Danny Reece",25,"4",1,"57 punt returns for a 5.5 average and 0 td","Cincinnati Bengals / 3rd / 69th pick / 1976"
"29","KR","Gary Davis",26,"4",2,"44 kick returns for a 21.6 average and 0 td","Miami Dolphins / 6th / 174th pick / 1976"
