"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Stan Gelbaugh",30,"3",8,"121 for 255, 1,307 yards, 6 td, 11 int, & 16 rushes for 79 yards and 0 td","Dallas Cowboys / 6th / 150th pick / 1986"
"3","RB","Chris Warren",24,"2",16,"223 rushes for 1,017 yards, 3 td, & 16 catches for 134 yards and 0 td","Seattle Seahawks / 4th / 89th pick / 1990"
"4","FB","John Williams",28,"6",16,"114 rushes for 339 yards, 1 td, & 74 catches for 556 yards and 2 td","Seattle Seahawks / 1st / 15th pick / 1986"
"5","WR","Louis Clark",28,"5",9,"20 catches for 290 yards, 1 td","Seattle Seahawks / 10th / 270th pick / 1987"
"6","WR","Tommy Kane",28,"4",11,"27 catches for 369 yards, 3 td","Seattle Seahawks / 3rd / 75th pick / 1988"
"7","TE","Ron Heller",29,"5",11,"12 catches for 85 yards, 0 td",""
"8","LT","Ray Roberts",23,"Rook",16,"","Seattle Seahawks / 1st / 10th pick / 1992"
"9","LG","Andy Heck",25,"3",13,"","Seattle Seahawks / 1st / 15th pick / 1989"
"10","C","Joe Tofflemire",27,"2",16,"","Seattle Seahawks / 2nd / 44th pick / 1989"
"11","RG","Darrick Brilz",28,"5",16,"",""
"12","RT","Bill Hitchcock",27,"1",11,"2 fumbles recovered","Seattle Seahawks / 8th / 202nd pick / 1990"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jeff Bryant",32,"10",16,"4.5 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 6th pick / 1982"
"15","LDT","Joe Nash",32,"10",16,"4.5 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDT","Cortez Kennedy*+",24,"2",16,"14.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 3rd pick / 1990"
"17","RDE","Tony Woods",27,"5",15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 18th pick / 1987"
"18","LLB","Terry Wooden",25,"2",8,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 2nd / 29th pick / 1990"
"19","MLB","David Wyman",28,"5",11,"0.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 2nd / 45th pick / 1987"
"20","RLB","Rufus Porter",27,"4",16,"9.5 sacks, 0 interceptions, 0 fumbles recovered",""
"21","LCB","Dwayne Harper",26,"4",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Seattle Seahawks / 11th / 299th pick / 1988"
"22","RCB","Patrick Hunter",28,"6",16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Seattle Seahawks / 3rd / 68th pick / 1986"
"23","SS","Robert Blackmon",25,"2",15,"3.5 sacks, 1 interception, 1 fumble recovered","Seattle Seahawks / 2nd / 34th pick / 1990"
"24","FS","Eugene Robinson*",29,"7",16,"0.0 sacks, 7 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","John Kasay",23,"1",0,"14 of 22 field goals & 14 of 14 extra points","Seattle Seahawks / 4th / 98th pick / 1991"
"27","P","Rick Tuten",27,"3",0,"108 punts for a 44.1 average, 0 blocked",""
"28","PR","Chris Warren",24,"2",16,"34 punt returns for a 7.4 average and 0 td","Seattle Seahawks / 4th / 89th pick / 1990"
"29","KR","Chris Warren",24,"2",16,"28 kick returns for a 18.7 average and 0 td","Seattle Seahawks / 4th / 89th pick / 1990"
