"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ben Roethlisberger",28,"6",12,"240 for 389, 3,200 yards, 17 td, 5 int, & 33 rushes for 176 yards and 2 td","Pittsburgh Steelers / 1st / 11th pick / 2004"
"3","RB","Rashard Mendenhall",23,"2",16,"324 rushes for 1,273 yards, 13 td, & 23 catches for 167 yards and 0 td","Pittsburgh Steelers / 1st / 23rd pick / 2008"
"4","WR","Mike Wallace",24,"1",16,"60 catches for 1,257 yards, 10 td, & 5 rushes for 39 yards and 0 td","Pittsburgh Steelers / 3rd / 84th pick / 2009"
"5","WR","Hines Ward",34,"12",15,"59 catches for 755 yards, 5 td, & 1 rush for -2 yards and 0 td","Pittsburgh Steelers / 3rd / 92nd pick / 1998"
"6","TE","Heath Miller",28,"5",14,"42 catches for 512 yards, 2 td","Pittsburgh Steelers / 1st / 30th pick / 2005"
"7","TE","Matt Spaeth",27,"3",13,"9 catches for 80 yards, 1 td","Pittsburgh Steelers / 3rd / 77th pick / 2007"
"8","LT","Jonathan Scott",27,"4",9,"","Detroit Lions / 5th / 141st pick / 2006"
"9","LG","Chris Kemoeatu",27,"4",15,"","Pittsburgh Steelers / 6th / 204th pick / 2005"
"10","C","Maurkice Pouncey*",21,"Rook",16,"2 fumbles recovered","Pittsburgh Steelers / 1st / 18th pick / 2010"
"11","RT","Flozell Adams",35,"12",16,"1 fumble recovered","Dallas Cowboys / 2nd / 38th pick / 1998"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Evander Hood",23,"1",9,"","Pittsburgh Steelers / 1st / 32nd pick / 2009"
"14","DE","Brett Keisel*",32,"8",11,"","Pittsburgh Steelers / 7th / 242nd pick / 2002"
"15","NT","Casey Hampton",33,"9",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 19th pick / 2001"
"16","LOLB","LaMarr Woodley",26,"3",16,"10.0 sacks, 2 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 2nd / 46th pick / 2007"
"17","LILB","James Farrior",35,"13",16,"6.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 1st / 8th pick / 1997"
"18","RILB","Lawrence Timmons",24,"3",15,"3.0 sacks, 2 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 1st / 15th pick / 2007"
"19","ROLB","James Harrison*+",32,"8",16,"10.5 sacks, 2 interceptions, 1 fumble recovered",""
"20","LCB","Bryant McFadden",29,"5",16,"2.0 sacks, 2 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 2nd / 62nd pick / 2005"
"21","RCB","Ike Taylor",30,"7",15,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 4th / 125th pick / 2003"
"22","SS","Troy Polamalu*+",29,"7",14,"1.0 sacks, 7 interceptions, 1 fumble recovered","Pittsburgh Steelers / 1st / 16th pick / 2003"
"23","FS","Ryan Clark",31,"8",15,"0.0 sacks, 2 interceptions, 1 fumble recovered",""
