"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Eli Manning*",27,4,16,"289 for 479, 3,238 yards, 21 td, 10 int, & 20 rushes for 10 yards and 1 td","San Diego Chargers / 1st / 1st pick / 2004"
"3","RB","Brandon Jacobs",26,3,13,"219 rushes for 1,089 yards, 15 td, & 6 catches for 36 yards and 0 td","New York Giants / 4th / 110th pick / 2005"
"4","FB","Madison Hedgecock",27,3,10,"1 rush for 0 yards, 0 td, & 8 catches for 52 yards and 1 td","St. Louis Rams / 7th / 251st pick / 2005"
"5","WR","Plaxico Burress",31,8,9,"35 catches for 454 yards, 4 td","Pittsburgh Steelers / 1st / 8th pick / 2000"
"6","WR","Amani Toomer",34,12,12,"48 catches for 580 yards, 4 td","New York Giants / 2nd / 34th pick / 1996"
"7","TE","Kevin Boss",24,1,15,"33 catches for 384 yards, 6 td","New York Giants / 5th / 153rd pick / 2007"
"8","LT","David Diehl",28,5,16,"2 fumbles recovered","New York Giants / 5th / 160th pick / 2003"
"9","LG","Rich Seubert",29,7,16,"1 fumble recovered",""
"10","C","Shaun O'Hara*",31,8,16,"",""
"11","RG","Chris Snee*+",26,4,16,"","New York Giants / 2nd / 34th pick / 2004"
"12","RT","Kareem McKenzie",29,7,16,"3 fumbles recovered","New York Jets / 3rd / 79th pick / 2001"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Mathias Kiwanuka",25,2,16,"","New York Giants / 1st / 32nd pick / 2006"
"15","DE","Justin Tuck*+",25,3,16,"","New York Giants / 3rd / 74th pick / 2005"
"16","DT","Fred Robbins",31,8,14,"","Minnesota Vikings / 2nd / 55th pick / 2000"
"17","NT","Barry Cofield",24,2,15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 4th / 124th pick / 2006"
"18","MLB","Antonio Pierce",30,7,15,"1.5 sacks, 0 interceptions, 0 fumbles recovered",""
"19","LB","Danny Clark",31,8,15,"","Jacksonville Jaguars / 7th / 245th pick / 2000"
"20","LCB","Aaron Ross",26,1,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered","New York Giants / 1st / 20th pick / 2007"
"21","RCB","Corey Webster",26,3,16,"1.0 sacks, 3 interceptions, 1 fumble recovered","New York Giants / 2nd / 43rd pick / 2005"
"22","SS","James Butler",26,3,14,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"23","FS","Michael Johnson",24,1,16,"1.0 sacks, 2 interceptions, 1 fumble recovered","New York Giants / 7th / 224th pick / 2007"
