"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Danny White",28,"4",16,"260 for 436, 3,287 yards, 28 td, 25 int, & 27 rushes for 114 yards and 1 td","Dallas Cowboys / 3rd / 53rd pick / 1974"
"3","RB","Tony Dorsett",26,"3",15,"278 rushes for 1,185 yards, 11 td, & 34 catches for 263 yards and 0 td","Dallas Cowboys / 1st / 2nd pick / 1977"
"4","FB","Robert Newhouse",30,"8",10,"118 rushes for 451 yards, 6 td, & 8 catches for 75 yards and 0 td","Dallas Cowboys / 2nd / 35th pick / 1972"
"5","WR","Tony Hill",24,"3",13,"60 catches for 1,055 yards, 8 td, & 4 rushes for 27 yards and 0 td","Dallas Cowboys / 3rd / 62nd pick / 1977"
"6","WR","Drew Pearson",29,"7",15,"43 catches for 568 yards, 6 td, & 2 rushes for 30 yards and 0 td",""
"7","TE","Billy Joe DuPree",30,"7",16,"29 catches for 312 yards, 7 td, & 4 rushes for 19 yards and 0 td","Dallas Cowboys / 1st / 20th pick / 1973"
"8","LT","Pat Donovan*",27,"5",16,"2 fumbles recovered","Dallas Cowboys / 4th / 90th pick / 1975"
"9","LG","Herbert Scott*+",27,"5",16,"","Dallas Cowboys / 13th / 330th pick / 1975"
"10","C","John Fitzgerald",32,"9",14,"","Dallas Cowboys / 4th / 101st pick / 1970"
"11","RG","Tom Rafferty",26,"4",16,"1 fumble recovered","Dallas Cowboys / 4th / 119th pick / 1976"
"12","RT","Jim Cooper",25,"3",15,"1 fumble recovered","Dallas Cowboys / 6th / 164th pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Too Tall Jones",29,"6",16,"0 interceptions, 3 fumbles recovered","Dallas Cowboys / 1st / 1st pick / 1974"
"15","LDT","Larry Cole",34,"12",16,"1 interception, 1 fumble recovered","Dallas Cowboys / 16th / 428th pick / 1968"
"16","RDT","Randy White*",27,"5",16,"","Dallas Cowboys / 1st / 2nd pick / 1975"
"17","RDE","Harvey Martin",30,"7",16,"","Dallas Cowboys / 3rd / 53rd pick / 1973"
"18","LLB","Mike Hegman",27,"4",16,"2 interceptions, 1 fumble recovered","Dallas Cowboys / 7th / 173rd pick / 1975"
"19","MLB","Bob Breunig*",27,"5",16,"3 interceptions, 0 fumbles recovered","Dallas Cowboys / 3rd / 70th pick / 1975"
"20","RLB","D.D. Lewis",35,"12",16,"0 interceptions, 3 fumbles recovered","Dallas Cowboys / 6th / 159th pick / 1968"
"21","LCB","Steve Wilson",23,"1",11,"4 interceptions, 0 fumbles recovered",""
"22","RCB","Aaron Mitchell",24,"1",15,"3 interceptions, 0 fumbles recovered","Dallas Cowboys / 2nd / 55th pick / 1979"
"23","SS","Charlie Waters",32,"10",16,"5 interceptions, 1 fumble recovered","Dallas Cowboys / 3rd / 66th pick / 1970"
"24","FS","Dennis Thurman",24,"2",16,"5 interceptions, 2 fumbles recovered","Dallas Cowboys / 11th / 306th pick / 1978"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Rafael Septien",27,"3",0,"11 of 17 field goals & 59 of 60 extra points","New Orleans Saints / 10th / 258th pick / 1977"
"27","P","Danny White",28,"4",16,"71 punts for a 40.9 average, 0 blocked","Dallas Cowboys / 3rd / 53rd pick / 1974"
"28","PR","James Jones",22,"Rook",0,"54 punt returns for a 10.1 average and 0 td","Dallas Cowboys / 3rd / 80th pick / 1980"
"29","KR","James Jones",22,"Rook",0,"32 kick returns for a 22.5 average and 0 td","Dallas Cowboys / 3rd / 80th pick / 1980"
