"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Rich Gannon",26,"4",11,"211 for 354, 2,166 yards, 12 td, 6 int, & 43 rushes for 236 yards and 2 td","New England Patriots / 4th / 98th pick / 1987"
"3","RB","Herschel Walker",29,"5",15,"198 rushes for 825 yards, 10 td, & 33 catches for 204 yards and 0 td","Dallas Cowboys / 5th / 114th pick / 1985"
"4","FB","Terry Allen",23,"Rook",6,"120 rushes for 563 yards, 2 td, & 6 catches for 49 yards and 1 td","Minnesota Vikings / 9th / 241st pick / 1990"
"5","WR","Anthony Carter",31,"6",15,"51 catches for 553 yards, 5 td, & 13 rushes for 117 yards and 1 td","Miami Dolphins / 12th / 334th pick / 1983"
"6","WR","Cris Carter",26,"4",16,"72 catches for 962 yards, 5 td","Philadelphia Eagles / 4th / 3rd pick / 1987 Supp"
"7","TE","Steve Jordan*",30,"9",16,"57 catches for 638 yards, 2 td","Minnesota Vikings / 7th / 179th pick / 1982"
"8","LT","Gary Zimmerman",30,"5",16,"","New York Giants / 1st / 3rd pick / 1984 Supp"
"9","LG","Randall McDaniel*",27,"3",16,"1 fumble recovered","Minnesota Vikings / 1st / 19th pick / 1988"
"10","C","Kirk Lowdermilk",28,"6",16,"1 fumble recovered","Minnesota Vikings / 3rd / 59th pick / 1985"
"11","RG","Todd Kalis",26,"3",8,"","Minnesota Vikings / 4th / 108th pick / 1988"
"12","RT","Tim Irwin",33,"10",16,"1 fumble recovered","Minnesota Vikings / 3rd / 74th pick / 1981"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Al Noga",26,"3",8,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 3rd / 71st pick / 1988"
"15","LDT","Ken Clarke",35,"13",16,"",""
"16","RDT","Henry Thomas*",26,"4",15,"8.0 sacks, 0 interceptions, 1 fumble recovered","Minnesota Vikings / 3rd / 72nd pick / 1987"
"17","RDE","Chris Doleman",30,"6",16,"7.0 sacks, 0 interceptions, 2 fumbles recovered","Minnesota Vikings / 1st / 4th pick / 1985"
"18","LLB","Jimmy Williams",31,"9",12,"","Detroit Lions / 1st / 15th pick / 1982"
"19","MLB","Ray Berry",28,"4",16,"1.0 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 2nd / 44th pick / 1987"
"20","RLB","Mike Merriweather",31,"9",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Pittsburgh Steelers / 3rd / 70th pick / 1982"
"21","LCB","Carl Lee",30,"8",14,"0.0 sacks, 1 interception, 1 fumble recovered","Minnesota Vikings / 7th / 186th pick / 1983"
"22","RCB","Najee Mustafaa",27,"4",12,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 100th pick / 1987"
"23","SS","Joey Browner",31,"8",14,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Minnesota Vikings / 1st / 19th pick / 1983"
"24","FS","Felix Wright",32,"6",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Fuad Reveiz",28,"6",0,"17 of 24 field goals & 34 of 35 extra points","Miami Dolphins / 7th / 195th pick / 1985"
"27","P","Harry Newsome",28,"6",0,"68 punts for a 45.5 average, 0 blocked","Pittsburgh Steelers / 8th / 214th pick / 1985"
"28","PR","Leo Lewis",35,"10",0,"30 punt returns for a 7.5 average and 0 td",""
"29","KR","Darrin Nelson",32,"9",0,"31 kick returns for a 22.0 average and 0 td","Minnesota Vikings / 1st / 7th pick / 1982"
