"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Russell Wilson*",25,1,16,"257 for 407, 3,357 yards, 26 td, 9 int, & 96 rushes for 539 yards and 1 td","Seattle Seahawks / 3rd / 75th pick / 2012"
"3","RB","Marshawn Lynch*",27,6,16,"301 rushes for 1,257 yards, 12 td, & 36 catches for 316 yards and 2 td","Buffalo Bills / 1st / 12th pick / 2007"
"4","WR","Doug Baldwin",25,2,9,"50 catches for 778 yards, 5 td, & 2 rushes for 6 yards and 0 td",""
"5","WR","Golden Tate",25,3,13,"64 catches for 898 yards, 5 td, & 3 rushes for 31 yards and 0 td","Seattle Seahawks / 2nd / 60th pick / 2010"
"6","TE","Zach Miller",28,6,12,"33 catches for 387 yards, 5 td","Oakland Raiders / 2nd / 38th pick / 2007"
"7","LT","Paul McQuistan",30,7,14,"","Oakland Raiders / 3rd / 69th pick / 2006"
"8","LT","Russell Okung",26,3,8,"","Seattle Seahawks / 1st / 6th pick / 2010"
"9","LG","James Carpenter",24,2,10,"","Seattle Seahawks / 1st / 25th pick / 2011"
"10","C","Max Unger*",27,4,13,"2 fumbles recovered","Seattle Seahawks / 2nd / 49th pick / 2009"
"11","RG","J.R. Sweezy",24,1,15,"","Seattle Seahawks / 7th / 225th pick / 2012"
"12","RT","Breno Giacomini",28,5,9,"","Green Bay Packers / 5th / 150th pick / 2008"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Red Bryant",29,5,15,"","Seattle Seahawks / 4th / 121st pick / 2008"
"15","DE","Chris Clemons",32,9,11,"",""
"16","LDT","Tony McDaniel",28,7,15,"2.0 sacks, 0 interceptions, 1 fumble recovered",""
"17","RDT","Brandon Mebane",28,6,16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 3rd / 85th pick / 2007"
"18","MLB","Bobby Wagner",23,1,14,"5.0 sacks, 2 interceptions, 1 fumble recovered","Seattle Seahawks / 2nd / 47th pick / 2012"
"19","LB","Bruce Irvin",26,1,12,"","Seattle Seahawks / 1st / 15th pick / 2012"
"20","LB","Malcolm Smith",24,2,8,"","Seattle Seahawks / 7th / 242nd pick / 2011"
"21","LB","K.J. Wright",24,2,13,"","Seattle Seahawks / 4th / 99th pick / 2011"
"22","LCB","Richard Sherman*+",25,2,16,"0.0 sacks, 8 interceptions, 2 fumbles recovered","Seattle Seahawks / 5th / 154th pick / 2011"
"23","RCB","Brandon Browner",29,2,8,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"24","SS","Kam Chancellor*",25,3,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Seattle Seahawks / 5th / 133rd pick / 2010"
"25","FS","Earl Thomas*+",24,3,16,"0.0 sacks, 5 interceptions, 0 fumbles recovered","Seattle Seahawks / 1st / 14th pick / 2010"
