"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ben Roethlisberger",27,5,15,"337 for 506, 4,328 yards, 26 td, 12 int, & 40 rushes for 82 yards and 2 td","Pittsburgh Steelers / 1st / 11th pick / 2004"
"3","RB","Rashard Mendenhall",22,1,12,"242 rushes for 1,108 yards, 7 td, & 25 catches for 261 yards and 1 td","Pittsburgh Steelers / 1st / 23rd pick / 2008"
"4","WR","Santonio Holmes",25,3,16,"79 catches for 1,248 yards, 5 td, & 3 rushes for 6 yards and 0 td","Pittsburgh Steelers / 1st / 25th pick / 2006"
"5","WR","Hines Ward",33,11,16,"95 catches for 1,167 yards, 6 td","Pittsburgh Steelers / 3rd / 92nd pick / 1998"
"6","TE","Heath Miller*",27,4,16,"76 catches for 789 yards, 6 td","Pittsburgh Steelers / 1st / 30th pick / 2005"
"7","LT","Max Starks",27,5,16,"","Pittsburgh Steelers / 3rd / 75th pick / 2004"
"8","LG","Chris Kemoeatu",26,3,12,"","Pittsburgh Steelers / 6th / 204th pick / 2005"
"9","C","Justin Hartwig",31,7,16,"","Tennessee Titans / 6th / 187th pick / 2002"
"10","RG","Trai Essex",27,4,16,"","Pittsburgh Steelers / 3rd / 93rd pick / 2005"
"11","RT","Willie Colon",26,3,16,"","Pittsburgh Steelers / 4th / 131st pick / 2006"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Brett Keisel",31,7,15,"","Pittsburgh Steelers / 7th / 242nd pick / 2002"
"14","NT","Casey Hampton*",32,8,16,"2.5 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 19th pick / 2001"
"15","LOLB","LaMarr Woodley*",25,2,16,"13.5 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 2nd / 46th pick / 2007"
"16","LILB","James Farrior",34,12,16,"3.0 sacks, 1 interception, 1 fumble recovered","New York Jets / 1st / 8th pick / 1997"
"17","RILB","Lawrence Timmons",23,2,13,"7.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 1st / 15th pick / 2007"
"18","ROLB","James Harrison*",31,7,16,"10.0 sacks, 0 interceptions, 2 fumbles recovered",""
"19","LCB","Ike Taylor",29,6,16,"1.0 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 4th / 125th pick / 2003"
"20","RCB","William Gay",24,2,14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 5th / 170th pick / 2007"
"21","SS","Tyrone Carter",33,9,12,"1.0 sacks, 2 interceptions, 1 fumble recovered","Minnesota Vikings / 4th / 118th pick / 2000"
"22","FS","Ryan Clark",30,7,15,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
