"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim McMahon",30,"7",11,"176 for 318, 2,132 yards, 10 td, 10 int, & 29 rushes for 141 yards and 0 td","Chicago Bears / 1st / 5th pick / 1982"
"3","RB","Tim Spencer",29,"4",11,"134 rushes for 521 yards, 3 td, & 18 catches for 112 yards and 0 td","San Diego Chargers / 11th / 307th pick / 1983"
"4","WR","Jamie Holland",25,"2",6,"26 catches for 336 yards, 0 td, & 6 rushes for 46 yards and 0 td","San Diego Chargers / 7th / 173rd pick / 1987"
"5","WR","Anthony Miller*",24,"1",16,"75 catches for 1,252 yards, 10 td, & 4 rushes for 21 yards and 0 td","San Diego Chargers / 1st / 15th pick / 1988"
"6","TE","Joe Caravello",26,"2",9,"10 catches for 95 yards, 0 td, & 1 rush for 0 yards and 0 td",""
"7","TE","Arthur Cox",28,"6",16,"22 catches for 200 yards, 2 td",""
"8","LT","Joel Patten",31,"9",14,"",""
"9","LG","Broderick Thompson",29,"4",16,"",""
"10","C","Courtney Hall",21,"Rook",16,"","San Diego Chargers / 2nd / 37th pick / 1989"
"11","RG","David Richards",23,"1",16,"","San Diego Chargers / 4th / 98th pick / 1988"
"12","RT","Brett Miller",31,"6",11,"","Atlanta Falcons / 5th / 129th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Lee Williams*",27,"5",16,"14.0 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 6th pick / 1984 Supp"
"15","NT","Joe Phillips",26,"3",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 93rd pick / 1986"
"16","RDE","Burt Grossman",22,"Rook",16,"10.0 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 8th pick / 1989"
"17","LOLB","Billy Ray Smith",28,"6",16,"2.5 sacks, 1 interception, 2 fumbles recovered","San Diego Chargers / 1st / 5th pick / 1983"
"18","LILB","Gary Plummer",29,"3",16,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"19","RILB","Cedric Figaro",23,"1",14,"0.0 sacks, 1 interception, 1 fumble recovered","San Diego Chargers / 6th / 152nd pick / 1988"
"20","ROLB","Leslie O'Neal*",25,"3",16,"12.5 sacks, 0 interceptions, 2 fumbles recovered","San Diego Chargers / 1st / 8th pick / 1986"
"21","LCB","Gill Byrd",28,"6",16,"0.0 sacks, 7 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 22nd pick / 1983"
"22","RCB","Sam Seale",27,"5",12,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Los Angeles Raiders / 8th / 224th pick / 1984"
"23","SS","Martin Bayless",27,"5",16,"1.0 sacks, 1 interception, 1 fumble recovered","St. Louis Cardinals / 4th / 101st pick / 1984"
"24","FS","Vencie Glenn",25,"3",16,"1.0 sacks, 4 interceptions, 1 fumble recovered","New England Patriots / 2nd / 54th pick / 1986"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Chris Bahr",36,"13",0,"17 of 25 field goals & 29 of 30 extra points","Cincinnati Bengals / 2nd / 51st pick / 1976"
"27","P","Hank Ilesic",30,"Rook",0,"76 punts for a 40.1 average, 0 blocked",""
"28","PR","Phil McConkey",32,"5",0,"14 punt returns for a 7.9 average and 0 td",""
"29","KR","Jamie Holland",25,"2",6,"29 kick returns for a 17.6 average and 0 td","San Diego Chargers / 7th / 173rd pick / 1987"
