"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Phil Simms",29,"5",16,"286 for 533, 4,044 yards, 22 td, 18 int, & 42 rushes for 162 yards and 0 td","New York Giants / 1st / 7th pick / 1979"
"3","RB","Joe Morris",24,"2",8,"133 rushes for 510 yards, 4 td, & 12 catches for 124 yards and 0 td","New York Giants / 2nd / 45th pick / 1982"
"4","FB","Rob Carpenter",29,"7",16,"250 rushes for 795 yards, 7 td, & 26 catches for 209 yards and 1 td","Houston Oilers / 3rd / 84th pick / 1977"
"5","WR","Earnest Gray",27,"5",11,"38 catches for 529 yards, 2 td","New York Giants / 2nd / 36th pick / 1979"
"6","WR","Bobby Johnson",23,"Rook",16,"48 catches for 795 yards, 7 td",""
"7","TE","Zeke Mowatt",23,"1",16,"48 catches for 698 yards, 6 td",""
"8","LT","William Roberts",22,"Rook",8,"1 fumble recovered","New York Giants / 1st / 27th pick / 1984"
"9","LG","Billy Ard",25,"3",15,"","New York Giants / 8th / 221st pick / 1981"
"10","C","Kevin Belcher",23,"1",16,"","New York Giants / 6th / 153rd pick / 1983"
"11","RG","Brad Benson",29,"6",16,"","New England Patriots / 8th / 219th pick / 1977"
"12","RT","Karl Nelson",24,"Rook",16,"","New York Giants / 3rd / 70th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Curtis McGriff",26,"4",14,"",""
"15","NT","Jim Burt",25,"3",15,"7.0 sacks, 0 interceptions, 2 fumbles recovered",""
"16","RDE","Leonard Marshall",23,"1",11,"6.5 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 2nd / 37th pick / 1983"
"17","LOLB","Byron Hunt",26,"3",6,"1.0 sacks, 1 interception, 2 fumbles recovered","New York Giants / 9th / 224th pick / 1981"
"18","LILB","Gary Reasons",22,"Rook",11,"1.0 sacks, 2 interceptions, 3 fumbles recovered","New York Giants / 4th / 105th pick / 1984"
"19","RILB","Harry Carson*",31,"8",16,"0.0 sacks, 1 interception, 1 fumble recovered","New York Giants / 4th / 105th pick / 1976"
"20","ROLB","Lawrence Taylor*+",25,"3",16,"11.5 sacks, 1 interception, 0 fumbles recovered","New York Giants / 1st / 2nd pick / 1981"
"21","LCB","Mark Haynes*+",26,"4",15,"0.0 sacks, 7 interceptions, 0 fumbles recovered","New York Giants / 1st / 8th pick / 1980"
"22","RCB","Perry Williams",23,"Rook",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","New York Giants / 7th / 178th pick / 1983"
"23","SS","Bill Currier",29,"7",8,"0.0 sacks, 1 interception, 0 fumbles recovered","Houston Oilers / 9th / 232nd pick / 1977"
"24","FS","Terry Kinard",25,"1",15,"0.0 sacks, 2 interceptions, 1 fumble recovered","New York Giants / 1st / 10th pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Ali Haji-Sheikh",23,"1",0,"17 of 33 field goals & 32 of 35 extra points","New York Giants / 9th / 237th pick / 1983"
"27","P","Dave Jennings",32,"10",0,"90 punts for a 40.0 average, 3 blocked",""
"28","PR","Phil McConkey",27,"Rook",0,"46 punt returns for a 6.7 average and 0 td",""
"29","KR","Phil McConkey",27,"Rook",0,"28 kick returns for a 19.3 average and 0 td",""
