"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Carson Palmer",34,"9",16,"362 for 572, 4,274 yards, 24 td, 22 int, & 27 rushes for 3 yards and 0 td","Cincinnati Bengals / 1st / 1st pick / 2003"
"3","RB","Rashard Mendenhall",26,"5",15,"217 rushes for 687 yards, 8 td, & 18 catches for 134 yards and 0 td","Pittsburgh Steelers / 1st / 23rd pick / 2008"
"4","WR","Larry Fitzgerald*",30,"9",16,"82 catches for 954 yards, 10 td, & 2 rushes for 8 yards and 0 td","Arizona Cardinals / 1st / 3rd pick / 2004"
"5","WR","Michael Floyd",24,"1",16,"65 catches for 1,041 yards, 5 td","Arizona Cardinals / 1st / 13th pick / 2012"
"6","TE","Jim Dray",27,"3",15,"26 catches for 215 yards, 2 td","Arizona Cardinals / 7th / 233rd pick / 2010"
"7","TE","Rob Housler",25,"2",10,"39 catches for 454 yards, 1 td","Arizona Cardinals / 3rd / 69th pick / 2011"
"8","LT","Bradley Sowell",24,"1",12,"",""
"9","LG","Daryn Colledge",31,"7",16,"1 fumble recovered","Green Bay Packers / 2nd / 47th pick / 2006"
"10","C","Lyle Sendlein",29,"6",16,"1 fumble recovered",""
"11","RG","Paul Fanaika",27,"4",16,"","Philadelphia Eagles / 7th / 213th pick / 2009"
"12","RT","Eric Winston",30,"7",16,"","Houston Texans / 3rd / 66th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Calais Campbell",27,"5",16,"","Arizona Cardinals / 2nd / 50th pick / 2008"
"15","DT","Darnell Dockett",32,"9",16,"","Arizona Cardinals / 3rd / 64th pick / 2004"
"16","NT","Dan Williams",26,"3",10,"1.0 sacks, 1 interception, 0 fumbles recovered","Arizona Cardinals / 1st / 26th pick / 2010"
"17","LB","John Abraham*",35,"13",13,"","New York Jets / 1st / 13th pick / 2000"
"18","LB","Karlos Dansby",32,"9",16,"","Arizona Cardinals / 2nd / 33rd pick / 2004"
"19","LB","Matt Shaughnessy",27,"4",12,"","Oakland Raiders / 3rd / 71st pick / 2009"
"20","LB","Daryl Washington",27,"3",12,"","Arizona Cardinals / 2nd / 47th pick / 2010"
"21","LCB","Patrick Peterson*+",23,"2",16,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Arizona Cardinals / 1st / 5th pick / 2011"
"22","RCB","Jerraud Powers",26,"4",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Indianapolis Colts / 3rd / 92nd pick / 2009"
"23","SS","Yeremiah Bell",35,"9",16,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Miami Dolphins / 6th / 213th pick / 2003"
"24","FS","Tyrann Mathieu",21,"Rook",11,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Arizona Cardinals / 3rd / 69th pick / 2013"
