"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jake Plummer",27,"4",16,"304 for 525, 3,653 yards, 18 td, 14 int, & 35 rushes for 163 yards and 0 td","Arizona Cardinals / 2nd / 42nd pick / 1997"
"3","RB","Michael Pittman",26,"3",14,"241 rushes for 846 yards, 5 td, & 42 catches for 264 yards and 0 td","Arizona Cardinals / 4th / 95th pick / 1998"
"4","FB","Joel Makovicka",26,"2",14,"1 rush for 19 yards, 0 td, & 16 catches for 95 yards and 1 td","Arizona Cardinals / 4th / 116th pick / 1999"
"5","WR","David Boston*+",23,"2",15,"98 catches for 1,598 yards, 8 td, & 5 rushes for 35 yards and 0 td","Arizona Cardinals / 1st / 8th pick / 1999"
"6","WR","Frank Sanders",28,"6",13,"41 catches for 618 yards, 2 td","Arizona Cardinals / 2nd / 47th pick / 1995"
"7","LT","L.J. Shelton",25,"2",16,"","Arizona Cardinals / 1st / 21st pick / 1999"
"8","LG","Pete Kendall",28,"5",11,"","Seattle Seahawks / 1st / 21st pick / 1996"
"9","C","Mike Gruttadauria",29,"5",15,"1 fumble recovered",""
"10","RG","Leonard Davis",23,"Rook",16,"","Arizona Cardinals / 1st / 2nd pick / 2001"
"11","RT","Anthony Clement",25,"3",16,"","Arizona Cardinals / 2nd / 36th pick / 1998"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Tom Burke",25,"2",9,"","Arizona Cardinals / 3rd / 83rd pick / 1999"
"14","DE","Fred Wakefield",23,"Rook",12,"",""
"15","LDT","Russell Davis",26,"2",16,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 48th pick / 1999"
"16","RDT","Barron Tanner",28,"4",16,"","Miami Dolphins / 5th / 149th pick / 1997"
"17","MLB","Ronald McKinnon",28,"5",16,"2.0 sacks, 1 interception, 2 fumbles recovered",""
"18","LB","Rob Fredrickson",30,"7",15,"","Los Angeles Raiders / 1st / 22nd pick / 1994"
"19","LB","Raynoch Thompson",24,"1",14,"","Arizona Cardinals / 2nd / 41st pick / 2000"
"20","RCB","Corey Chavous",25,"3",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Arizona Cardinals / 2nd / 33rd pick / 1998"
"21","SS","Pat Tillman",25,"3",12,"","Arizona Cardinals / 7th / 226th pick / 1998"
"22","FS","Kwamie Lassiter",32,"6",16,"1.0 sacks, 9 interceptions, 0 fumbles recovered",""
