"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Alex Smith",32,11,13,"282 for 425, 2,994 yards, 12 td, 6 int, & 38 rushes for 67 yards and 3 td","San Francisco 49ers / 1st / 1st pick / 2005"
"3","RB","Spencer Ware",25,3,13,"201 rushes for 860 yards, 3 td, & 31 catches for 427 yards and 2 td","Seattle Seahawks / 6th / 194th pick / 2013"
"4","WR","Chris Conley",24,1,10,"38 catches for 461 yards, 0 td","Kansas City Chiefs / 3rd / 76th pick / 2015"
"5","WR","Jeremy Maclin",28,7,10,"37 catches for 474 yards, 2 td, & 1 rush for -1 yards and 0 td","Philadelphia Eagles / 1st / 19th pick / 2009"
"6","TE","Travis Kelce",27,3,14,"73 catches for 957 yards, 3 td, & 1 rush for -5 yards and 0 td","Kansas City Chiefs / 3rd / 63rd pick / 2013"
"7","OL","Laurent Duvernay-Tardif",25,2,12,"","Kansas City Chiefs / 6th / 200th pick / 2014"
"8","OL","Eric Fisher",25,3,14,"","Kansas City Chiefs / 1st / 1st pick / 2013"
"9","OL","Zach Fulton",25,2,10,"","Kansas City Chiefs / 6th / 193rd pick / 2014"
"10","OL","Mitch Morse",24,1,14,"","Kansas City Chiefs / 2nd / 49th pick / 2015"
"11","OL","Mitchell Schwartz",27,4,14,"","Cleveland Browns / 2nd / 37th pick / 2012"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DL","Dontari Poe",26,4,14,"","Kansas City Chiefs / 1st / 11th pick / 2012"
"14","LB","Dee Ford",25,2,12,"","Kansas City Chiefs / 1st / 23rd pick / 2014"
"15","LB","Derrick Johnson",34,11,13,"","Kansas City Chiefs / 1st / 15th pick / 2005"
"16","LB","Frank Zombo",29,6,10,"",""
"17","DB","Eric Berry",28,6,14,"","Kansas City Chiefs / 1st / 5th pick / 2010"
"18","DB","Steven Nelson",23,1,12,"","Kansas City Chiefs / 3rd / 98th pick / 2015"
"19","DB","Ron Parker",29,5,14,"",""
"20","DB","Marcus Peters",23,1,13,"","Kansas City Chiefs / 1st / 18th pick / 2015"
