"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","RB","Jamal Lewis",21,"Rook",13,"309 rushes for 1,364 yards, 6 td, & 27 catches for 296 yards and 0 td","Baltimore Ravens / 1st / 5th pick / 2000"
"3","WR","Qadry Ismail",30,"7",13,"49 catches for 655 yards, 5 td","Minnesota Vikings / 2nd / 52nd pick / 1993"
"4","TE","Shannon Sharpe",32,"10",15,"67 catches for 810 yards, 5 td","Denver Broncos / 7th / 192nd pick / 1990"
"5","LT","Jonathan Ogden*+",26,"4",15,"2 fumbles recovered","Baltimore Ravens / 1st / 4th pick / 1996"
"6","LG","Edwin Mulitalo",26,"1",16,"2 fumbles recovered","Baltimore Ravens / 4th / 129th pick / 1999"
"7","C","Jeff Mitchell",26,"2",14,"","Baltimore Ravens / 5th / 134th pick / 1997"
"8","RG","Mike Flynn",26,"2",16,"2 fumbles recovered",""
"9","RT","Harry Swayne",35,"13",13,"1 fumble recovered","Tampa Bay Buccaneers / 7th / 190th pick / 1987"
"10","","Defensive Starters",NA,"",NA,"",""
"11","DE","Rob Burnett",33,"10",16,"","Cleveland Browns / 5th / 129th pick / 1990"
"12","DE","Michael McCrary",30,"7",16,"","Seattle Seahawks / 7th / 170th pick / 1993"
"13","LDT","Sam Adams*",27,"6",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 8th pick / 1994"
"14","RDT","Tony Siragusa",33,"10",15,"0.0 sacks, 0 interceptions, 1 fumble recovered",""
"15","MLB","Ray Lewis*+",25,"4",16,"3.0 sacks, 2 interceptions, 3 fumbles recovered","Baltimore Ravens / 1st / 26th pick / 1996"
"16","LB","Peter Boulware",26,"3",15,"","Baltimore Ravens / 1st / 4th pick / 1997"
"17","LB","Jamie Sharper",26,"3",16,"","Baltimore Ravens / 2nd / 34th pick / 1997"
"18","LCB","Duane Starks",26,"2",15,"0.0 sacks, 6 interceptions, 2 fumbles recovered","Baltimore Ravens / 1st / 10th pick / 1998"
"19","RCB","Chris McAlister",23,"1",16,"0.0 sacks, 4 interceptions, 1 fumble recovered","Baltimore Ravens / 1st / 10th pick / 1999"
"20","SS","Kim Herring",25,"3",16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Baltimore Ravens / 2nd / 58th pick / 1997"
"21","FS","Rod Woodson*",35,"13",16,"0.0 sacks, 4 interceptions, 3 fumbles recovered","Pittsburgh Steelers / 1st / 10th pick / 1987"
