"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Carson Palmer",25,"Rook",13,"263 for 432, 2,897 yards, 18 td, 18 int, & 18 rushes for 47 yards and 1 td","Cincinnati Bengals / 1st / 1st pick / 2003"
"3","RB","Rudi Johnson*",25,"3",16,"361 rushes for 1,454 yards, 12 td, & 15 catches for 84 yards and 0 td","Cincinnati Bengals / 4th / 100th pick / 2001"
"4","WR","T.J. Houshmandzadeh",27,"3",13,"73 catches for 978 yards, 4 td, & 6 rushes for 51 yards and 0 td","Cincinnati Bengals / 7th / 204th pick / 2001"
"5","WR","Chad Johnson*",26,"3",16,"95 catches for 1,274 yards, 9 td, & 4 rushes for 39 yards and 0 td","Cincinnati Bengals / 2nd / 36th pick / 2001"
"6","TE","Reggie Kelly",27,"5",15,"15 catches for 85 yards, 0 td","Atlanta Falcons / 2nd / 42nd pick / 1999"
"7","TE","Tony Stewart",25,"3",9,"10 catches for 48 yards, 1 td","Philadelphia Eagles / 5th / 147th pick / 2001"
"8","T","Willie Anderson*+",29,"8",16,"","Cincinnati Bengals / 1st / 10th pick / 1996"
"9","T","Levi Jones",25,"2",16,"","Cincinnati Bengals / 1st / 10th pick / 2002"
"10","LG","Eric Steinbach",24,"1",15,"","Cincinnati Bengals / 2nd / 33rd pick / 2003"
"11","C","Rich Braham",34,"10",10,"","Arizona Cardinals / 3rd / 76th pick / 1994"
"12","RG","Bobbie Williams",28,"3",16,"","Philadelphia Eagles / 2nd / 61st pick / 2000"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Duane Clemons",30,"8",14,"","Minnesota Vikings / 1st / 16th pick / 1996"
"15","DE","Justin Smith",25,"3",16,"","Cincinnati Bengals / 1st / 4th pick / 2001"
"16","LDT","John Thornton",28,"5",16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Tennessee Titans / 2nd / 52nd pick / 1999"
"17","RDT","Langston Moore",23,"Rook",8,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 6th / 174th pick / 2003"
"18","MLB","Landon Johnson",23,"Rook",11,"2.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 3rd / 96th pick / 2004"
"19","LB","Kevin Hardy",31,"8",14,"","Jacksonville Jaguars / 1st / 2nd pick / 1996"
"20","LB","Brian Simmons",29,"6",15,"","Cincinnati Bengals / 1st / 17th pick / 1998"
"21","LCB","Deltha O'Neal",27,"4",10,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Denver Broncos / 1st / 15th pick / 2000"
"22","RCB","Tory James*",31,"8",16,"0.0 sacks, 8 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 44th pick / 1996"
"23","FS","Madieu Williams",23,"Rook",13,"2.0 sacks, 3 interceptions, 2 fumbles recovered","Cincinnati Bengals / 2nd / 56th pick / 2004"
