"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Aaron Brooks",25,1,16,"312 for 558, 3,832 yards, 26 td, 22 int, & 80 rushes for 358 yards and 1 td","Green Bay Packers / 4th / 131st pick / 1999"
"3","RB","Ricky Williams",24,2,16,"313 rushes for 1,245 yards, 6 td, & 60 catches for 511 yards and 1 td","New Orleans Saints / 1st / 5th pick / 1999"
"4","WR","Joe Horn*",29,5,16,"83 catches for 1,265 yards, 9 td, & 1 rush for 4 yards and 0 td","Kansas City Chiefs / 5th / 135th pick / 1996"
"5","WR","Willie Jackson",30,6,16,"81 catches for 1,046 yards, 5 td","Dallas Cowboys / 4th / 109th pick / 1994"
"6","LT","Daryl Terrell",26,2,10,"",""
"7","LG","Wally Williams",30,8,15,"",""
"8","C","Jerry Fontenot",35,12,16,"","Chicago Bears / 3rd / 65th pick / 1989"
"9","RG","Chris Naeole",27,4,16,"1 fumble recovered","New Orleans Saints / 1st / 10th pick / 1997"
"10","RT","Kyle Turley",26,3,16,"2 fumbles recovered","New Orleans Saints / 1st / 7th pick / 1998"
"11","","Defensive Starters",NA,NA,NA,"",""
"12","DE","Darren Howard",25,1,16,"","New Orleans Saints / 2nd / 33rd pick / 2000"
"13","DE","Joe Johnson",29,7,16,"","New Orleans Saints / 1st / 13th pick / 1994"
"14","LDT","Norman Hand",29,5,13,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 5th / 158th pick / 1995"
"15","RDT","La'Roi Glover*",27,5,16,"8.0 sacks, 0 interceptions, 2 fumbles recovered","Oakland Raiders / 5th / 166th pick / 1996"
"16","LOLB","Keith Mitchell",27,4,14,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","MLB","Charlie Clemons",29,4,15,"13.5 sacks, 1 interception, 1 fumble recovered",""
"18","ROLB","Darrin Smith",31,8,16,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Dallas Cowboys / 2nd / 54th pick / 1993"
"19","LCB","Kevin Mathis",27,4,13,"1.0 sacks, 2 interceptions, 0 fumbles recovered",""
"20","RCB","Fred Thomas",28,5,16,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 2nd / 47th pick / 1996"
"21","SS","Sammy Knight*",26,4,16,"1.0 sacks, 6 interceptions, 5 fumbles recovered",""
"22","FS","Jay Bellamy",29,7,16,"2.0 sacks, 3 interceptions, 0 fumbles recovered",""
