"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","RB","Emmitt Smith",31,10,16,"294 rushes for 1,203 yards, 9 td, & 11 catches for 79 yards and 0 td","Dallas Cowboys / 1st / 17th pick / 1990"
"3","FB","Robert Thomas",26,2,15,"15 rushes for 51 yards, 0 td, & 23 catches for 117 yards and 2 td",""
"4","WR","Rocket Ismail",31,7,9,"25 catches for 350 yards, 1 td, & 8 rushes for 73 yards and 0 td","Los Angeles Raiders / 4th / 100th pick / 1991"
"5","WR","James McKnight",28,6,15,"52 catches for 926 yards, 2 td",""
"6","LT","Flozell Adams",25,2,16,"","Dallas Cowboys / 2nd / 38th pick / 1998"
"7","LG","Larry Allen*+",29,6,16,"2 fumbles recovered","Dallas Cowboys / 2nd / 46th pick / 1994"
"8","C","Mark Stepnoski",33,11,11,"","Dallas Cowboys / 3rd / 57th pick / 1989"
"9","RG","Solomon Page",24,1,16,"","Dallas Cowboys / 2nd / 55th pick / 1999"
"10","RT","Erik Williams",32,9,16,"","Dallas Cowboys / 3rd / 70th pick / 1991"
"11","","Defensive Starters",NA,NA,NA,"",""
"12","DE","Greg Ellis",25,2,16,"","Dallas Cowboys / 1st / 8th pick / 1998"
"13","DE","Alonzo Spellman",29,8,15,"","Chicago Bears / 1st / 22nd pick / 1992"
"14","LB","Dexter Coakley",28,3,16,"","Dallas Cowboys / 3rd / 65th pick / 1997"
"15","LB","Darren Hambrick",25,2,16,"","Dallas Cowboys / 5th / 130th pick / 1998"
"16","RCB","Ryan McNeil",30,7,16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 33rd pick / 1993"
"17","SS","Darren Woodson",31,8,11,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Dallas Cowboys / 2nd / 37th pick / 1992"
"18","FS","George Teague",29,7,9,"","Green Bay Packers / 1st / 29th pick / 1993"
