"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Chad Henne",28,"5",13,"305 for 503, 3,241 yards, 13 td, 14 int, & 27 rushes for 77 yards and 0 td","Miami Dolphins / 2nd / 57th pick / 2008"
"3","RB","Maurice Jones-Drew",28,"7",15,"234 rushes for 803 yards, 5 td, & 43 catches for 314 yards and 0 td","Jacksonville Jaguars / 2nd / 60th pick / 2006"
"4","WR","Cecil Shorts",26,"2",13,"66 catches for 777 yards, 3 td","Jacksonville Jaguars / 4th / 114th pick / 2011"
"5","TE","Marcedes Lewis",29,"7",11,"25 catches for 359 yards, 4 td","Jacksonville Jaguars / 1st / 28th pick / 2006"
"6","LT","Cameron Bradfield",26,"2",11,"",""
"7","LG","Will Rackley",24,"2",11,"","Jacksonville Jaguars / 3rd / 76th pick / 2011"
"8","C","Brad Meester",36,"13",16,"1 fumble recovered","Jacksonville Jaguars / 2nd / 60th pick / 2000"
"9","RG","Uche Nwaneri",29,"6",16,"","Jacksonville Jaguars / 5th / 149th pick / 2007"
"10","RT","Austin Pasztor",23,"1",12,"",""
"11","","Defensive Starters",NA,"",NA,"",""
"12","DE","Tyson Alualu",26,"3",16,"","Jacksonville Jaguars / 1st / 10th pick / 2010"
"13","DE","Jason Babin",33,"9",16,"","Houston Texans / 1st / 27th pick / 2004"
"14","DT","Sen'Derrick Marks",26,"4",16,"","Tennessee Titans / 2nd / 62nd pick / 2009"
"15","DT","Roy Miller",26,"4",14,"","Tampa Bay Buccaneers / 3rd / 81st pick / 2009"
"16","MLB","Paul Posluszny*",29,"6",15,"3.0 sacks, 2 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 34th pick / 2007"
"17","LB","Russell Allen",27,"4",13,"",""
"18","LB","Geno Hayes",26,"5",14,"","Tampa Bay Buccaneers / 6th / 175th pick / 2008"
"19","LCB","Will Blackmon",29,"7",8,"1.0 sacks, 1 interception, 1 fumble recovered","Green Bay Packers / 4th / 115th pick / 2006"
"20","LCB","Dwayne Gratz",23,"Rook",8,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 3rd / 64th pick / 2013"
"21","RCB","Alan Ball",28,"6",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Dallas Cowboys / 7th / 237th pick / 2007"
"22","SS","Jonathan Cyprien",23,"Rook",15,"1.0 sacks, 1 interception, 0 fumbles recovered","Jacksonville Jaguars / 2nd / 33rd pick / 2013"
"23","FS","Josh Evans",22,"Rook",11,"","Jacksonville Jaguars / 6th / 169th pick / 2013"
