"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Jeff Hostetler",30,6,12,"179 for 285, 2,032 yards, 5 td, 4 int, & 42 rushes for 273 yards and 2 td","New York Giants / 3rd / 59th pick / 1984"
"3","RB","Rodney Hampton",22,1,14,"256 rushes for 1,059 yards, 10 td, & 43 catches for 283 yards and 0 td","New York Giants / 1st / 24th pick / 1990"
"4","FB","Maurice Carthon",30,6,8,"32 rushes for 109 yards, 0 td, & 7 catches for 39 yards and 0 td",""
"5","WR","Stephen Baker",27,4,13,"30 catches for 525 yards, 4 td","New York Giants / 3rd / 83rd pick / 1987"
"6","WR","Mark Ingram",26,4,13,"51 catches for 824 yards, 3 td","New York Giants / 1st / 28th pick / 1987"
"7","TE","Howard Cross",24,2,16,"20 catches for 283 yards, 2 td","New York Giants / 6th / 158th pick / 1989"
"8","LT","Jumbo Elliott",26,3,16,"","New York Giants / 2nd / 36th pick / 1988"
"9","LG","William Roberts",29,7,16,"","New York Giants / 1st / 27th pick / 1984"
"10","C","Bart Oates*",33,6,16,"",""
"11","RG","Eric Moore",26,3,16,"","New York Giants / 1st / 10th pick / 1988"
"12","RT","Doug Riesenberg",26,4,15,"","New York Giants / 6th / 168th pick / 1987"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Eric Dorsey",27,5,10,"0.5 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 1st / 19th pick / 1986"
"15","NT","John Washington",28,5,8,"","New York Giants / 3rd / 73rd pick / 1986"
"16","RDE","Leonard Marshall",30,8,16,"11.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 2nd / 37th pick / 1983"
"17","LOLB","Carl Banks",29,7,15,"4.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 1st / 3rd pick / 1984"
"18","LILB","Gary Reasons",29,7,15,"","New York Giants / 4th / 105th pick / 1984"
"19","RILB","Pepper Johnson",27,5,16,"6.5 sacks, 2 interceptions, 0 fumbles recovered","New York Giants / 2nd / 51st pick / 1986"
"20","ROLB","Lawrence Taylor",32,10,14,"7.0 sacks, 0 interceptions, 2 fumbles recovered","New York Giants / 1st / 2nd pick / 1981"
"21","LCB","Mark Collins",27,5,15,"0.0 sacks, 4 interceptions, 2 fumbles recovered","New York Giants / 2nd / 44th pick / 1986"
"22","RCB","Everson Walls",32,10,13,"0.5 sacks, 4 interceptions, 2 fumbles recovered",""
"23","SS","Greg Jackson",25,2,12,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Giants / 3rd / 78th pick / 1989"
"24","FS","Myron Guyton",24,2,16,"0.0 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 8th / 218th pick / 1989"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Matt Bahr",35,12,0,"22 of 29 field goals & 24 of 25 extra points","Pittsburgh Steelers / 6th / 165th pick / 1979"
"27","P","Sean Landeta",29,6,0,"64 punts for a 43.2 average, 0 blocked",""
"28","PR","Dave Meggett",25,2,2,"28 punt returns for a 10.2 average and 1 td","New York Giants / 5th / 132nd pick / 1989"
"29","KR","Dave Meggett",25,2,2,"25 kick returns for a 20.6 average and 0 td","New York Giants / 5th / 132nd pick / 1989"
