"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Craig Morton",36,"14",10,"204 for 370, 2,626 yards, 16 td, 19 int, & 23 rushes for 13 yards and 1 td","Dallas Cowboys / 1st / 5th pick / 1965, Oakland Raiders / 10th / 75th pick / 1965"
"3","RB","Rob Lytle",25,"2",12,"102 rushes for 371 yards, 4 td, & 13 catches for 93 yards and 0 td","Denver Broncos / 2nd / 45th pick / 1977"
"4","FB","Jon Keyworth",29,"5",9,"81 rushes for 323 yards, 1 td, & 18 catches for 132 yards and 0 td","Washington Redskins / 6th / 144th pick / 1974"
"5","WR","Haven Moses",33,"11",16,"54 catches for 943 yards, 6 td","Buffalo Bills / 1st / 9th pick / 1968"
"6","WR","Rick Upchurch*",27,"4",16,"64 catches for 937 yards, 7 td, & 3 rushes for 17 yards and 0 td","Denver Broncos / 4th / 95th pick / 1975"
"7","TE","Riley Odoms",29,"7",12,"40 catches for 638 yards, 1 td, & 1 rush for -7 yards and 0 td","Denver Broncos / 1st / 5th pick / 1972"
"8","LT","Claudie Minor",28,"5",16,"","Denver Broncos / 3rd / 68th pick / 1974"
"9","LG","Tom Glassic",25,"3",16,"1 fumble recovered","Denver Broncos / 1st / 15th pick / 1976"
"10","C","Bill Bryan",24,"2",16,"2 fumbles recovered","Denver Broncos / 4th / 101st pick / 1977"
"11","RG","Paul Howard",29,"6",16,"","Denver Broncos / 3rd / 54th pick / 1973"
"12","RT","Dave Studdard",24,"Rook",16,"","Baltimore Colts / 9th / 245th pick / 1978"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Barney Chavous",28,"6",16,"","Denver Broncos / 2nd / 36th pick / 1973"
"15","NT","Rubin Carter",27,"4",15,"0 interceptions, 2 fumbles recovered","Denver Broncos / 5th / 121st pick / 1975"
"16","RDE","Brison Manor",27,"2",16,"0 interceptions, 1 fumble recovered","New York Jets / 15th / 380th pick / 1975"
"17","LOLB","Bob Swenson",26,"4",16,"3 interceptions, 4 fumbles recovered",""
"18","LILB","Joe Rizzo",29,"5",12,"2 interceptions, 1 fumble recovered","Buffalo Bills / 15th / 369th pick / 1973"
"19","RILB","Randy Gradishar*",27,"5",15,"0 interceptions, 1 fumble recovered","Denver Broncos / 1st / 14th pick / 1974"
"20","ROLB","Tom Jackson*",28,"6",13,"1 interception, 2 fumbles recovered","Denver Broncos / 4th / 88th pick / 1973"
"21","LCB","Louis Wright*+",26,"4",16,"2 interceptions, 1 fumble recovered","Denver Broncos / 1st / 17th pick / 1975"
"22","RCB","Steve Foley",26,"3",16,"6 interceptions, 0 fumbles recovered","Denver Broncos / 8th / 199th pick / 1975"
"23","SS","Bill Thompson",33,"10",16,"4 interceptions, 2 fumbles recovered","Denver Broncos / 3rd / 61st pick / 1969"
"24","FS","Bernard Jackson",29,"7",9,"","Cincinnati Bengals / 4th / 81st pick / 1972"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jim Turner",38,"15",0,"13 of 21 field goals & 32 of 34 extra points","Washington Redskins / 19th / 259th pick / 1963"
"27","P","Luke Prestridge",23,"Rook",0,"89 punts for a 39.9 average, 0 blocked","Denver Broncos / 7th / 188th pick / 1979"
"28","PR","Rick Upchurch*",27,"4",16,"30 punt returns for a 10.1 average and 0 td","Denver Broncos / 4th / 95th pick / 1975"
"29","KR","Chris Pane",26,"3",0,"18 kick returns for a 19.7 average and 0 td",""
