"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Eric Hipple",24,"1",10,"140 for 279, 2,358 yards, 14 td, 15 int, & 41 rushes for 168 yards and 7 td","Detroit Lions / 4th / 85th pick / 1980"
"3","RB","Billy Sims*",26,"1",14,"296 rushes for 1,437 yards, 13 td, & 28 catches for 451 yards and 2 td","Detroit Lions / 1st / 1st pick / 1980"
"4","FB","Dexter Bussey",29,"7",15,"105 rushes for 446 yards, 0 td, & 18 catches for 92 yards and 0 td","Detroit Lions / 3rd / 65th pick / 1974"
"5","WR","Freddie Scott",29,"7",15,"53 catches for 1,022 yards, 5 td, & 7 rushes for 25 yards and 0 td","Baltimore Colts / 7th / 174th pick / 1974"
"6","WR","Leonard Thompson",29,"6",16,"30 catches for 550 yards, 3 td, & 10 rushes for 75 yards and 1 td","Detroit Lions / 8th / 194th pick / 1975"
"7","TE","David Hill",27,"5",15,"33 catches for 462 yards, 4 td","Detroit Lions / 2nd / 46th pick / 1976"
"8","LT","Karl Baldischwiler",25,"3",16,"","Miami Dolphins / 7th / 178th pick / 1978"
"9","LG","Homer Elias",26,"3",16,"2 fumbles recovered","Detroit Lions / 4th / 107th pick / 1978"
"10","C","Amos Fowler",25,"3",16,"2 fumbles recovered","Detroit Lions / 5th / 121st pick / 1978"
"11","RG","Russ Bolinger",27,"5",16,"2 fumbles recovered","Detroit Lions / 3rd / 68th pick / 1976"
"12","RT","Keith Dorney",24,"2",16,"1 fumble recovered","Detroit Lions / 1st / 10th pick / 1979"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Dave Pureifory",32,"9",15,"","Green Bay Packers / 6th / 142nd pick / 1972"
"15","LDT","William Gay",26,"3",14,"0 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 55th pick / 1978"
"16","RDT","Doug English*",28,"6",16,"0 interceptions, 3 fumbles recovered","Detroit Lions / 2nd / 38th pick / 1975"
"17","RDE","Al Baker",25,"3",11,"1 interception, 0 fumbles recovered","Detroit Lions / 2nd / 40th pick / 1978"
"18","LLB","Garry Cobb",24,"2",16,"3 interceptions, 3 fumbles recovered","Dallas Cowboys / 9th / 247th pick / 1979"
"19","MLB","Ken Fantetti",24,"2",16,"2 interceptions, 1 fumble recovered","Detroit Lions / 2nd / 37th pick / 1979"
"20","RLB","Stan White",32,"9",16,"4 interceptions, 1 fumble recovered","Baltimore Colts / 17th / 438th pick / 1972"
"21","LCB","Wayne Smith",24,"1",16,"0 interceptions, 1 fumble recovered","Detroit Lions / 11th / 278th pick / 1980"
"22","RCB","James Hunter",27,"5",12,"1 interception, 1 fumble recovered","Detroit Lions / 1st / 10th pick / 1976"
"23","SS","Ray Oldham",30,"8",16,"1 interception, 0 fumbles recovered","Baltimore Colts / 8th / 189th pick / 1973"
"24","FS","Jimmy Allen",29,"7",15,"9 interceptions, 1 fumble recovered","Pittsburgh Steelers / 4th / 100th pick / 1974"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Eddie Murray",25,"1",0,"25 of 35 field goals & 46 of 46 extra points","Detroit Lions / 7th / 166th pick / 1980"
"27","P","Tom Skladany*",26,"3",0,"64 punts for a 43.5 average, 0 blocked","Cleveland Browns / 2nd / 46th pick / 1977"
"28","PR","Robbie Martin",23,"Rook",0,"52 punt returns for a 8.7 average and 1 td","Pittsburgh Steelers / 4th / 100th pick / 1981"
"29","KR","Alvin Hall",23,"Rook",1,"25 kick returns for a 21.0 average and 0 td",""
