"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Boomer Esiason",33,"10",14,"255 for 440, 2,782 yards, 17 td, 13 int, & 28 rushes for 59 yards and 0 td","Cincinnati Bengals / 2nd / 38th pick / 1984"
"3","RB","Johnny Johnson",26,"4",14,"240 rushes for 931 yards, 3 td, & 42 catches for 303 yards and 2 td","Phoenix Cardinals / 7th / 169th pick / 1990"
"4","FB","Brad Baxter",27,"5",9,"60 rushes for 170 yards, 4 td, & 10 catches for 40 yards and 0 td","Minnesota Vikings / 11th / 303rd pick / 1989"
"5","WR","Art Monk",37,"14",15,"46 catches for 581 yards, 3 td","Washington Redskins / 1st / 18th pick / 1980"
"6","WR","Rob Moore*",26,"4",16,"78 catches for 1,010 yards, 6 td, & 1 rush for -3 yards and 0 td","New York Jets / 1st / 1st pick / 1990 Supp"
"7","TE","Johnny Mitchell",23,"2",14,"58 catches for 749 yards, 4 td","New York Jets / 1st / 15th pick / 1992"
"8","LT","Jeff Criswell",30,"7",15,"1 fumble recovered",""
"9","LG","Roger Duffy",27,"4",14,"","New York Jets / 8th / 196th pick / 1990"
"10","C","Jim Sweeney",32,"10",16,"1 fumble recovered","New York Jets / 2nd / 37th pick / 1984"
"11","RG","Dwayne White",27,"4",16,"1 fumble recovered","New York Jets / 7th / 167th pick / 1990"
"12","RT","Siupeli Malamala",25,"2",10,"","New York Jets / 3rd / 68th pick / 1992"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Marvin Washington",29,"5",15,"3.0 sacks, 1 interception, 1 fumble recovered","New York Jets / 6th / 151st pick / 1989"
"15","LDT","Donald Evans",30,"7",16,"0.5 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 2nd / 47th pick / 1987"
"16","RDT","Tony Casillas",31,"8",11,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Atlanta Falcons / 1st / 2nd pick / 1986"
"17","RDE","Jeff Lageman",27,"5",16,"6.5 sacks, 0 interceptions, 3 fumbles recovered","New York Jets / 1st / 14th pick / 1989"
"18","LLB","Bobby Houston",27,"4",16,"3.5 sacks, 0 interceptions, 1 fumble recovered","Green Bay Packers / 3rd / 75th pick / 1990"
"19","MLB","Marvin Jones",22,"1",11,"0.5 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 1st / 4th pick / 1993"
"20","RLB","Mo Lewis",25,"3",16,"6.0 sacks, 4 interceptions, 1 fumble recovered","New York Jets / 3rd / 63rd pick / 1991"
"21","LCB","Aaron Glenn",22,"Rook",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","New York Jets / 1st / 12th pick / 1994"
"22","RCB","James Hasty",29,"6",16,"3.0 sacks, 5 interceptions, 2 fumbles recovered","New York Jets / 3rd / 74th pick / 1988"
"23","SS","Brian Washington",29,"6",15,"0.0 sacks, 2 interceptions, 3 fumbles recovered","Cleveland Browns / 10th / 272nd pick / 1988"
"24","FS","Ronnie Lott",35,"13",15,"1.0 sacks, 0 interceptions, 1 fumble recovered","San Francisco 49ers / 1st / 8th pick / 1981"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Nick Lowery",38,"16",0,"20 of 23 field goals & 26 of 27 extra points",""
"27","P","Brian Hansen",34,"10",0,"84 punts for a 42.1 average, 0 blocked","New Orleans Saints / 9th / 237th pick / 1984"
"28","PR","Cliff Hicks",30,"7",0,"38 punt returns for a 9.0 average and 0 td","Los Angeles Rams / 3rd / 74th pick / 1987"
"29","KR","Aaron Glenn",22,"Rook",15,"27 kick returns for a 21.6 average and 0 td","New York Jets / 1st / 12th pick / 1994"
