"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Neil O'Donnell",29,"4",12,"246 for 416, 2,970 yards, 17 td, 7 int, & 24 rushes for 45 yards and 0 td","Pittsburgh Steelers / 3rd / 70th pick / 1990"
"3","RB","Erric Pegram",26,"4",11,"213 rushes for 813 yards, 5 td, & 26 catches for 206 yards and 1 td","Atlanta Falcons / 6th / 145th pick / 1991"
"4","FB","John Williams",31,"9",7,"29 rushes for 110 yards, 0 td, & 24 catches for 127 yards and 1 td","Seattle Seahawks / 1st / 15th pick / 1986"
"5","WR","Charles Johnson",23,"1",10,"38 catches for 432 yards, 0 td, & 1 rush for -10 yards and 0 td","Pittsburgh Steelers / 1st / 17th pick / 1994"
"6","WR","Yancey Thigpen*",26,"4",16,"85 catches for 1,307 yards, 5 td, & 1 rush for 1 yards and 0 td","San Diego Chargers / 4th / 90th pick / 1991"
"7","TE","Mark Bruener",23,"Rook",13,"26 catches for 238 yards, 3 td","Pittsburgh Steelers / 1st / 27th pick / 1995"
"8","LT","John Jackson",30,"7",9,"","Pittsburgh Steelers / 10th / 252nd pick / 1988"
"9","LG","Tom Newberry",33,"9",15,"1 fumble recovered","Los Angeles Rams / 2nd / 50th pick / 1986"
"10","C","Dermontti Dawson*+",30,"7",16,"","Pittsburgh Steelers / 2nd / 44th pick / 1988"
"11","RG","Justin Strzelczyk",27,"5",14,"","Pittsburgh Steelers / 11th / 293rd pick / 1990"
"12","RT","Leon Searcy",26,"3",16,"1 fumble recovered","Pittsburgh Steelers / 1st / 11th pick / 1992"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Brentson Buckner",24,"1",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 2nd / 50th pick / 1994"
"15","NT","Joel Steed",26,"3",11,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 3rd / 67th pick / 1992"
"16","RDE","Ray Seals",30,"6",16,"8.5 sacks, 1 interception, 1 fumble recovered",""
"17","LOLB","Kevin Greene*",33,"10",16,"9.0 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 5th / 113th pick / 1985"
"18","LILB","Levon Kirkland",26,"3",16,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 2nd / 38th pick / 1992"
"19","RILB","Chad Brown",25,"2",10,"5.5 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 2nd / 44th pick / 1993"
"20","ROLB","Greg Lloyd*+",30,"7",16,"6.5 sacks, 3 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 6th / 150th pick / 1987"
"21","LCB","Willie Williams",25,"2",15,"0.0 sacks, 7 interceptions, 1 fumble recovered","Pittsburgh Steelers / 6th / 162nd pick / 1993"
"22","RCB","Carnell Lake*",28,"6",16,"1.5 sacks, 1 interception, 1 fumble recovered","Pittsburgh Steelers / 2nd / 34th pick / 1989"
"23","SS","Myron Bell",24,"1",9,"0.0 sacks, 2 interceptions, 1 fumble recovered","Pittsburgh Steelers / 5th / 140th pick / 1994"
"24","FS","Darren Perry",27,"3",16,"0.0 sacks, 4 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 8th / 203rd pick / 1992"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Norm Johnson",35,"13",0,"34 of 41 field goals & 39 of 39 extra points",""
"27","P","Rohn Stark",36,"13",0,"59 punts for a 40.1 average, 0 blocked","Baltimore Colts / 2nd / 34th pick / 1982"
"28","PR","Andre Hastings",25,"2",0,"48 punt returns for a 9.9 average and 1 td","Pittsburgh Steelers / 3rd / 76th pick / 1993"
"29","KR","Ernie Mills",27,"4",6,"54 kick returns for a 24.2 average and 0 td","Pittsburgh Steelers / 3rd / 73rd pick / 1991"
