"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Warren Moon",30,"2",15,"256 for 488, 3,489 yards, 13 td, 26 int, & 42 rushes for 157 yards and 2 td",""
"3","RB","Mike Rozier",25,"1",13,"199 rushes for 662 yards, 4 td, & 24 catches for 180 yards and 0 td","Houston Oilers / 1st / 2nd pick / 1984 Supp"
"4","FB","Butch Woolfolk",26,"4",5,"23 rushes for 57 yards, 0 td, & 28 catches for 314 yards and 2 td","New York Giants / 1st / 18th pick / 1982"
"5","WR","Ernest Givins",22,"Rook",15,"61 catches for 1,062 yards, 3 td, & 9 rushes for 148 yards and 1 td","Houston Oilers / 2nd / 34th pick / 1986"
"6","WR","Drew Hill",30,"7",16,"65 catches for 1,112 yards, 5 td","Los Angeles Rams / 12th / 328th pick / 1979"
"7","TE","Jamie Williams",26,"3",16,"22 catches for 227 yards, 1 td","New York Giants / 3rd / 63rd pick / 1983"
"8","LT","Bruce Matthews",25,"3",16,"1 fumble recovered","Houston Oilers / 1st / 9th pick / 1983"
"9","LG","Mike Munchak",26,"4",6,"1 fumble recovered","Houston Oilers / 1st / 8th pick / 1982"
"10","C","Jay Pennison",25,"Rook",12,"",""
"11","RG","Kent Hill",29,"7",13,"","Los Angeles Rams / 1st / 26th pick / 1979"
"12","RT","Dean Steinkuhler",25,"2",16,"2 fumbles recovered","Houston Oilers / 1st / 2nd pick / 1984"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ray Childress",24,"1",16,"5.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 1st / 3rd pick / 1985"
"15","NT","Mike Golic",24,"Rook",9,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Houston Oilers / 10th / 255th pick / 1985"
"16","RDE","Richard Byrd",24,"1",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 2nd / 36th pick / 1985"
"17","LOLB","Robert Lyles",25,"2",16,"3.0 sacks, 2 interceptions, 1 fumble recovered","Houston Oilers / 5th / 114th pick / 1984"
"18","LILB","John Grimsley",24,"2",10,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Houston Oilers / 6th / 141st pick / 1984"
"19","RILB","Robert Abraham",26,"4",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 3rd / 77th pick / 1982"
"20","ROLB","Johnny Meads",25,"2",13,"3.5 sacks, 0 interceptions, 1 fumble recovered","Houston Oilers / 3rd / 58th pick / 1984"
"21","LCB","Steve Brown",26,"3",16,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Houston Oilers / 3rd / 83rd pick / 1983"
"22","RCB","Patrick Allen",25,"2",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Houston Oilers / 4th / 100th pick / 1984"
"23","SS","Keith Bostic",25,"3",16,"2.0 sacks, 1 interception, 1 fumble recovered","Houston Oilers / 2nd / 42nd pick / 1983"
"24","FS","Bo Eason",25,"2",9,"0.0 sacks, 2 interceptions, 1 fumble recovered","Houston Oilers / 2nd / 54th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Tony Zendejas",26,"1",0,"22 of 27 field goals & 28 of 29 extra points","Washington Redskins / 1st / 27th pick / 1984 Supp"
"27","P","Lee Johnson",25,"1",0,"88 punts for a 41.2 average, 0 blocked","Houston Oilers / 5th / 138th pick / 1985"
"28","PR","Willie Drewrey",23,"1",0,"34 punt returns for a 7.7 average and 0 td","Houston Oilers / 11th / 281st pick / 1985"
"29","KR","Allen Pinkett",22,"Rook",3,"26 kick returns for a 20.0 average and 0 td","Houston Oilers / 3rd / 61st pick / 1986"
