"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Bartkowski",34,"11",6,"61 for 126, 654 yards, 2 td, 3 int, & 6 rushes for 3 yards and 0 td","Atlanta Falcons / 1st / 1st pick / 1975"
"3","RB","Eric Dickerson*+",26,"3",16,"404 rushes for 1,821 yards, 11 td, & 26 catches for 205 yards and 0 td","Los Angeles Rams / 1st / 2nd pick / 1983"
"4","FB","Barry Redden",26,"4",14,"110 rushes for 467 yards, 4 td, & 28 catches for 217 yards and 1 td","Los Angeles Rams / 1st / 14th pick / 1982"
"5","WR","Ron Brown",25,"2",12,"25 catches for 396 yards, 3 td, & 4 rushes for 5 yards and 0 td","Cleveland Browns / 2nd / 41st pick / 1983"
"6","WR","Henry Ellard",25,"3",8,"34 catches for 447 yards, 4 td, & 1 rush for -15 yards and 0 td","Los Angeles Rams / 2nd / 32nd pick / 1983"
"7","TE","David Hill",32,"10",15,"14 catches for 202 yards, 1 td","Detroit Lions / 2nd / 46th pick / 1976"
"8","LT","Irv Pankey",28,"6",16,"1 fumble recovered","Los Angeles Rams / 2nd / 50th pick / 1980"
"9","LG","Tom Newberry",24,"Rook",14,"1 fumble recovered","Los Angeles Rams / 2nd / 50th pick / 1986"
"10","C","Doug Smith*",30,"8",16,"",""
"11","RG","Dennis Harrah*+",33,"11",16,"","Los Angeles Rams / 1st / 11th pick / 1975"
"12","RT","Jackie Slater*",32,"10",16,"","Los Angeles Rams / 3rd / 86th pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Doug Reed",26,"2",10,"6.5 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 4th / 111th pick / 1983"
"15","NT","Shawn Miller",25,"2",16,"5.0 sacks, 0 interceptions, 2 fumbles recovered",""
"16","RDE","Reggie Doss",30,"8",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 7th / 189th pick / 1978"
"17","LOLB","Mel Owens",28,"5",16,"4.0 sacks, 0 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 9th pick / 1981"
"18","LILB","Carl Ekern*",32,"10",13,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Los Angeles Rams / 5th / 128th pick / 1976"
"19","RILB","Mark Jerue",26,"3",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New York Jets / 5th / 135th pick / 1982"
"20","ROLB","Mike Wilcher",26,"3",16,"5.5 sacks, 1 interception, 0 fumbles recovered","Los Angeles Rams / 2nd / 36th pick / 1983"
"21","LCB","Jerry Gray*",24,"1",16,"0.0 sacks, 8 interceptions, 1 fumble recovered","Los Angeles Rams / 1st / 21st pick / 1985"
"22","RCB","LeRoy Irvin*+",29,"6",15,"0.0 sacks, 6 interceptions, 3 fumbles recovered","Los Angeles Rams / 3rd / 70th pick / 1980"
"23","SS","Nolan Cromwell",31,"9",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Los Angeles Rams / 2nd / 31st pick / 1977"
"24","FS","Vince Newsome",25,"3",12,"0.0 sacks, 3 interceptions, 1 fumble recovered","Los Angeles Rams / 4th / 97th pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Mike Lansford",28,"4",0,"17 of 24 field goals & 34 of 35 extra points","New York Giants / 12th / 312th pick / 1980"
"27","P","Dale Hatcher",23,"1",0,"97 punts for a 38.6 average, 1 blocked","Los Angeles Rams / 3rd / 77th pick / 1985"
"28","PR","Mickey Sutton",26,"Rook",0,"28 punt returns for a 8.4 average and 0 td",""
"29","KR","Ron Brown",25,"2",12,"36 kick returns for a 22.1 average and 0 td","Cleveland Browns / 2nd / 41st pick / 1983"
