"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Peyton Manning*+",28,"6",16,"336 for 497, 4,557 yards, 49 td, 10 int, & 25 rushes for 38 yards and 0 td","Indianapolis Colts / 1st / 1st pick / 1998"
"3","RB","Edgerrin James*",26,"5",16,"334 rushes for 1,548 yards, 9 td, & 51 catches for 483 yards and 0 td","Indianapolis Colts / 1st / 4th pick / 1999"
"4","WR","Marvin Harrison*",32,"8",16,"86 catches for 1,113 yards, 15 td","Indianapolis Colts / 1st / 19th pick / 1996"
"5","WR","Reggie Wayne",26,"3",16,"77 catches for 1,210 yards, 12 td, & 1 rush for -4 yards and 0 td","Indianapolis Colts / 1st / 30th pick / 2001"
"6","TE","Dallas Clark",25,"1",13,"25 catches for 423 yards, 5 td","Indianapolis Colts / 1st / 24th pick / 2003"
"7","TE","Marcus Pollard",32,"9",13,"29 catches for 309 yards, 6 td",""
"8","LT","Tarik Glenn*",28,"7",16,"","Indianapolis Colts / 1st / 19th pick / 1997"
"9","LG","Rick DeMulling",27,"3",11,"","Indianapolis Colts / 7th / 220th pick / 2001"
"10","C","Jeff Saturday",29,"5",14,"1 fumble recovered",""
"11","RG","Tupe Peko",26,"1",8,"","New York Jets / 7th / 217th pick / 2001"
"12","RG","Jake Scott",23,"Rook",9,"1 fumble recovered","Indianapolis Colts / 5th / 141st pick / 2004"
"13","RT","Ryan Diem",25,"3",16,"","Indianapolis Colts / 4th / 118th pick / 2001"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Raheem Brock",26,"2",16,"","Philadelphia Eagles / 7th / 238th pick / 2002"
"16","DE","Dwight Freeney*+",24,"2",16,"","Indianapolis Colts / 1st / 11th pick / 2002"
"17","LDT","Montae Reagor",27,"5",16,"5.0 sacks, 0 interceptions, 1 fumble recovered","Denver Broncos / 2nd / 58th pick / 1999"
"18","RDT","Josh Williams",28,"4",15,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Indianapolis Colts / 4th / 122nd pick / 2000"
"19","MLB","Rob Morris",29,"4",14,"3.0 sacks, 1 interception, 0 fumbles recovered","Indianapolis Colts / 1st / 28th pick / 2000"
"20","LB","Cato June",25,"1",16,"","Indianapolis Colts / 6th / 198th pick / 2003"
"21","LB","David Thornton",26,"2",15,"","Indianapolis Colts / 4th / 106th pick / 2002"
"22","LCB","Nick Harper",30,"3",14,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"23","RCB","Jason David",22,"Rook",11,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Indianapolis Colts / 4th / 125th pick / 2004"
"24","SS","Mike Doss",23,"1",9,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Indianapolis Colts / 2nd / 58th pick / 2003"
"25","FS","Idrees Bashir",26,"3",13,"0.0 sacks, 0 interceptions, 1 fumble recovered","Indianapolis Colts / 2nd / 37th pick / 2001"
