"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Shaun Hill",28,3,8,"181 for 288, 2,046 yards, 13 td, 8 int, & 24 rushes for 115 yards and 2 td",""
"3","QB","J.T. O'Sullivan",29,4,8,"128 for 220, 1,678 yards, 8 td, 11 int, & 30 rushes for 145 yards and 0 td","New Orleans Saints / 6th / 186th pick / 2002"
"4","RB","Frank Gore",25,3,14,"240 rushes for 1,036 yards, 6 td, & 43 catches for 373 yards and 2 td","San Francisco 49ers / 3rd / 65th pick / 2005"
"5","WR","Isaac Bruce",36,14,15,"61 catches for 835 yards, 7 td, & 1 rush for -3 yards and 0 td","Los Angeles Rams / 2nd / 33rd pick / 1994"
"6","WR","Bryant Johnson",27,5,12,"45 catches for 546 yards, 3 td","Arizona Cardinals / 1st / 17th pick / 2003"
"7","TE","Billy Bajema",26,3,10,"2 catches for 34 yards, 0 td","San Francisco 49ers / 7th / 249th pick / 2005"
"8","TE","Vernon Davis",24,2,16,"31 catches for 358 yards, 2 td, & 1 rush for 11 yards and 0 td","San Francisco 49ers / 1st / 6th pick / 2006"
"9","LT","Joe Staley",24,1,16,"1 fumble recovered","San Francisco 49ers / 1st / 28th pick / 2007"
"10","LG","David Baas",27,3,9,"2 fumbles recovered","San Francisco 49ers / 2nd / 33rd pick / 2005"
"11","C","Eric Heitmann",28,6,16,"1 fumble recovered","San Francisco 49ers / 7th / 239th pick / 2002"
"12","RG","Tony Wragge",29,6,10,"",""
"13","RT","Barry Sims",34,9,8,"1 fumble recovered",""
"14","","Defensive Starters",NA,NA,NA,"",""
"15","DE","Ray McDonald",24,1,9,"","San Francisco 49ers / 3rd / 97th pick / 2007"
"16","DE","Justin Smith",29,7,16,"","Cincinnati Bengals / 1st / 4th pick / 2001"
"17","DT","Aubrayo Franklin",28,5,15,"","Baltimore Ravens / 5th / 146th pick / 2003"
"18","DT","Isaac Sopoaga",27,3,15,"","San Francisco 49ers / 4th / 104th pick / 2004"
"19","LB","Parys Haralson",24,2,10,"","San Francisco 49ers / 5th / 140th pick / 2006"
"20","LB","Manny Lawson",24,2,10,"","San Francisco 49ers / 1st / 22nd pick / 2006"
"21","LB","Takeo Spikes",32,10,13,"","Cincinnati Bengals / 1st / 13th pick / 1998"
"22","LB","Patrick Willis*",23,1,16,"","San Francisco 49ers / 1st / 11th pick / 2007"
"23","LCB","Nate Clements",29,7,15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 21st pick / 2001"
"24","RCB","Walt Harris",34,12,16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Chicago Bears / 1st / 13th pick / 1996"
"25","SS","Michael Lewis",28,6,16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 2nd / 58th pick / 2002"
"26","FS","Mark Roman",31,8,16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 2nd / 34th pick / 2000"
