"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Mike Boryla",25,"2",10,"123 for 246, 1,247 yards, 9 td, 14 int, & 29 rushes for 166 yards and 2 td","Cincinnati Bengals / 4th / 87th pick / 1974"
"3","RB","Tom Sullivan",26,"4",8,"99 rushes for 399 yards, 2 td, & 14 catches for 116 yards and 1 td","Philadelphia Eagles / 15th / 378th pick / 1972"
"4","FB","Mike Hogan",22,"Rook",8,"123 rushes for 561 yards, 0 td, & 15 catches for 89 yards and 0 td","Philadelphia Eagles / 9th / 247th pick / 1976"
"5","WR","Harold Carmichael",27,"5",14,"42 catches for 503 yards, 5 td","Philadelphia Eagles / 7th / 161st pick / 1971"
"6","WR","Charlie Smith",26,"2",14,"27 catches for 412 yards, 4 td, & 9 rushes for 25 yards and 1 td",""
"7","TE","Charle Young",25,"3",14,"30 catches for 374 yards, 0 td, & 1 rush for 6 yards and 0 td","Philadelphia Eagles / 1st / 6th pick / 1973"
"8","LT","Stan Walters",28,"4",14,"","Cincinnati Bengals / 9th / 210th pick / 1972"
"9","LG","Wade Key",30,"6",13,"1 fumble recovered","Philadelphia Eagles / 13th / 314th pick / 1969"
"10","C","Guy Morriss",25,"3",14,"","Philadelphia Eagles / 2nd / 28th pick / 1973"
"11","RG","Jerry Sisemore",25,"3",14,"3 fumbles recovered","Philadelphia Eagles / 1st / 3rd pick / 1973"
"12","RT","Ed George",30,"1",14,"2 fumbles recovered","Pittsburgh Steelers / 4th / 80th pick / 1970"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Blenda Gay",26,"2",13,"0 interceptions, 1 fumble recovered","Oakland Raiders / 1st / 1st pick / 1973 Supp"
"15","LDT","Manny Sistrunk",29,"6",13,"","Washington Redskins / 5th / 114th pick / 1970"
"16","RDT","Carl Hairston",24,"Rook",9,"","Philadelphia Eagles / 7th / 191st pick / 1976"
"17","RDE","Will Wynn",27,"3",14,"0 interceptions, 3 fumbles recovered","Philadelphia Eagles / 7th / 159th pick / 1973"
"18","LLB","Frank LeMaster",24,"2",14,"","Philadelphia Eagles / 4th / 89th pick / 1974"
"19","MLB","Bill Bergey*",31,"7",14,"2 interceptions, 0 fumbles recovered","Cincinnati Bengals / 2nd / 31st pick / 1969"
"20","RLB","John Bunting",26,"4",14,"0 interceptions, 1 fumble recovered","Philadelphia Eagles / 10th / 248th pick / 1972"
"21","LCB","John Outlaw",31,"7",13,"2 interceptions, 0 fumbles recovered","Boston Patriots / 10th / 249th pick / 1968"
"22","RCB","Al Clark",28,"5",13,"1 interception, 2 fumbles recovered","Detroit Lions / 3rd / 72nd pick / 1971"
"23","SS","Randy Logan",25,"3",14,"1 interception, 0 fumbles recovered","Philadelphia Eagles / 3rd / 55th pick / 1973"
"24","FS","Bill Bradley",29,"7",12,"2 interceptions, 2 fumbles recovered","Philadelphia Eagles / 3rd / 69th pick / 1969"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Horst Muhlmann",36,"7",0,"11 of 16 field goals & 18 of 19 extra points",""
"27","P","Spike Jones",29,"6",0,"94 punts for a 36.6 average, 3 blocked","Houston Oilers / 4th / 92nd pick / 1970"
"28","PR","Larry Marshall",26,"4",0,"27 punt returns for a 10.7 average and 0 td","Kansas City Chiefs / 15th / 387th pick / 1972"
"29","KR","Larry Marshall",26,"4",0,"30 kick returns for a 21.7 average and 0 td","Kansas City Chiefs / 15th / 387th pick / 1972"
