"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Terry Bradshaw",33,"11",14,"201 for 370, 2,887 yards, 22 td, 14 int, & 38 rushes for 162 yards and 2 td","Pittsburgh Steelers / 1st / 1st pick / 1970"
"3","RB","Frank Pollard",24,"1",10,"123 rushes for 570 yards, 2 td, & 19 catches for 156 yards and 0 td","Pittsburgh Steelers / 11th / 305th pick / 1980"
"4","FB","Franco Harris",31,"9",16,"242 rushes for 987 yards, 8 td, & 37 catches for 250 yards and 1 td","Pittsburgh Steelers / 1st / 13th pick / 1972"
"5","WR","John Stallworth",29,"7",16,"63 catches for 1,098 yards, 5 td, & 1 rush for 17 yards and 0 td","Pittsburgh Steelers / 4th / 82nd pick / 1974"
"6","WR","Lynn Swann",29,"7",12,"34 catches for 505 yards, 5 td","Pittsburgh Steelers / 1st / 21st pick / 1974"
"7","TE","Bennie Cunningham",27,"5",15,"41 catches for 574 yards, 3 td","Pittsburgh Steelers / 1st / 28th pick / 1976"
"8","LT","Ray Pinney",27,"5",11,"","Pittsburgh Steelers / 2nd / 37th pick / 1976"
"9","LG","Craig Wolfley",23,"1",16,"","Pittsburgh Steelers / 5th / 138th pick / 1980"
"10","C","Mike Webster*+",29,"7",16,"","Pittsburgh Steelers / 5th / 125th pick / 1974"
"11","RG","Steve Courson",26,"3",16,"2 fumbles recovered","Pittsburgh Steelers / 5th / 125th pick / 1977"
"12","RT","Larry Brown",32,"10",14,"","Pittsburgh Steelers / 5th / 106th pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","John Goodman",23,"Rook",10,"","Pittsburgh Steelers / 2nd / 56th pick / 1980"
"15","LDT","Tom Beasley",27,"3",9,"","Pittsburgh Steelers / 3rd / 60th pick / 1977"
"16","RDT","Gary Dunn",28,"5",15,"0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 6th / 159th pick / 1976"
"17","RDE","John Banaszak",31,"6",12,"0 interceptions, 1 fumble recovered",""
"18","LLB","Jack Ham",33,"10",11,"1 interception, 3 fumbles recovered","Pittsburgh Steelers / 2nd / 34th pick / 1971"
"19","MLB","Jack Lambert*+",29,"7",16,"6 interceptions, 2 fumbles recovered","Pittsburgh Steelers / 2nd / 46th pick / 1974"
"20","RLB","Robin Cole",26,"4",13,"1 interception, 1 fumble recovered","Pittsburgh Steelers / 1st / 21st pick / 1977"
"21","LCB","Dwayne Woodruff",24,"2",14,"1 interception, 1 fumble recovered","Pittsburgh Steelers / 6th / 161st pick / 1979"
"22","RCB","Mel Blount*+",33,"11",16,"6 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 3rd / 53rd pick / 1970"
"23","SS","Donnie Shell*",29,"7",14,"5 interceptions, 2 fumbles recovered",""
"24","FS","J.T. Thomas",30,"8",16,"4 interceptions, 1 fumble recovered","Pittsburgh Steelers / 1st / 24th pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","David Trout",24,"Rook",0,"12 of 17 field goals & 38 of 46 extra points",""
"27","P","Craig Colquitt",27,"3",0,"84 punts for a 43.3 average, 0 blocked","Pittsburgh Steelers / 3rd / 76th pick / 1978"
"28","PR","Jim Smith",26,"4",3,"30 punt returns for a 6.8 average and 0 td","Pittsburgh Steelers / 3rd / 75th pick / 1977"
"29","KR","Larry Anderson",25,"3",0,"37 kick returns for a 22.3 average and 0 td","Pittsburgh Steelers / 4th / 101st pick / 1978"
