"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Byron Leftwich",25,"2",11,"175 for 302, 2,123 yards, 15 td, 5 int, & 31 rushes for 67 yards and 2 td","Jacksonville Jaguars / 1st / 7th pick / 2003"
"3","RB","Fred Taylor",29,"7",11,"194 rushes for 787 yards, 3 td, & 13 catches for 83 yards and 0 td","Jacksonville Jaguars / 1st / 9th pick / 1998"
"4","FB","Greg Jones",24,"1",13,"151 rushes for 575 yards, 4 td, & 10 catches for 65 yards and 0 td","Jacksonville Jaguars / 2nd / 55th pick / 2004"
"5","WR","Jimmy Smith",36,"13",16,"70 catches for 1,023 yards, 6 td","Dallas Cowboys / 2nd / 36th pick / 1992"
"6","WR","Ernest Wilford",26,"1",8,"41 catches for 681 yards, 7 td","Jacksonville Jaguars / 4th / 120th pick / 2004"
"7","TE","Kyle Brady",33,"10",14,"18 catches for 157 yards, 1 td","New York Jets / 1st / 9th pick / 1995"
"8","LT","Khalif Barnes",23,"Rook",12,"","Jacksonville Jaguars / 2nd / 52nd pick / 2005"
"9","LG","Vince Manuwai",25,"2",16,"2 fumbles recovered","Jacksonville Jaguars / 3rd / 72nd pick / 2003"
"10","C","Brad Meester",28,"5",12,"","Jacksonville Jaguars / 2nd / 60th pick / 2000"
"11","RG","Chris Naeole",31,"8",15,"1 fumble recovered","New Orleans Saints / 1st / 10th pick / 1997"
"12","RT","Maurice Williams",26,"4",16,"1 fumble recovered","Jacksonville Jaguars / 2nd / 43rd pick / 2001"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Reggie Hayward",26,"4",15,"","Denver Broncos / 3rd / 87th pick / 2001"
"15","DE","Paul Spicer",30,"6",14,"",""
"16","LDT","Marcus Stroud*",27,"4",16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 1st / 13th pick / 2001"
"17","RDT","John Henderson",26,"3",15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Jacksonville Jaguars / 1st / 9th pick / 2002"
"18","MLB","Mike Peterson",29,"6",16,"6.0 sacks, 3 interceptions, 1 fumble recovered","Indianapolis Colts / 2nd / 36th pick / 1999"
"19","LB","Akin Ayodele",26,"3",11,"","Jacksonville Jaguars / 3rd / 89th pick / 2002"
"20","LB","Daryl Smith",23,"1",16,"","Jacksonville Jaguars / 2nd / 39th pick / 2004"
"21","LCB","Rashean Mathis",25,"2",16,"0.0 sacks, 5 interceptions, 1 fumble recovered","Jacksonville Jaguars / 2nd / 39th pick / 2003"
"22","RCB","Kenny Wright",28,"6",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Minnesota Vikings / 4th / 120th pick / 1999"
"23","SS","Deke Cooper",28,"3",12,"0.0 sacks, 1 interception, 1 fumble recovered",""
"24","FS","Deon Grant",26,"4",16,"1.5 sacks, 3 interceptions, 0 fumbles recovered","Carolina Panthers / 2nd / 57th pick / 2000"
