"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kerry Collins",32,"9",13,"289 for 513, 3,495 yards, 21 td, 20 int, & 16 rushes for 36 yards and 0 td","Carolina Panthers / 1st / 5th pick / 1995"
"3","WR","Jerry Porter",26,"4",16,"64 catches for 998 yards, 9 td, & 1 rush for -4 yards and 0 td","Oakland Raiders / 2nd / 47th pick / 2000"
"4","TE","Doug Jolley",25,"2",13,"27 catches for 313 yards, 2 td","Oakland Raiders / 2nd / 55th pick / 2002"
"5","LT","Barry Sims",30,"5",16,"",""
"6","LG","Brad Badger",29,"7",12,"1 fumble recovered","Washington Redskins / 5th / 162nd pick / 1997"
"7","C","Adam Treu",30,"7",16,"","Oakland Raiders / 3rd / 72nd pick / 1997"
"8","RG","Jake Grove",24,"Rook",8,"","Oakland Raiders / 2nd / 45th pick / 2004"
"9","RT","Robert Gallery",24,"Rook",15,"1 fumble recovered","Oakland Raiders / 1st / 2nd pick / 2004"
"10","","Defensive Starters",NA,"",NA,"",""
"11","DE","Tyler Brayton",25,"1",15,"","Oakland Raiders / 1st / 32nd pick / 2003"
"12","DE","Bobby Hamilton",33,"8",15,"",""
"13","DT","Warren Sapp",32,"9",16,"","Tampa Bay Buccaneers / 1st / 12th pick / 1995"
"14","NT","Ted Washington",36,"13",16,"3.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 1st / 25th pick / 1991"
"15","LB","Danny Clark",27,"4",16,"","Jacksonville Jaguars / 7th / 245th pick / 2000"
"16","LB","DeLawrence Grant",25,"3",9,"","Oakland Raiders / 3rd / 89th pick / 2001"
"17","LB","Napoleon Harris",25,"2",9,"","Oakland Raiders / 1st / 23rd pick / 2002"
"18","CB","Phillip Buchanon",24,"2",14,"0.0 sacks, 3 interceptions, 2 fumbles recovered","Oakland Raiders / 1st / 17th pick / 2002"
"19","CB","Charles Woodson",28,"6",12,"2.5 sacks, 1 interception, 1 fumble recovered","Oakland Raiders / 1st / 4th pick / 1998"
"20","SS","Marques Anderson",25,"2",10,"0.0 sacks, 1 interception, 2 fumbles recovered","Green Bay Packers / 3rd / 92nd pick / 2002"
"21","FS","Ray Buchanan",33,"11",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Indianapolis Colts / 3rd / 65th pick / 1993"
