"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bobby Hebert",27,"2",12,"164 for 294, 2,119 yards, 15 td, 9 int, & 13 rushes for 95 yards and 0 td",""
"3","RB","Rueben Mayes*",24,"1",12,"243 rushes for 917 yards, 5 td, & 15 catches for 68 yards and 0 td","New Orleans Saints / 3rd / 57th pick / 1986"
"4","WR","Mike Jones",27,"4",7,"27 catches for 420 yards, 3 td","Minnesota Vikings / 6th / 159th pick / 1983"
"5","WR","Eric Martin",26,"2",11,"44 catches for 778 yards, 7 td","New Orleans Saints / 7th / 179th pick / 1985"
"6","TE","Hoby Brenner*",28,"6",10,"20 catches for 280 yards, 2 td","New Orleans Saints / 3rd / 71st pick / 1981"
"7","TE","John Tice",27,"4",8,"16 catches for 181 yards, 6 td","New Orleans Saints / 3rd / 65th pick / 1983"
"8","LT","Jim Dombrowski",24,"1",10,"","New Orleans Saints / 1st / 6th pick / 1986"
"9","LG","Brad Edelman*",27,"5",9,"","New Orleans Saints / 2nd / 30th pick / 1982"
"10","C","Joel Hilgenberg",25,"3",12,"1 fumble recovered","New Orleans Saints / 4th / 97th pick / 1984"
"11","RG","Steve Trapilo",23,"Rook",11,"","New Orleans Saints / 4th / 96th pick / 1987"
"12","RT","Stan Brock",29,"7",12,"","New Orleans Saints / 1st / 12th pick / 1980"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bruce Clark",29,"5",15,"4.5 sacks, 0 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 4th pick / 1980"
"15","NT","Tony Elliott",28,"5",14,"2.0 sacks, 0 interceptions, 0 fumbles recovered","New Orleans Saints / 5th / 114th pick / 1982"
"16","RDE","Jim Wilks",29,"6",12,"5.5 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 12th / 305th pick / 1981"
"17","LOLB","Rickey Jackson",29,"6",12,"9.5 sacks, 2 interceptions, 0 fumbles recovered","New Orleans Saints / 2nd / 51st pick / 1981"
"18","LILB","Sam Mills*",28,"1",12,"0.0 sacks, 0 interceptions, 3 fumbles recovered",""
"19","RILB","Vaughan Johnson",25,"1",12,"1.0 sacks, 1 interception, 1 fumble recovered","New Orleans Saints / 1st / 15th pick / 1984 Supp"
"20","ROLB","Pat Swilling",23,"1",12,"10.5 sacks, 1 interception, 3 fumbles recovered","New Orleans Saints / 3rd / 60th pick / 1986"
"21","LCB","Dave Waymer*",29,"7",12,"0.0 sacks, 5 interceptions, 3 fumbles recovered","New Orleans Saints / 2nd / 41st pick / 1980"
"22","RCB","Van Jakes",26,"4",10,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"23","SS","Antonio Gibson",25,"1",10,"0.0 sacks, 1 interception, 0 fumbles recovered",""
"24","FS","Brett Maxie",25,"2",10,"2.0 sacks, 3 interceptions, 0 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Morten Andersen*+",27,"5",0,"28 of 36 field goals & 37 of 37 extra points","New Orleans Saints / 4th / 86th pick / 1982"
"27","P","Brian Hansen",27,"3",0,"52 punts for a 40.5 average, 0 blocked","New Orleans Saints / 9th / 237th pick / 1984"
"28","PR","Mel Gray",26,"1",1,"24 punt returns for a 14.7 average and 0 td","New Orleans Saints / 2nd / 42nd pick / 1984 Supp"
"29","KR","Mel Gray",26,"1",1,"30 kick returns for a 21.2 average and 0 td","New Orleans Saints / 2nd / 42nd pick / 1984 Supp"
