"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Vince Ferragamo",31,"8",9,"149 for 287, 1,677 yards, 5 td, 17 int, & 8 rushes for 15 yards and 1 td","Los Angeles Rams / 4th / 91st pick / 1977"
"3","RB","Joe Cribbs",27,"5",5,"122 rushes for 399 yards, 1 td, & 18 catches for 142 yards and 0 td","Buffalo Bills / 2nd / 29th pick / 1980"
"4","FB","Greg Bell",23,"1",15,"223 rushes for 883 yards, 8 td, & 58 catches for 576 yards and 1 td","Buffalo Bills / 1st / 26th pick / 1984"
"5","WR","Jerry Butler",28,"6",13,"41 catches for 770 yards, 2 td","Buffalo Bills / 1st / 5th pick / 1979"
"6","WR","Andre Reed",21,"Rook",15,"48 catches for 637 yards, 4 td, & 3 rushes for -1 yards and 1 td","Buffalo Bills / 4th / 86th pick / 1985"
"7","TE","Eason Ramson",29,"7",12,"37 catches for 369 yards, 1 td","Green Bay Packers / 12th / 312th pick / 1978"
"8","LT","Ken Jones",33,"9",14,"","Buffalo Bills / 2nd / 45th pick / 1976"
"9","LG","Jim Ritcher",27,"5",16,"","Buffalo Bills / 1st / 16th pick / 1980"
"10","C","Will Grant",31,"7",15,"1 fumble recovered","Buffalo Bills / 10th / 255th pick / 1978"
"11","RG","Tim Vogler",29,"6",14,"1 fumble recovered",""
"12","RT","Joe Devlin",31,"9",16,"","Buffalo Bills / 2nd / 52nd pick / 1976"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Ben Williams",31,"9",16,"1.5 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 3rd / 78th pick / 1976"
"15","NT","Fred Smerlas",28,"6",16,"0.5 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 2nd / 32nd pick / 1979"
"16","RDE","Bruce Smith",22,"Rook",13,"6.5 sacks, 0 interceptions, 4 fumbles recovered","Buffalo Bills / 1st / 1st pick / 1985"
"17","LOLB","Guy Frazier",26,"4",16,"1.0 sacks, 1 interception, 0 fumbles recovered","Cincinnati Bengals / 4th / 93rd pick / 1981"
"18","LILB","Eugene Marve",25,"3",14,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 3rd / 59th pick / 1982"
"19","RILB","Jim Haslett",30,"6",16,"1.0 sacks, 1 interception, 3 fumbles recovered","Buffalo Bills / 2nd / 51st pick / 1979"
"20","ROLB","Lucius Sanford",29,"7",11,"2.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 4th / 89th pick / 1978"
"21","LCB","Derrick Burroughs",23,"Rook",8,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Buffalo Bills / 1st / 14th pick / 1985"
"22","RCB","Charles Romes",31,"8",16,"0.0 sacks, 7 interceptions, 1 fumble recovered","Buffalo Bills / 12th / 309th pick / 1977"
"23","SS","Steve Freeman",32,"10",16,"","New England Patriots / 5th / 117th pick / 1975"
"24","FS","Martin Bayless",23,"1",11,"0.0 sacks, 2 interceptions, 1 fumble recovered","St. Louis Cardinals / 4th / 101st pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Scott Norwood",25,"Rook",0,"13 of 17 field goals & 23 of 23 extra points",""
"27","P","John Kidd",24,"1",0,"92 punts for a 41.5 average, 0 blocked","Buffalo Bills / 5th / 128th pick / 1984"
"28","PR","Don Wilson",24,"1",5,"16 punt returns for a 10.1 average and 0 td",""
"29","KR","Don Wilson",24,"1",5,"22 kick returns for a 21.1 average and 0 td",""
