"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Tim Couch",25,"3",14,"273 for 443, 2,842 yards, 18 td, 18 int, & 23 rushes for 77 yards and 0 td","Cleveland Browns / 1st / 1st pick / 1999"
"3","RB","William Green",23,"Rook",10,"243 rushes for 887 yards, 6 td, & 16 catches for 113 yards and 0 td","Cleveland Browns / 1st / 16th pick / 2002"
"4","WR","Kevin Johnson",26,"3",15,"67 catches for 703 yards, 4 td","Cleveland Browns / 2nd / 32nd pick / 1999"
"5","WR","Quincy Morgan",25,"1",16,"56 catches for 964 yards, 7 td, & 3 rushes for 7 yards and 0 td","Cleveland Browns / 2nd / 33rd pick / 2001"
"6","TE","Mark Campbell",27,"3",16,"25 catches for 179 yards, 3 td",""
"7","LT","Ross Verba",29,"5",16,"2 fumbles recovered","Green Bay Packers / 1st / 30th pick / 1997"
"8","LG","Barry Stokes",29,"4",16,"",""
"9","C","Dave Wohlabaugh",30,"7",12,"1 fumble recovered","New England Patriots / 4th / 112th pick / 1995"
"10","RG","Shaun O'Hara",25,"2",16,"",""
"11","RT","Ryan Tucker",27,"5",14,"","St. Louis Rams / 4th / 112th pick / 1997"
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Courtney Brown",24,"2",11,"","Cleveland Browns / 1st / 1st pick / 2000"
"14","DE","Kenard Lang",27,"5",14,"","Washington Redskins / 1st / 17th pick / 1997"
"15","LDT","Gerard Warren",24,"1",16,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Cleveland Browns / 1st / 3rd pick / 2001"
"16","RDT","Orpheus Roye",29,"6",16,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 6th / 200th pick / 1996"
"17","MLB","Earl Holmes",29,"6",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","Pittsburgh Steelers / 4th / 126th pick / 1996"
"18","LB","Darren Hambrick",27,"4",15,"","Dallas Cowboys / 5th / 130th pick / 1998"
"19","LB","Dwayne Rudd",26,"5",15,"","Minnesota Vikings / 1st / 20th pick / 1997"
"20","LCB","Corey Fuller",31,"7",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 2nd / 55th pick / 1995"
"21","RCB","Daylon McCutcheon",26,"3",11,"0.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 3rd / 62nd pick / 1999"
"22","SS","Robert Griffith",32,"8",12,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
"23","FS","Devin Bush",29,"7",9,"0.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 26th pick / 1995"
