"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Matt Hasselbeck",27,3,10,"267 for 419, 3,075 yards, 15 td, 10 int, & 40 rushes for 202 yards and 1 td","Green Bay Packers / 6th / 187th pick / 1998"
"3","RB","Shaun Alexander",25,2,16,"295 rushes for 1,175 yards, 16 td, & 59 catches for 460 yards and 2 td","Seattle Seahawks / 1st / 19th pick / 2000"
"4","FB","Mack Strong",31,8,12,"23 rushes for 94 yards, 0 td, & 22 catches for 120 yards and 2 td",""
"5","WR","Darrell Jackson",24,2,13,"62 catches for 877 yards, 4 td, & 3 rushes for 3 yards and 0 td","Seattle Seahawks / 3rd / 80th pick / 2000"
"6","WR","Koren Robinson",22,1,16,"78 catches for 1,240 yards, 5 td, & 8 rushes for 56 yards and 0 td","Seattle Seahawks / 1st / 9th pick / 2001"
"7","TE","Itula Mili",29,4,12,"43 catches for 508 yards, 2 td","Seattle Seahawks / 6th / 174th pick / 1997"
"8","LT","Walter Jones*",28,5,14,"","Seattle Seahawks / 1st / 6th pick / 1997"
"9","LG","Chris Gray",32,9,16,"","Miami Dolphins / 5th / 132nd pick / 1993"
"10","C","Robbie Tobeck",32,8,16,"",""
"11","RG","Floyd Wedderburn",26,2,10,"","Seattle Seahawks / 5th / 140th pick / 1999"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Antonio Cochran",26,3,16,"","Seattle Seahawks / 4th / 115th pick / 1999"
"14","DE","Lamar King",27,3,12,"","Seattle Seahawks / 1st / 22nd pick / 1999"
"15","LDT","Chad Eaton",30,6,16,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Arizona Cardinals / 7th / 241st pick / 1995"
"16","RDT","John Randle",35,12,12,"7.0 sacks, 0 interceptions, 0 fumbles recovered",""
"17","MLB","Isaiah Kacyvenski",25,2,9,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 4th / 119th pick / 2000"
"18","LB","Marcus Bell",25,2,9,"","Seattle Seahawks / 4th / 116th pick / 2000"
"19","LB","Chad Brown",32,9,8,"","Pittsburgh Steelers / 2nd / 44th pick / 1993"
"20","LB","Tim Terry",28,5,8,"",""
"21","LCB","Shawn Springs",27,5,15,"0.0 sacks, 3 interceptions, 1 fumble recovered","Seattle Seahawks / 1st / 3rd pick / 1997"
"22","RCB","Ken Lucas",23,1,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Seattle Seahawks / 2nd / 40th pick / 2001"
"23","SS","Reggie Tongue",29,6,16,"0.0 sacks, 5 interceptions, 2 fumbles recovered","Kansas City Chiefs / 2nd / 58th pick / 1996"
"24","FS","Marcus Robertson",33,11,15,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Houston Oilers / 4th / 102nd pick / 1991"
