"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve DeBerg",34,"10",11,"224 for 414, 2,935 yards, 16 td, 16 int, & 18 rushes for 30 yards and 1 td","Dallas Cowboys / 10th / 275th pick / 1977"
"3","RB","Paul Palmer",24,"1",11,"134 rushes for 452 yards, 2 td, & 53 catches for 611 yards and 4 td","Kansas City Chiefs / 1st / 19th pick / 1987"
"4","FB","Christian Okoye",27,"1",9,"105 rushes for 473 yards, 3 td, & 8 catches for 51 yards and 0 td","Kansas City Chiefs / 2nd / 35th pick / 1987"
"5","WR","Carlos Carson",30,"8",14,"46 catches for 711 yards, 3 td, & 1 rush for 1 yards and 0 td","Kansas City Chiefs / 5th / 114th pick / 1980"
"6","WR","Stephone Paige",27,"5",16,"61 catches for 902 yards, 7 td",""
"7","TE","Jonathan Hayes",26,"3",9,"22 catches for 233 yards, 1 td","Kansas City Chiefs / 2nd / 41st pick / 1985"
"8","LT","John Alt",26,"4",13,"","Kansas City Chiefs / 1st / 21st pick / 1984"
"9","LG","Rich Baldinger",29,"6",14,"1 fumble recovered","New York Giants / 10th / 270th pick / 1982"
"10","C","Tom Baugh",25,"2",10,"","Kansas City Chiefs / 4th / 87th pick / 1986"
"11","RG","Mark Adickes",27,"2",10,"","Kansas City Chiefs / 1st / 5th pick / 1984 Supp"
"12","RT","Irv Eatman",27,"2",14,"","Kansas City Chiefs / 8th / 204th pick / 1983"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Leonard Griffin",26,"2",9,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 3rd / 63rd pick / 1986"
"15","NT","Bill Maas",26,"4",8,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Kansas City Chiefs / 1st / 5th pick / 1984"
"16","RDE","Mike Bell",31,"9",12,"2.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 1st / 2nd pick / 1979"
"17","LOLB","Jack Del Rio",25,"3",10,"1.0 sacks, 1 interception, 1 fumble recovered","New Orleans Saints / 3rd / 68th pick / 1985"
"18","LILB","Aaron Pearson",24,"2",10,"","Kansas City Chiefs / 11th / 285th pick / 1986"
"19","RILB","Dino Hackett*",24,"2",13,"3.0 sacks, 0 interceptions, 1 fumble recovered","Kansas City Chiefs / 2nd / 35th pick / 1986"
"20","ROLB","Tim Cofield",25,"2",15,"3.5 sacks, 1 interception, 1 fumble recovered",""
"21","LCB","Albert Lewis*",28,"5",12,"0.0 sacks, 1 interception, 1 fumble recovered","Kansas City Chiefs / 3rd / 61st pick / 1983"
"22","RCB","Kevin Ross",26,"4",14,"0.0 sacks, 1 interception, 0 fumbles recovered","Kansas City Chiefs / 7th / 173rd pick / 1984"
"23","SS","Lloyd Burruss",31,"7",9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Kansas City Chiefs / 3rd / 78th pick / 1981"
"24","FS","Deron Cherry*+",29,"7",16,"0.0 sacks, 7 interceptions, 6 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Nick Lowery",32,"10",0,"27 of 32 field goals & 23 of 23 extra points",""
"27","P","Kelly Goodburn",26,"1",0,"76 punts for a 40.2 average, 0 blocked",""
"28","PR","Kitrick Taylor",24,"Rook",0,"29 punt returns for a 6.4 average and 0 td","Kansas City Chiefs / 5th / 128th pick / 1987"
"29","KR","Paul Palmer",24,"1",11,"23 kick returns for a 15.8 average and 0 td","Kansas City Chiefs / 1st / 19th pick / 1987"
