"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Marino",35,"13",13,"221 for 373, 2,795 yards, 17 td, 9 int, & 11 rushes for -3 yards and 0 td","Miami Dolphins / 1st / 27th pick / 1983"
"3","RB","Karim Abdul-Jabbar",22,"Rook",14,"307 rushes for 1,116 yards, 11 td, & 23 catches for 139 yards and 0 td","Miami Dolphins / 3rd / 80th pick / 1996"
"4","FB","Stanley Pritchett",23,"Rook",16,"7 rushes for 27 yards, 0 td, & 33 catches for 354 yards and 2 td","Miami Dolphins / 4th / 118th pick / 1996"
"5","WR","Fred Barnett",30,"6",7,"36 catches for 562 yards, 3 td","Philadelphia Eagles / 3rd / 77th pick / 1990"
"6","WR","O.J. McDuffie",27,"3",16,"74 catches for 918 yards, 8 td, & 2 rushes for 7 yards and 0 td","Miami Dolphins / 1st / 25th pick / 1993"
"7","TE","Troy Drayton",26,"3",10,"26 catches for 320 yards, 0 td","Los Angeles Rams / 2nd / 39th pick / 1993"
"8","LT","Richmond Webb*",29,"6",16,"","Miami Dolphins / 1st / 9th pick / 1990"
"9","LG","Keith Sims",29,"6",15,"","Miami Dolphins / 2nd / 39th pick / 1990"
"10","C","Tim Ruddy",24,"2",16,"","Miami Dolphins / 2nd / 65th pick / 1994"
"11","RG","Chris Gray",26,"3",11,"","Miami Dolphins / 5th / 132nd pick / 1993"
"12","RT","James Brown",26,"3",16,"","Dallas Cowboys / 3rd / 82nd pick / 1992"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Trace Armstrong",31,"7",9,"12.0 sacks, 0 interceptions, 2 fumbles recovered","Chicago Bears / 1st / 12th pick / 1989"
"15","LDT","Daryl Gardener",23,"Rook",12,"1.0 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 20th pick / 1996"
"16","RDT","Tim Bowens",23,"2",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","Miami Dolphins / 1st / 20th pick / 1994"
"17","RDE","Danny Stubbs",31,"8",15,"9.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 2nd / 33rd pick / 1988"
"18","LLB","Dwight Hollier",27,"4",15,"1.0 sacks, 1 interception, 0 fumbles recovered","Miami Dolphins / 4th / 97th pick / 1992"
"19","MLB","Zach Thomas",23,"Rook",16,"2.0 sacks, 3 interceptions, 2 fumbles recovered","Miami Dolphins / 5th / 154th pick / 1996"
"20","RLB","Chris Singleton",29,"6",13,"","New England Patriots / 1st / 8th pick / 1990"
"21","LCB","Terrell Buckley",25,"4",16,"0.0 sacks, 6 interceptions, 2 fumbles recovered","Green Bay Packers / 1st / 5th pick / 1992"
"22","RCB","Calvin Jackson",24,"2",15,"1.5 sacks, 3 interceptions, 0 fumbles recovered",""
"23","SS","Louis Oliver",30,"7",12,"0.0 sacks, 3 interceptions, 5 fumbles recovered","Miami Dolphins / 1st / 25th pick / 1989"
"24","FS","Shawn Wooden",23,"Rook",11,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Miami Dolphins / 6th / 189th pick / 1996"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Joe Nedney",23,"Rook",0,"18 of 29 field goals & 35 of 36 extra points",""
"27","P","John Kidd",35,"12",0,"78 punts for a 46.3 average, 0 blocked","Buffalo Bills / 5th / 128th pick / 1984"
"28","PR","O.J. McDuffie",27,"3",16,"22 punt returns for a 9.6 average and 0 td","Miami Dolphins / 1st / 25th pick / 1993"
"29","KR","Irving Spikes",26,"2",1,"28 kick returns for a 24.3 average and 0 td",""
