"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Steve McNair*",30,8,14,"250 for 400, 3,215 yards, 24 td, 7 int, & 38 rushes for 138 yards and 4 td","Houston Oilers / 1st / 3rd pick / 1995"
"3","RB","Eddie George",30,7,16,"312 rushes for 1,031 yards, 5 td, & 22 catches for 163 yards and 0 td","Houston Oilers / 1st / 14th pick / 1996"
"4","WR","Drew Bennett",25,2,8,"32 catches for 504 yards, 4 td",""
"5","WR","Derrick Mason*",29,6,16,"95 catches for 1,303 yards, 8 td, & 3 rushes for 11 yards and 0 td","Tennessee Oilers / 4th / 98th pick / 1997"
"6","WR","Justin McCareins",25,2,10,"47 catches for 813 yards, 7 td, & 1 rush for 13 yards and 0 td","Tennessee Titans / 4th / 124th pick / 2001"
"7","TE","Erron Kinney",26,3,16,"41 catches for 381 yards, 3 td","Tennessee Titans / 3rd / 68th pick / 2000"
"8","LT","Brad Hopkins*",33,10,16,"","Houston Oilers / 1st / 13th pick / 1993"
"9","LG","Zach Piller",27,4,16,"","Tennessee Titans / 3rd / 81st pick / 1999"
"10","C","Justin Hartwig",25,1,16,"1 fumble recovered","Tennessee Titans / 6th / 187th pick / 2002"
"11","RG","Benji Olson",28,5,16,"1 fumble recovered","Tennessee Oilers / 5th / 139th pick / 1998"
"12","RT","Fred Miller",30,7,16,"1 fumble recovered","St. Louis Rams / 5th / 141st pick / 1996"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Kevin Carter",30,8,16,"","St. Louis Rams / 1st / 6th pick / 1995"
"15","DE","Jevon Kearse",27,4,14,"","Tennessee Titans / 1st / 16th pick / 1999"
"16","LDT","Robaire Smith",26,3,15,"4.5 sacks, 0 interceptions, 2 fumbles recovered","Tennessee Titans / 6th / 197th pick / 2000"
"17","RDT","Albert Haynesworth",22,1,11,"2.5 sacks, 0 interceptions, 2 fumbles recovered","Tennessee Titans / 1st / 15th pick / 2002"
"18","MLB","Rocky Calmus",24,1,8,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Tennessee Titans / 3rd / 77th pick / 2002"
"19","LB","Keith Bulluck*+",26,3,16,"","Tennessee Titans / 1st / 30th pick / 2000"
"20","LB","Peter Sirmon",26,3,14,"","Tennessee Titans / 4th / 128th pick / 2000"
"21","LCB","Andre Dyson",24,2,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Tennessee Titans / 2nd / 60th pick / 2001"
"22","RCB","Samari Rolle",27,5,13,"0.0 sacks, 6 interceptions, 2 fumbles recovered","Tennessee Oilers / 2nd / 46th pick / 1998"
"23","SS","Tank Williams",23,1,16,"0.5 sacks, 2 interceptions, 0 fumbles recovered","Tennessee Titans / 2nd / 45th pick / 2002"
"24","FS","Lance Schulters",28,5,16,"1.0 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 4th / 119th pick / 1998"
