"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Schaub*",28,"5",16,"396 for 583, 4,770 yards, 29 td, 15 int, & 48 rushes for 57 yards and 0 td","Atlanta Falcons / 3rd / 90th pick / 2004"
"3","RB","Steve Slaton",23,"1",10,"131 rushes for 437 yards, 3 td, & 44 catches for 417 yards and 4 td","Houston Texans / 3rd / 89th pick / 2008"
"4","WR","David Anderson",26,"3",8,"38 catches for 370 yards, 0 td","Houston Texans / 7th / 251st pick / 2006"
"5","WR","Andre Johnson*+",28,"6",16,"101 catches for 1,569 yards, 9 td, & 2 rushes for 10 yards and 0 td","Houston Texans / 1st / 3rd pick / 2003"
"6","WR","Kevin Walter",28,"6",14,"53 catches for 611 yards, 2 td, & 4 rushes for 26 yards and 0 td","New York Giants / 7th / 255th pick / 2003"
"7","TE","Owen Daniels",27,"3",8,"40 catches for 519 yards, 5 td","Houston Texans / 4th / 98th pick / 2006"
"8","TE","Joel Dreessen",27,"4",11,"26 catches for 320 yards, 1 td","New York Jets / 6th / 198th pick / 2005"
"9","LT","Duane Brown",24,"1",16,"1 fumble recovered","Houston Texans / 1st / 26th pick / 2008"
"10","LG","Kasey Studdard",25,"2",14,"","Houston Texans / 6th / 183rd pick / 2007"
"11","C","Chris Myers",28,"4",16,"","Denver Broncos / 6th / 200th pick / 2005"
"12","RG","Chris White",26,"4",8,"",""
"13","RT","Eric Winston",26,"3",16,"","Houston Texans / 3rd / 66th pick / 2006"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Antonio Smith",28,"5",15,"","Arizona Cardinals / 5th / 135th pick / 2004"
"16","DE","Mario Williams*",24,"3",16,"","Houston Texans / 1st / 1st pick / 2006"
"17","DT","Amobi Okoye",22,"2",16,"","Houston Texans / 1st / 10th pick / 2007"
"18","NT","Shaun Cody",26,"4",13,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Detroit Lions / 2nd / 37th pick / 2005"
"19","MLB","DeMeco Ryans*",25,"3",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Houston Texans / 2nd / 33rd pick / 2006"
"20","LB","Brian Cushing*",22,"Rook",16,"","Houston Texans / 1st / 15th pick / 2009"
"21","LB","Zach Diles",24,"2",12,"","Houston Texans / 7th / 218th pick / 2007"
"22","LCB","Glover Quin",23,"Rook",12,"","Houston Texans / 4th / 112th pick / 2009"
"23","RCB","Dunta Robinson",27,"5",16,"","Houston Texans / 1st / 10th pick / 2004"
"24","SS","Bernard Pollard",25,"3",13,"1.5 sacks, 4 interceptions, 3 fumbles recovered","Kansas City Chiefs / 2nd / 54th pick / 2006"
"25","FS","Eugene Wilson",29,"6",8,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 36th pick / 2003"
