"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Doug Johnson",26,"3",8,"136 for 243, 1,655 yards, 8 td, 12 int, & 14 rushes for 21 yards and 1 td",""
"3","RB","T.J. Duckett",22,"1",10,"197 rushes for 779 yards, 11 td, & 11 catches for 94 yards and 0 td","Atlanta Falcons / 1st / 18th pick / 2002"
"4","FB","Justin Griffith",23,"Rook",11,"38 rushes for 168 yards, 0 td, & 21 catches for 122 yards and 2 td","Atlanta Falcons / 4th / 121st pick / 2003"
"5","WR","Brian Finneran",27,"4",10,"26 catches for 368 yards, 2 td",""
"6","WR","Peerless Price",27,"4",15,"64 catches for 838 yards, 3 td, & 2 rushes for 3 yards and 0 td","Buffalo Bills / 2nd / 53rd pick / 1999"
"7","TE","Alge Crumpler*",26,"2",16,"44 catches for 552 yards, 3 td","Atlanta Falcons / 2nd / 35th pick / 2001"
"8","TE","Brian Kozlowski",33,"9",9,"10 catches for 87 yards, 0 td",""
"9","LT","Bob Whitfield",32,"11",8,"","Atlanta Falcons / 1st / 8th pick / 1992"
"10","C","Todd McClure",26,"3",16,"3 fumbles recovered","Atlanta Falcons / 7th / 237th pick / 1999"
"11","RG","Kynan Forney",25,"2",16,"","Atlanta Falcons / 7th / 219th pick / 2001"
"12","RT","Todd Weiner",28,"5",16,"","Seattle Seahawks / 2nd / 47th pick / 1998"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Patrick Kerney",27,"4",16,"","Atlanta Falcons / 1st / 30th pick / 1999"
"15","DE","Brady Smith",30,"7",14,"","New Orleans Saints / 3rd / 70th pick / 1996"
"16","NT","Ed Jasper",30,"6",14,"3.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 6th / 198th pick / 1997"
"17","LB","Keith Brooking*",28,"5",16,"","Atlanta Falcons / 1st / 12th pick / 1998"
"18","LB","Chris Draft",27,"5",16,"","Chicago Bears / 6th / 157th pick / 1998"
"19","LB","Keith Newman",26,"4",11,"","Buffalo Bills / 4th / 119th pick / 1999"
"20","LB","Matt Stewart",24,"2",16,"","Atlanta Falcons / 4th / 102nd pick / 2001"
"21","LCB","Juran Bolden",29,"7",8,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Atlanta Falcons / 4th / 127th pick / 1996"
"22","RCB","Tod McBride",27,"4",9,"0.0 sacks, 3 interceptions, 0 fumbles recovered",""
"23","FS","Cory Hall",27,"4",10,"","Cincinnati Bengals / 3rd / 65th pick / 1999"
