"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Kurt Warner*",29,2,11,"235 for 347, 3,429 yards, 21 td, 18 int, & 18 rushes for 17 yards and 0 td",""
"3","RB","Marshall Faulk*+",27,6,14,"253 rushes for 1,359 yards, 18 td, & 81 catches for 830 yards and 8 td","Indianapolis Colts / 1st / 2nd pick / 1994"
"4","WR","Isaac Bruce*",28,6,16,"87 catches for 1,471 yards, 9 td, & 1 rush for 11 yards and 0 td","Los Angeles Rams / 2nd / 33rd pick / 1994"
"5","WR","Torry Holt*",24,1,15,"82 catches for 1,635 yards, 6 td, & 2 rushes for 7 yards and 0 td","St. Louis Rams / 1st / 6th pick / 1999"
"6","TE","Roland Williams",25,2,11,"11 catches for 102 yards, 3 td","St. Louis Rams / 4th / 98th pick / 1998"
"7","LT","Orlando Pace*",25,3,16,"","St. Louis Rams / 1st / 1st pick / 1997"
"8","LG","Tom Nutten",29,5,16,"1 fumble recovered","Buffalo Bills / 7th / 221st pick / 1995"
"9","C","Andy McCollum",30,5,16,"",""
"10","RG","Adam Timmerman",29,5,15,"","Green Bay Packers / 7th / 230th pick / 1995"
"11","RT","Ryan Tucker",25,3,16,"","St. Louis Rams / 4th / 112th pick / 1997"
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Kevin Carter",27,5,13,"","St. Louis Rams / 1st / 6th pick / 1995"
"14","DE","Grant Wistrom",24,2,16,"","St. Louis Rams / 1st / 6th pick / 1998"
"15","LDT","Ray Agnew",33,10,15,"4.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 1st / 10th pick / 1990"
"16","MLB","London Fletcher",25,2,15,"5.5 sacks, 4 interceptions, 0 fumbles recovered",""
"17","LB","Mike Jones",31,9,16,"",""
"18","LCB","Todd Lyght",31,9,12,"1.0 sacks, 2 interceptions, 0 fumbles recovered","Los Angeles Rams / 1st / 5th pick / 1991"
"19","RCB","Dexter McCleon",27,3,16,"2.0 sacks, 8 interceptions, 1 fumble recovered","St. Louis Rams / 2nd / 40th pick / 1997"
"20","SS","Devin Bush",27,5,12,"1.0 sacks, 0 interceptions, 1 fumble recovered","Atlanta Falcons / 1st / 26th pick / 1995"
"21","FS","Keith Lyle",28,6,16,"0.0 sacks, 1 interception, 1 fumble recovered","Los Angeles Rams / 3rd / 71st pick / 1994"
