"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kyle Boller",24,"2",9,"171 for 293, 1,799 yards, 11 td, 12 int, & 23 rushes for 66 yards and 1 td","Baltimore Ravens / 1st / 19th pick / 2003"
"3","RB","Jamal Lewis",26,"5",15,"269 rushes for 906 yards, 3 td, & 32 catches for 191 yards and 1 td","Baltimore Ravens / 1st / 5th pick / 2000"
"4","WR","Mark Clayton",23,"Rook",10,"44 catches for 471 yards, 2 td, & 8 rushes for 33 yards and 1 td","Baltimore Ravens / 1st / 22nd pick / 2005"
"5","WR","Derrick Mason",31,"8",16,"86 catches for 1,073 yards, 3 td","Tennessee Oilers / 4th / 98th pick / 1997"
"6","TE","Todd Heap",25,"4",16,"75 catches for 855 yards, 7 td","Baltimore Ravens / 1st / 31st pick / 2001"
"7","LT","Jonathan Ogden*",31,"9",16,"2 fumbles recovered","Baltimore Ravens / 1st / 4th pick / 1996"
"8","LG","Edwin Mulitalo",31,"6",15,"","Baltimore Ravens / 4th / 129th pick / 1999"
"9","C","Mike Flynn",31,"7",16,"",""
"10","RG","Keydrick Vincent",27,"4",9,"",""
"11","RT","Orlando Brown",35,"11",9,"",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","Jarret Johnson",24,"2",12,"","Baltimore Ravens / 4th / 109th pick / 2003"
"14","DE","Terrell Suggs",23,"2",16,"","Baltimore Ravens / 1st / 10th pick / 2003"
"15","DT","Kelly Gregg",29,"6",16,"","Cincinnati Bengals / 6th / 173rd pick / 1999"
"16","NT","Ma'ake Kemoeatu",26,"3",16,"1.0 sacks, 0 interceptions, 1 fumble recovered",""
"17","LB","Adalius Thomas",28,"5",16,"","Baltimore Ravens / 6th / 186th pick / 2000"
"18","LCB","Chris McAlister",28,"6",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Baltimore Ravens / 1st / 10th pick / 1999"
"19","RCB","Samari Rolle",29,"7",16,"0.0 sacks, 1 interception, 0 fumbles recovered","Tennessee Oilers / 2nd / 46th pick / 1998"
"20","FS","Will Demps",26,"3",11,"0.0 sacks, 0 interceptions, 2 fumbles recovered",""
