"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Marcus Mariota",22,"Rook",12,"230 for 370, 2,818 yards, 19 td, 10 int, & 34 rushes for 252 yards and 2 td","Tennessee Titans / 1st / 2nd pick / 2015"
"3","RB","Antonio Andrews",24,"1",10,"143 rushes for 520 yards, 3 td, & 21 catches for 174 yards and 0 td",""
"4","WR","Harry Douglas",31,"7",12,"36 catches for 411 yards, 2 td, & 1 rush for -6 yards and 0 td","Atlanta Falcons / 3rd / 84th pick / 2008"
"5","WR","Kendall Wright",26,"3",9,"36 catches for 408 yards, 3 td, & 5 rushes for 17 yards and 0 td","Tennessee Titans / 1st / 20th pick / 2012"
"6","TE","Anthony Fasano",31,"9",11,"26 catches for 289 yards, 2 td","Dallas Cowboys / 2nd / 53rd pick / 2006"
"7","TE","Craig Stevens",31,"7",11,"12 catches for 121 yards, 2 td","Tennessee Titans / 3rd / 85th pick / 2008"
"8","TE","Delanie Walker*",31,"9",10,"94 catches for 1,088 yards, 6 td, & 1 rush for 36 yards and 0 td","San Francisco 49ers / 6th / 175th pick / 2006"
"9","LT","Taylor Lewan",24,"1",15,"","Tennessee Titans / 1st / 11th pick / 2014"
"10","C","Andy Gallik",24,"Rook",8,"","Tennessee Titans / 6th / 208th pick / 2015"
"11","RG","Chance Warmack",24,"2",14,"","Tennessee Titans / 1st / 10th pick / 2013"
"12","RT","Byron Bell",26,"4",16,"",""
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","DaQuan Jones",24,"1",16,"","Tennessee Titans / 4th / 112th pick / 2014"
"15","DT","Jurrell Casey*",26,"4",16,"","Tennessee Titans / 3rd / 77th pick / 2011"
"16","NT","Al Woods",28,"5",9,"","New Orleans Saints / 4th / 123rd pick / 2010"
"17","LB","Derrick Morgan",26,"5",9,"","Tennessee Titans / 1st / 16th pick / 2010"
"18","LB","Brian Orakpo",29,"6",16,"","Washington Redskins / 1st / 13th pick / 2009"
"19","LB","Avery Williamson",23,"1",15,"","Tennessee Titans / 5th / 151st pick / 2014"
"20","LB","Wesley Woodyard",29,"7",12,"",""
"21","CB","Perrish Cox",28,"5",13,"0.0 sacks, 1 interception, 0 fumbles recovered","Denver Broncos / 5th / 137th pick / 2010"
"22","CB","Coty Sensabaugh",27,"3",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Tennessee Titans / 4th / 115th pick / 2012"
"23","SS","Da'Norris Searcy",27,"4",13,"0.5 sacks, 1 interception, 0 fumbles recovered","Buffalo Bills / 4th / 100th pick / 2011"
"24","FS","Michael Griffin",30,"8",14,"1.0 sacks, 1 interception, 0 fumbles recovered","Tennessee Titans / 1st / 19th pick / 2007"
