"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Matt Cavanaugh",25,"2",8,"115 for 219, 1,633 yards, 5 td, 13 int, & 17 rushes for 92 yards and 3 td","New England Patriots / 2nd / 50th pick / 1978"
"3","RB","Tony Collins",22,"Rook",11,"204 rushes for 873 yards, 7 td, & 26 catches for 232 yards and 0 td","New England Patriots / 2nd / 47th pick / 1981"
"4","FB","Sam Cunningham",31,"8",8,"86 rushes for 269 yards, 4 td, & 12 catches for 92 yards and 0 td","New England Patriots / 1st / 11th pick / 1973"
"5","WR","Harold Jackson",35,"13",15,"39 catches for 669 yards, 0 td, & 2 rushes for -14 yards and 0 td","Los Angeles Rams / 12th / 323rd pick / 1968"
"6","WR","Stanley Morgan",26,"4",13,"44 catches for 1,029 yards, 6 td, & 2 rushes for 21 yards and 0 td","New England Patriots / 1st / 25th pick / 1977"
"7","TE","Don Hasselbeck",26,"4",14,"46 catches for 808 yards, 6 td","New England Patriots / 2nd / 52nd pick / 1977"
"8","LT","Dwight Wheeler",26,"3",11,"","New England Patriots / 4th / 102nd pick / 1978"
"9","LG","John Hannah*+",30,"8",16,"2 fumbles recovered","New England Patriots / 1st / 4th pick / 1973"
"10","C","Pete Brock",27,"5",16,"1 fumble recovered","New England Patriots / 1st / 12th pick / 1976"
"11","RG","Bob Cryder",25,"3",15,"","New England Patriots / 1st / 18th pick / 1978"
"12","RT","Shelby Jordan",29,"6",16,"","Houston Oilers / 7th / 157th pick / 1973"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Tony McGee",32,"10",9,"0 interceptions, 1 fumble recovered","Chicago Bears / 3rd / 64th pick / 1971"
"15","NT","Richard Bishop",31,"5",16,"","Cincinnati Bengals / 5th / 127th pick / 1974"
"16","RDE","Julius Adams",33,"10",16,"","New England Patriots / 2nd / 27th pick / 1971"
"17","LOLB","Mike Hawkins",26,"3",15,"1 interception, 2 fumbles recovered","New England Patriots / 7th / 188th pick / 1978"
"18","LILB","Steve Nelson",30,"7",12,"","New England Patriots / 2nd / 34th pick / 1974"
"19","RILB","Bill Matthews",25,"2",9,"0 interceptions, 1 fumble recovered","New England Patriots / 5th / 129th pick / 1978"
"20","ROLB","Rod Shoate",28,"6",16,"1 interception, 2 fumbles recovered","New England Patriots / 2nd / 41st pick / 1975"
"21","LCB","Raymond Clayborn",26,"4",16,"2 interceptions, 2 fumbles recovered","New England Patriots / 1st / 16th pick / 1977"
"22","RCB","Mike Haynes",28,"5",6,"1 interception, 0 fumbles recovered","New England Patriots / 1st / 5th pick / 1976"
"23","SS","Rick Sanford",24,"2",14,"3 interceptions, 3 fumbles recovered","New England Patriots / 1st / 25th pick / 1979"
"24","FS","Tim Fox",28,"5",16,"3 interceptions, 0 fumbles recovered","New England Patriots / 1st / 21st pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","John Smith",32,"7",0,"15 of 24 field goals & 37 of 39 extra points",""
"27","P","Rich Camarillo",22,"Rook",0,"47 punts for a 41.7 average, 0 blocked",""
"28","PR","Stanley Morgan",26,"4",13,"15 punt returns for a 7.7 average and 0 td","New England Patriots / 1st / 25th pick / 1977"
"29","KR","Tony Collins",22,"Rook",11,"39 kick returns for a 19.8 average and 0 td","New England Patriots / 2nd / 47th pick / 1981"
