"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Gus Frerotte",37,14,11,"178 for 301, 2,157 yards, 12 td, 15 int, & 19 rushes for 7 yards and 1 td","Washington Redskins / 7th / 197th pick / 1994"
"3","RB","Adrian Peterson*+",23,1,15,"363 rushes for 1,760 yards, 10 td, & 21 catches for 125 yards and 0 td","Minnesota Vikings / 1st / 7th pick / 2007"
"4","WR","Bernard Berrian",28,4,13,"48 catches for 964 yards, 7 td, & 4 rushes for 26 yards and 0 td","Chicago Bears / 3rd / 78th pick / 2004"
"5","WR","Bobby Wade",27,5,14,"53 catches for 645 yards, 2 td","Chicago Bears / 5th / 139th pick / 2003"
"6","TE","Jim Kleinsasser",31,9,11,"6 catches for 92 yards, 0 td","Minnesota Vikings / 2nd / 44th pick / 1999"
"7","TE","Visanthe Shiancoe",28,5,15,"42 catches for 596 yards, 7 td","New York Giants / 3rd / 91st pick / 2003"
"8","LT","Bryant McKinnie",29,6,12,"","Minnesota Vikings / 1st / 7th pick / 2002"
"9","LG","Steve Hutchinson*+",31,7,16,"","Seattle Seahawks / 1st / 17th pick / 2001"
"10","C","Matt Birk",32,10,16,"","Minnesota Vikings / 6th / 173rd pick / 1998"
"11","RG","Anthony Herrera",28,3,16,"",""
"12","RT","Ryan Cook",25,2,14,"2 fumbles recovered","Minnesota Vikings / 2nd / 51st pick / 2006"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","DE","Jared Allen*+",26,4,16,"","Kansas City Chiefs / 4th / 126th pick / 2004"
"15","DE","Ray Edwards",23,2,15,"","Minnesota Vikings / 4th / 127th pick / 2006"
"16","DT","Kevin Williams*+",28,5,16,"","Minnesota Vikings / 1st / 9th pick / 2003"
"17","NT","Pat Williams*",36,11,14,"1.0 sacks, 0 interceptions, 1 fumble recovered",""
"18","LB","Chad Greenway",25,1,15,"","Minnesota Vikings / 1st / 17th pick / 2006"
"19","LB","Ben Leber",30,6,15,"","San Diego Chargers / 3rd / 71st pick / 2002"
"20","LCB","Antoine Winfield*",31,9,16,"2.0 sacks, 2 interceptions, 2 fumbles recovered","Buffalo Bills / 1st / 23rd pick / 1999"
"21","RCB","Cedric Griffin",26,2,15,"0.0 sacks, 1 interception, 0 fumbles recovered","Minnesota Vikings / 2nd / 48th pick / 2006"
"22","SS","Darren Sharper",33,11,16,"0.0 sacks, 1 interception, 2 fumbles recovered","Green Bay Packers / 2nd / 60th pick / 1997"
"23","FS","Madieu Williams",27,4,9,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cincinnati Bengals / 2nd / 56th pick / 2004"
