"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kerry Collins",26,"3",7,"94 for 191, 1,202 yards, 4 td, 10 int, & 23 rushes for 113 yards and 1 td","Carolina Panthers / 1st / 5th pick / 1995"
"3","RB","Lamar Smith",28,"4",9,"138 rushes for 457 yards, 1 td, & 24 catches for 249 yards and 2 td","Seattle Seahawks / 3rd / 73rd pick / 1994"
"4","FB","Aaron Craver",30,"7",10,"45 rushes for 180 yards, 2 td, & 33 catches for 214 yards and 2 td","Miami Dolphins / 3rd / 60th pick / 1991"
"5","WR","Sean Dawkins",27,"5",15,"53 catches for 823 yards, 1 td","Indianapolis Colts / 1st / 16th pick / 1993"
"6","WR","Andre Hastings",28,"5",12,"35 catches for 455 yards, 3 td, & 3 rushes for 32 yards and 0 td","Pittsburgh Steelers / 3rd / 76th pick / 1993"
"7","TE","Cam Cleeland",23,"Rook",16,"54 catches for 684 yards, 6 td","New Orleans Saints / 2nd / 40th pick / 1998"
"8","LT","Willie Roaf*",28,"5",15,"","New Orleans Saints / 1st / 8th pick / 1993"
"9","LG","Kyle Turley",23,"Rook",15,"","New Orleans Saints / 1st / 7th pick / 1998"
"10","C","Tom Ackerman",26,"2",10,"","New Orleans Saints / 5th / 145th pick / 1996"
"11","RG","Chris Naeole",24,"1",16,"1 fumble recovered","New Orleans Saints / 1st / 10th pick / 1997"
"12","RT","Clarence Jones",30,"7",14,"1 fumble recovered","New York Giants / 4th / 111th pick / 1991"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Jared Tomich",24,"1",11,"6.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 2nd / 39th pick / 1997"
"15","LDT","Wayne Martin",33,"9",16,"3.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 1st / 19th pick / 1989"
"16","RDT","La'Roi Glover",24,"2",15,"10.0 sacks, 1 interception, 0 fumbles recovered","Oakland Raiders / 5th / 166th pick / 1996"
"17","RDE","Joe Johnson*",26,"4",16,"7.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 1st / 13th pick / 1994"
"18","LLB","Keith Mitchell",24,"1",15,"2.5 sacks, 0 interceptions, 3 fumbles recovered",""
"19","MLB","Kevin Mitchell",27,"4",8,"2.5 sacks, 0 interceptions, 0 fumbles recovered","San Francisco 49ers / 2nd / 53rd pick / 1994"
"20","RLB","Mark Fields",26,"3",15,"6.0 sacks, 0 interceptions, 1 fumble recovered","New Orleans Saints / 1st / 13th pick / 1995"
"21","LCB","Alex Molden",25,"2",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered","New Orleans Saints / 1st / 11th pick / 1996"
"22","RCB","Tyronne Drakeford",27,"4",15,"0.0 sacks, 4 interceptions, 0 fumbles recovered","San Francisco 49ers / 2nd / 62nd pick / 1994"
"23","SS","Chad Cota",27,"3",16,"2.0 sacks, 4 interceptions, 1 fumble recovered","Carolina Panthers / 7th / 209th pick / 1995"
"24","FS","Sammy Knight",23,"1",13,"0.0 sacks, 6 interceptions, 2 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Doug Brien",28,"4",0,"20 of 22 field goals & 31 of 31 extra points","San Francisco 49ers / 3rd / 85th pick / 1994"
"27","P","Mark Royals",33,"11",0,"88 punts for a 45.6 average, 0 blocked",""
"28","PR","Andre Hastings",28,"5",12,"22 punt returns for a 14.0 average and 0 td","Pittsburgh Steelers / 3rd / 76th pick / 1993"
"29","KR","Qadry Ismail",28,"5",1,"28 kick returns for a 21.1 average and 0 td","Minnesota Vikings / 2nd / 52nd pick / 1993"
