"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jim Hart",36,"14",15,"228 for 425, 2,946 yards, 16 td, 20 int, & 9 rushes for 11 yards and 0 td",""
"3","RB","Ottis Anderson*",23,"1",16,"301 rushes for 1,352 yards, 9 td, & 36 catches for 308 yards and 0 td","St. Louis Cardinals / 1st / 8th pick / 1979"
"4","FB","Wayne Morris",26,"4",16,"117 rushes for 456 yards, 6 td, & 15 catches for 110 yards and 1 td","St. Louis Cardinals / 5th / 141st pick / 1976"
"5","WR","Mel Gray",32,"9",16,"40 catches for 709 yards, 3 td, & 1 rush for -3 yards and 0 td","St. Louis Cardinals / 6th / 147th pick / 1971"
"6","WR","Pat Tilley*",27,"4",14,"68 catches for 966 yards, 6 td","St. Louis Cardinals / 4th / 114th pick / 1976"
"7","TE","Doug Marsh",22,"Rook",16,"22 catches for 269 yards, 4 td","St. Louis Cardinals / 2nd / 33rd pick / 1980"
"8","LT","George Collins",25,"2",9,"","St. Louis Cardinals / 4th / 96th pick / 1978"
"9","LG","Barney Cotton",24,"1",9,"","Cincinnati Bengals / 3rd / 59th pick / 1979"
"10","C","Tom Brahaney",29,"7",16,"","St. Louis Cardinals / 5th / 109th pick / 1973"
"11","RG","Joe Bostic",23,"1",15,"","St. Louis Cardinals / 3rd / 64th pick / 1979"
"12","RT","Dan Dierdorf*",31,"9",16,"","St. Louis Cardinals / 2nd / 43rd pick / 1971"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Bob Pollard",32,"9",16,"0 interceptions, 1 fumble recovered","New Orleans Saints / 11th / 262nd pick / 1971"
"15","NT","Rush Brown",26,"Rook",10,"1 interception, 2 fumbles recovered","St. Louis Cardinals / 10th / 255th pick / 1980"
"16","RDE","Ron Yankowski",34,"9",13,"0 interceptions, 1 fumble recovered","St. Louis Cardinals / 8th / 199th pick / 1971"
"17","LOLB","Steve Neils",29,"6",14,"0 interceptions, 1 fumble recovered","St. Louis Cardinals / 5th / 111th pick / 1974"
"18","LILB","Eric Williams",25,"3",12,"2 interceptions, 0 fumbles recovered","St. Louis Cardinals / 8th / 216th pick / 1977"
"19","RILB","Tim Kearney",30,"8",12,"1 interception, 0 fumbles recovered","Dallas Cowboys / 4th / 83rd pick / 1972"
"20","ROLB","Mark Arneson",31,"8",15,"0 interceptions, 1 fumble recovered","St. Louis Cardinals / 2nd / 32nd pick / 1972"
"21","LCB","Carl Allen",25,"3",10,"3 interceptions, 1 fumble recovered","Cincinnati Bengals / 11th / 299th pick / 1977"
"22","RCB","Roger Wehrli",33,"11",16,"1 interception, 0 fumbles recovered","St. Louis Cardinals / 1st / 19th pick / 1969"
"23","SS","Lee Nelson",26,"4",10,"0 interceptions, 1 fumble recovered","St. Louis Cardinals / 15th / 420th pick / 1976"
"24","FS","Ken Stone",30,"7",9,"5 interceptions, 3 fumbles recovered","Washington Redskins / 10th / 245th pick / 1973"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Neil O'Donoghue",27,"3",0,"11 of 15 field goals & 18 of 18 extra points","Buffalo Bills / 5th / 127th pick / 1977"
"27","P","Larry Swider",25,"1",0,"99 punts for a 41.5 average, 1 blocked","Denver Broncos / 7th / 185th pick / 1977"
"28","PR","Mark Bell",23,"Rook",0,"21 punt returns for a 9.3 average and 0 td","St. Louis Cardinals / 5th / 130th pick / 1979"
"29","KR","Roy Green",23,"1",6,"32 kick returns for a 23.3 average and 0 td","St. Louis Cardinals / 4th / 89th pick / 1979"
