"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Rex Grossman",26,"3",16,"262 for 480, 3,193 yards, 23 td, 20 int, & 24 rushes for 2 yards and 0 td","Chicago Bears / 1st / 22nd pick / 2003"
"3","RB","Thomas Jones",28,"6",16,"296 rushes for 1,210 yards, 6 td, & 36 catches for 154 yards and 0 td","Arizona Cardinals / 1st / 7th pick / 2000"
"4","FB","Jason McKie",26,"4",12,"8 rushes for 18 yards, 0 td, & 25 catches for 162 yards and 0 td",""
"5","WR","Bernard Berrian",26,"2",14,"51 catches for 775 yards, 6 td, & 2 rushes for 5 yards and 0 td","Chicago Bears / 3rd / 78th pick / 2004"
"6","WR","Muhsin Muhammad",33,"10",16,"60 catches for 863 yards, 5 td","Carolina Panthers / 2nd / 43rd pick / 1996"
"7","TE","Desmond Clark",29,"7",16,"45 catches for 626 yards, 6 td","Denver Broncos / 6th / 179th pick / 1999"
"8","LT","John Tait",31,"7",14,"","Kansas City Chiefs / 1st / 14th pick / 1999"
"9","LG","Ruben Brown*",34,"11",16,"","Buffalo Bills / 1st / 14th pick / 1995"
"10","C","Olin Kreutz*+",29,"8",16,"","Chicago Bears / 3rd / 64th pick / 1998"
"11","RG","Roberto Garza",27,"5",16,"1 fumble recovered","Atlanta Falcons / 4th / 99th pick / 2001"
"12","RT","Fred Miller",33,"10",16,"","St. Louis Rams / 5th / 141st pick / 1996"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Alex Brown",27,"4",16,"","Chicago Bears / 4th / 104th pick / 2002"
"15","DE","Adewale Ogunleye",29,"5",14,"",""
"16","DT","Tommie Harris*",23,"2",11,"","Chicago Bears / 1st / 14th pick / 2004"
"17","NT","Tank Johnson",25,"2",10,"3.5 sacks, 0 interceptions, 0 fumbles recovered","Chicago Bears / 2nd / 47th pick / 2004"
"18","MLB","Brian Urlacher*+",28,"6",16,"0.0 sacks, 3 interceptions, 1 fumble recovered","Chicago Bears / 1st / 9th pick / 2000"
"19","LB","Lance Briggs*",26,"3",16,"","Chicago Bears / 3rd / 68th pick / 2003"
"20","LB","Hunter Hillenmeyer",26,"3",13,"","Green Bay Packers / 5th / 166th pick / 2003"
"21","LCB","Charles Tillman",25,"3",14,"0.0 sacks, 5 interceptions, 1 fumble recovered","Chicago Bears / 2nd / 35th pick / 2003"
"22","RCB","Nathan Vasher",25,"2",13,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Chicago Bears / 4th / 110th pick / 2004"
"23","FS","Danieal Manning",24,"Rook",14,"0.0 sacks, 2 interceptions, 1 fumble recovered","Chicago Bears / 2nd / 42nd pick / 2006"
