"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Chad Pennington",28,"4",13,"242 for 370, 2,673 yards, 16 td, 9 int, & 34 rushes for 126 yards and 1 td","New York Jets / 1st / 18th pick / 2000"
"3","RB","Curtis Martin*+",31,"9",16,"371 rushes for 1,697 yards, 12 td, & 41 catches for 245 yards and 2 td","New England Patriots / 3rd / 74th pick / 1995"
"4","FB","Jerald Sowell",30,"7",16,"2 rushes for 28 yards, 0 td, & 45 catches for 342 yards and 1 td","Green Bay Packers / 7th / 231st pick / 1997"
"5","WR","Justin McCareins",26,"3",16,"56 catches for 770 yards, 4 td, & 2 rushes for -5 yards and 0 td","Tennessee Titans / 4th / 124th pick / 2001"
"6","SE","Justin McCareins",26,"3",16,"56 catches for 770 yards, 4 td, & 2 rushes for -5 yards and 0 td","Tennessee Titans / 4th / 124th pick / 2001"
"7","TE","Anthony Becht",27,"4",16,"13 catches for 100 yards, 1 td","New York Jets / 1st / 27th pick / 2000"
"8","LT","Jason Fabini",30,"6",16,"","New York Jets / 4th / 111th pick / 1998"
"9","LG","Pete Kendall",31,"8",15,"","Seattle Seahawks / 1st / 21st pick / 1996"
"10","C","Kevin Mawae*",33,"10",16,"","Seattle Seahawks / 2nd / 36th pick / 1994"
"11","RG","Brandon Moore",24,"1",13,"",""
"12","RT","Kareem McKenzie",25,"3",16,"2 fumbles recovered","New York Jets / 3rd / 79th pick / 2001"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Shaun Ellis",27,"4",15,"","New York Jets / 1st / 12th pick / 2000"
"15","DT","Dewayne Robertson",23,"1",16,"","New York Jets / 1st / 4th pick / 2003"
"16","NT","Jason Ferguson",30,"7",14,"3.5 sacks, 0 interceptions, 0 fumbles recovered","New York Jets / 7th / 229th pick / 1997"
"17","MLB","Jonathan Vilma",22,"Rook",14,"2.0 sacks, 3 interceptions, 1 fumble recovered","New York Jets / 1st / 12th pick / 2004"
"18","LB","Eric Barton",27,"5",15,"","Oakland Raiders / 5th / 146th pick / 1999"
"19","LB","Victor Hobson",24,"1",10,"","New York Jets / 2nd / 53rd pick / 2003"
"20","LCB","Donnie Abraham",31,"8",16,"0.0 sacks, 2 interceptions, 2 fumbles recovered","Tampa Bay Buccaneers / 3rd / 71st pick / 1996"
"21","RCB","David Barrett",27,"4",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Arizona Cardinals / 4th / 102nd pick / 2000"
"22","SS","Reggie Tongue",31,"8",16,"0.0 sacks, 1 interception, 1 fumble recovered","Kansas City Chiefs / 2nd / 58th pick / 1996"
"23","FS","Erik Coleman",22,"Rook",16,"2.0 sacks, 4 interceptions, 1 fumble recovered","New York Jets / 5th / 143rd pick / 2004"
