"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Philip Rivers*",28,"5",16,"317 for 486, 4,254 yards, 28 td, 9 int, & 26 rushes for 50 yards and 1 td","New York Giants / 1st / 4th pick / 2004"
"3","RB","LaDainian Tomlinson",30,"8",14,"223 rushes for 730 yards, 12 td, & 20 catches for 154 yards and 0 td","San Diego Chargers / 1st / 5th pick / 2001"
"4","FB","Jacob Hester",24,"1",10,"21 rushes for 74 yards, 0 td, & 9 catches for 24 yards and 0 td","San Diego Chargers / 3rd / 69th pick / 2008"
"5","WR","Malcom Floyd",28,"5",9,"45 catches for 776 yards, 1 td",""
"6","WR","Vincent Jackson*",26,"4",15,"68 catches for 1,167 yards, 9 td, & 3 rushes for 11 yards and 0 td","San Diego Chargers / 2nd / 61st pick / 2005"
"7","TE","Antonio Gates*",29,"6",16,"79 catches for 1,157 yards, 8 td",""
"8","LT","Marcus McNeill",26,"3",16,"","San Diego Chargers / 2nd / 50th pick / 2006"
"9","LG","Kris Dielman*",28,"6",16,"",""
"10","C","Scott Mruczkowski",27,"4",13,"","San Diego Chargers / 7th / 242nd pick / 2005"
"11","RG","Louis Vasquez",22,"Rook",14,"1 fumble recovered","San Diego Chargers / 3rd / 78th pick / 2009"
"12","RT","Jeromey Clary",26,"2",10,"1 fumble recovered","San Diego Chargers / 6th / 187th pick / 2006"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Luis Castillo",26,"4",14,"","San Diego Chargers / 1st / 28th pick / 2005"
"15","DE","Jacques Cesaire",29,"6",13,"",""
"16","LB","Stephen Cooper",30,"6",16,"",""
"17","LB","Shawne Merriman",25,"4",14,"","San Diego Chargers / 1st / 12th pick / 2005"
"18","LB","Shaun Phillips",28,"5",16,"","San Diego Chargers / 4th / 98th pick / 2004"
"19","LCB","Quentin Jammer",30,"7",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 5th pick / 2002"
"20","RCB","Antonio Cromartie",25,"3",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","San Diego Chargers / 1st / 19th pick / 2006"
"21","SS","Kevin Ellison",22,"Rook",9,"1.0 sacks, 0 interceptions, 0 fumbles recovered","San Diego Chargers / 6th / 189th pick / 2009"
"22","FS","Eric Weddle",24,"2",13,"1.5 sacks, 2 interceptions, 0 fumbles recovered","San Diego Chargers / 2nd / 37th pick / 2007"
