"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ryan Tannehill",25,1,16,"355 for 588, 3,913 yards, 24 td, 17 int, & 40 rushes for 238 yards and 1 td","Miami Dolphins / 1st / 8th pick / 2012"
"3","RB","Lamar Miller",22,1,15,"177 rushes for 709 yards, 2 td, & 26 catches for 170 yards and 0 td","Miami Dolphins / 4th / 97th pick / 2012"
"4","WR","Brian Hartline",27,4,15,"76 catches for 1,016 yards, 4 td","Miami Dolphins / 4th / 108th pick / 2009"
"5","WR","Mike Wallace",27,4,16,"73 catches for 930 yards, 5 td, & 3 rushes for 33 yards and 0 td","Pittsburgh Steelers / 3rd / 84th pick / 2009"
"6","TE","Charles Clay",24,2,15,"69 catches for 759 yards, 6 td, & 7 rushes for 15 yards and 1 td","Miami Dolphins / 6th / 174th pick / 2011"
"7","LT","Bryant McKinnie",34,11,10,"","Minnesota Vikings / 1st / 7th pick / 2002"
"8","LG","Richie Incognito",30,7,8,"","St. Louis Rams / 3rd / 81st pick / 2005"
"9","C","Mike Pouncey*",24,2,14,"","Miami Dolphins / 1st / 15th pick / 2011"
"10","RG","John Jerry",27,3,16,"","Miami Dolphins / 3rd / 73rd pick / 2010"
"11","RT","Tyson Clabo",32,7,15,"",""
"12","","Defensive Starters",NA,NA,NA,"",""
"13","DE","Olivier Vernon",23,1,14,"","Miami Dolphins / 3rd / 72nd pick / 2012"
"14","DE","Cameron Wake*",31,4,15,"",""
"15","DT","Paul Soliai",30,6,15,"","Miami Dolphins / 4th / 108th pick / 2007"
"16","DT","Randy Starks",30,9,14,"","Tennessee Titans / 3rd / 71st pick / 2004"
"17","LB","Dannell Ellerbe",28,4,15,"",""
"18","LB","Koa Misi",26,3,12,"","Miami Dolphins / 2nd / 40th pick / 2010"
"19","LB","Philip Wheeler",29,5,16,"","Indianapolis Colts / 3rd / 93rd pick / 2008"
"20","CB","Nolan Carroll",26,3,12,"2.0 sacks, 3 interceptions, 0 fumbles recovered","Miami Dolphins / 5th / 145th pick / 2010"
"21","CB","Brent Grimes*",30,6,16,"0.0 sacks, 4 interceptions, 0 fumbles recovered",""
"22","S","Chris Clemons",28,4,16,"0.0 sacks, 1 interception, 0 fumbles recovered","Miami Dolphins / 5th / 165th pick / 2009"
"23","S","Reshad Jones",25,3,16,"1.5 sacks, 1 interception, 0 fumbles recovered","Miami Dolphins / 5th / 163rd pick / 2010"
