"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Jake Delhomme",28,"4",15,"266 for 449, 3,219 yards, 19 td, 16 int, & 42 rushes for 39 yards and 1 td",""
"3","RB","Stephen Davis*",29,"7",14,"318 rushes for 1,444 yards, 8 td, & 14 catches for 159 yards and 0 td","Washington Redskins / 4th / 102nd pick / 1996"
"4","FB","Brad Hoover",27,"3",9,"6 rushes for 21 yards, 0 td, & 12 catches for 72 yards and 1 td",""
"5","WR","Muhsin Muhammad",30,"7",15,"54 catches for 837 yards, 3 td, & 2 rushes for -2 yards and 0 td","Carolina Panthers / 2nd / 43rd pick / 1996"
"6","WR","Steve Smith",24,"2",11,"88 catches for 1,110 yards, 7 td, & 11 rushes for 42 yards and 0 td","Carolina Panthers / 3rd / 74th pick / 2001"
"7","TE","Kris Mangum",30,"6",11,"17 catches for 199 yards, 0 td","Carolina Panthers / 7th / 228th pick / 1997"
"8","TE","Jermaine Wiggins",28,"3",11,"8 catches for 80 yards, 1 td",""
"9","LT","Todd Steussie",33,"9",16,"2 fumbles recovered","Minnesota Vikings / 1st / 19th pick / 1994"
"10","LG","Jeno James",26,"3",16,"","Carolina Panthers / 6th / 182nd pick / 2000"
"11","C","Jeff Mitchell",29,"5",15,"","Baltimore Ravens / 5th / 134th pick / 1997"
"12","RG","Kevin Donnalley",35,"12",16,"1 fumble recovered","Houston Oilers / 3rd / 79th pick / 1991"
"13","RT","Jordan Gross",23,"Rook",16,"","Carolina Panthers / 1st / 8th pick / 2003"
"14","","Defensive Starters",NA,"",NA,"",""
"15","DE","Julius Peppers",23,"1",16,"","Carolina Panthers / 1st / 2nd pick / 2002"
"16","DE","Mike Rucker*",28,"4",14,"","Carolina Panthers / 2nd / 38th pick / 1999"
"17","LDT","Brentson Buckner",32,"9",12,"0.5 sacks, 0 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 2nd / 50th pick / 1994"
"18","RDT","Kris Jenkins*+",24,"2",16,"5.0 sacks, 0 interceptions, 1 fumble recovered","Carolina Panthers / 2nd / 44th pick / 2001"
"19","MLB","Dan Morgan",25,"2",11,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Carolina Panthers / 1st / 11th pick / 2001"
"20","LB","Greg Favors",29,"5",12,"","Kansas City Chiefs / 4th / 120th pick / 1998"
"21","LB","Will Witherspoon",23,"1",16,"","Carolina Panthers / 3rd / 73rd pick / 2002"
"22","LCB","Terry Cousin",28,"6",13,"2.0 sacks, 0 interceptions, 0 fumbles recovered",""
"23","RCB","Reggie Howard",26,"3",15,"0.5 sacks, 2 interceptions, 0 fumbles recovered",""
"24","SS","Mike Minter",29,"6",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Carolina Panthers / 2nd / 56th pick / 1997"
"25","FS","Deon Grant",24,"2",16,"1.0 sacks, 3 interceptions, 1 fumble recovered","Carolina Panthers / 2nd / 57th pick / 2000"
