"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Marc Bulger",32,"7",8,"140 for 247, 1,469 yards, 5 td, 6 int, & 8 rushes for 22 yards and 0 td","New Orleans Saints / 6th / 168th pick / 2000"
"3","RB","Steven Jackson*",26,"5",15,"324 rushes for 1,416 yards, 4 td, & 51 catches for 322 yards and 0 td","St. Louis Rams / 1st / 24th pick / 2004"
"4","FB","Mike Karney",28,"5",8,"2 rushes for 8 yards, 0 td, & 6 catches for 16 yards and 0 td","New Orleans Saints / 5th / 156th pick / 2004"
"5","WR","Donnie Avery",25,"1",16,"47 catches for 589 yards, 5 td, & 4 rushes for 30 yards and 0 td","St. Louis Rams / 2nd / 33rd pick / 2008"
"6","TE","Randy McMichael",30,"7",16,"34 catches for 332 yards, 1 td","Miami Dolphins / 4th / 114th pick / 2002"
"7","LT","Alex Barron",27,"4",16,"","St. Louis Rams / 1st / 19th pick / 2005"
"8","LG","Jacob Bell",28,"5",13,"","Tennessee Titans / 5th / 138th pick / 2004"
"9","C","Jason Brown",26,"4",16,"","Baltimore Ravens / 4th / 124th pick / 2005"
"10","RG","Richie Incognito",26,"3",9,"","St. Louis Rams / 3rd / 81st pick / 2005"
"11","RT","Adam Goldberg",29,"5",14,"1 fumble recovered",""
"12","","Defensive Starters",NA,"",NA,"",""
"13","DE","James Hall",32,"9",14,"",""
"14","DE","Leonard Little",35,"11",13,"","St. Louis Rams / 3rd / 65th pick / 1998"
"15","RDT","Clifton Ryan",25,"2",15,"1.0 sacks, 0 interceptions, 0 fumbles recovered","St. Louis Rams / 5th / 154th pick / 2007"
"16","MLB","James Laurinaitis",23,"Rook",16,"2.0 sacks, 2 interceptions, 1 fumble recovered","St. Louis Rams / 2nd / 35th pick / 2009"
"17","LB","Paris Lenon",32,"7",10,"",""
"18","LB","David Vobora",23,"1",10,"","St. Louis Rams / 7th / 252nd pick / 2008"
"19","LCB","Ronald Bartell",27,"4",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","St. Louis Rams / 2nd / 50th pick / 2005"
"20","SS","James Butler",27,"4",13,"0.0 sacks, 3 interceptions, 1 fumble recovered",""
"21","FS","O.J. Atogwe",28,"4",12,"1.0 sacks, 2 interceptions, 2 fumbles recovered","St. Louis Rams / 3rd / 66th pick / 2005"
