"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Ron Jaworski",31,8,9,"167 for 286, 2,076 yards, 12 td, 12 int, & 10 rushes for 9 yards and 0 td","Los Angeles Rams / 2nd / 37th pick / 1973"
"3","RB","Wilbert Montgomery",28,5,8,"114 rushes for 515 yards, 7 td, & 20 catches for 258 yards and 2 td","Philadelphia Eagles / 6th / 154th pick / 1977"
"4","FB","Perry Harrington",24,2,8,"56 rushes for 231 yards, 1 td, & 13 catches for 74 yards and 0 td","Philadelphia Eagles / 2nd / 53rd pick / 1980"
"5","WR","Harold Carmichael",33,11,8,"35 catches for 540 yards, 4 td","Philadelphia Eagles / 7th / 161st pick / 1971"
"6","WR","Ron Smith",26,4,9,"34 catches for 475 yards, 1 td","Los Angeles Rams / 2nd / 53rd pick / 1978"
"7","TE","John Spagnola",25,3,9,"26 catches for 313 yards, 2 td","New England Patriots / 9th / 245th pick / 1979"
"8","LT","Stan Walters",34,10,9,"","Cincinnati Bengals / 9th / 210th pick / 1972"
"9","LG","Steve Kenney",27,2,9,"1 fumble recovered",""
"10","C","Guy Morriss",31,9,9,"","Philadelphia Eagles / 2nd / 28th pick / 1973"
"11","RG","Ron Baker",28,4,9,"1 fumble recovered","Baltimore Colts / 10th / 277th pick / 1977"
"12","RT","Jerry Sisemore",31,9,7,"1 fumble recovered","Philadelphia Eagles / 1st / 3rd pick / 1973"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Dennis Harrison*",26,4,9,"10.5 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 4th / 92nd pick / 1978"
"15","NT","Ken Clarke",26,4,9,"4.5 sacks, 0 interceptions, 1 fumble recovered",""
"16","RDE","Carl Hairston",30,6,9,"4.0 sacks, 0 interceptions, 2 fumbles recovered","Philadelphia Eagles / 7th / 191st pick / 1976"
"17","LOLB","John Bunting",32,10,9,"3.0 sacks, 1 interception, 0 fumbles recovered","Philadelphia Eagles / 10th / 248th pick / 1972"
"18","LILB","Jerry Robinson",26,3,9,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 21st pick / 1979"
"19","RILB","Frank LeMaster",30,8,9,"2.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 4th / 89th pick / 1974"
"20","ROLB","Reggie Wilkes",26,4,7,"1.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 3rd / 66th pick / 1978"
"21","LCB","Roynell Young",25,2,9,"0.0 sacks, 4 interceptions, 0 fumbles recovered","Philadelphia Eagles / 1st / 23rd pick / 1980"
"22","RCB","Herm Edwards",28,5,9,"0.0 sacks, 5 interceptions, 0 fumbles recovered",""
"23","SS","Randy Logan",31,9,9,"","Philadelphia Eagles / 3rd / 55th pick / 1973"
"24","FS","Brenard Wilson",27,3,8,"0.0 sacks, 1 interception, 1 fumble recovered",""
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","Tony Franklin",26,3,0,"6 of 9 field goals & 23 of 25 extra points","Philadelphia Eagles / 3rd / 74th pick / 1979"
"27","P","Max Runager",26,3,0,"44 punts for a 40.5 average, 0 blocked","Philadelphia Eagles / 8th / 211th pick / 1979"
"28","PR","Wally Henry",28,5,0,"20 punt returns for a 5.2 average and 0 td",""
"29","KR","Wally Henry",28,5,0,"24 kick returns for a 22.5 average and 0 td",""
