"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Steve Grogan",25,"3",16,"181 for 362, 2,824 yards, 15 td, 23 int, & 81 rushes for 539 yards and 5 td","New England Patriots / 5th / 116th pick / 1975"
"3","RB","Andy Johnson",26,"4",13,"147 rushes for 675 yards, 3 td, & 26 catches for 267 yards and 0 td","New England Patriots / 5th / 112th pick / 1974"
"4","FB","Sam Cunningham*",28,"5",14,"199 rushes for 768 yards, 8 td, & 31 catches for 297 yards and 0 td","New England Patriots / 1st / 11th pick / 1973"
"5","WR","Harold Jackson",32,"10",13,"37 catches for 743 yards, 6 td, & 1 rush for 7 yards and 0 td","Los Angeles Rams / 12th / 323rd pick / 1968"
"6","WR","Stanley Morgan",23,"1",16,"34 catches for 820 yards, 5 td, & 2 rushes for 11 yards and 0 td","New England Patriots / 1st / 25th pick / 1977"
"7","TE","Russ Francis*",25,"3",15,"39 catches for 543 yards, 4 td","New England Patriots / 1st / 16th pick / 1975"
"8","LT","Leon Gray*+",27,"5",16,"","Miami Dolphins / 3rd / 78th pick / 1973"
"9","LG","John Hannah*+",27,"5",16,"2 fumbles recovered","New England Patriots / 1st / 4th pick / 1973"
"10","C","Bill Lenkaitis",32,"10",16,"","San Diego Chargers / 2nd / 43rd pick / 1968"
"11","RG","Sam Adams",30,"6",16,"",""
"12","RT","Shelby Jordan",26,"3",16,"","Houston Oilers / 7th / 157th pick / 1973"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mel Lunsford",28,"5",15,"","Oakland Raiders / 3rd / 72nd pick / 1972"
"15","NT","Ray Hamilton",27,"5",16,"0 interceptions, 3 fumbles recovered","New England Patriots / 14th / 342nd pick / 1973"
"16","RDE","Richard Bishop",28,"2",15,"0 interceptions, 2 fumbles recovered","Cincinnati Bengals / 5th / 127th pick / 1974"
"17","LOLB","Steve Zabel",30,"8",11,"1 interception, 3 fumbles recovered","Philadelphia Eagles / 1st / 6th pick / 1970"
"18","LILB","Steve Nelson",27,"4",14,"5 interceptions, 4 fumbles recovered","New England Patriots / 2nd / 34th pick / 1974"
"19","RILB","Sam Hunt",27,"4",15,"","New England Patriots / 15th / 374th pick / 1974"
"20","ROLB","Rod Shoate",25,"3",15,"0 interceptions, 3 fumbles recovered","New England Patriots / 2nd / 41st pick / 1975"
"21","LCB","Raymond Clayborn",23,"1",16,"4 interceptions, 1 fumble recovered","New England Patriots / 1st / 16th pick / 1977"
"22","RCB","Mike Haynes*",25,"2",16,"6 interceptions, 0 fumbles recovered","New England Patriots / 1st / 5th pick / 1976"
"23","SS","Doug Beaudoin",24,"2",13,"3 interceptions, 0 fumbles recovered","New England Patriots / 9th / 243rd pick / 1976"
"24","FS","Tim Fox",25,"2",16,"2 interceptions, 1 fumble recovered","New England Patriots / 1st / 21st pick / 1976"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","David Posey",22,"Rook",0,"11 of 22 field goals & 29 of 31 extra points","San Francisco 49ers / 9th / 239th pick / 1977"
"27","P","Jerrel Wilson",37,"15",0,"54 punts for a 35.6 average, 0 blocked","Kansas City Chiefs / 11th / 88th pick / 1963, Los Angeles Rams / 17th / 225th pick / 1963"
"28","PR","Stanley Morgan",23,"1",16,"32 punt returns for a 10.5 average and 0 td","New England Patriots / 1st / 25th pick / 1977"
"29","KR","Raymond Clayborn",23,"1",16,"27 kick returns for a 23.6 average and 0 td","New England Patriots / 1st / 16th pick / 1977"
