"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Dan Pastorini*",26,"4",14,"163 for 342, 2,053 yards, 14 td, 16 int, & 23 rushes for 97 yards and 1 td","Houston Oilers / 1st / 3rd pick / 1971"
"3","RB","Ronnie Coleman",24,"1",12,"175 rushes for 790 yards, 5 td, & 18 catches for 129 yards and 0 td",""
"4","FB","Don Hardeman",22,"Rook",10,"166 rushes for 648 yards, 5 td, & 5 catches for 10 yards and 0 td","Houston Oilers / 1st / 15th pick / 1975"
"5","WR","Ken Burrough*",27,"5",14,"53 catches for 1,063 yards, 8 td","New Orleans Saints / 1st / 10th pick / 1970"
"6","WR","Billy Johnson*",23,"1",14,"37 catches for 393 yards, 1 td, & 5 rushes for 17 yards and 0 td","Houston Oilers / 15th / 365th pick / 1974"
"7","TE","Mack Alston",28,"5",11,"18 catches for 165 yards, 4 td","Washington Redskins / 11th / 277th pick / 1970"
"8","LT","Greg Sampson",25,"3",14,"","Houston Oilers / 1st / 6th pick / 1972"
"9","LG","Ron Saul",27,"5",14,"","Houston Oilers / 5th / 110th pick / 1970"
"10","C","Carl Mauck",28,"6",14,"","Baltimore Colts / 13th / 337th pick / 1969"
"11","RG","Ed Fisher",26,"1",14,"1 fumble recovered",""
"12","RT","Elbert Drungo",32,"6",13,"","Houston Oilers / 3rd / 65th pick / 1969"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Tody Smith",27,"4",12,"0 interceptions, 1 fumble recovered","Dallas Cowboys / 1st / 25th pick / 1971"
"15","NT","Curley Culp*+",29,"7",14,"0 interceptions, 3 fumbles recovered","Denver Broncos / 2nd / 31st pick / 1968"
"16","RDE","Elvin Bethea*",29,"7",14,"","Houston Oilers / 3rd / 77th pick / 1968"
"17","LOLB","Ted Washington",27,"2",14,"3 interceptions, 2 fumbles recovered","Kansas City Chiefs / 17th / 439th pick / 1972"
"18","LILB","Steve Kiner",28,"5",14,"2 interceptions, 1 fumble recovered","Dallas Cowboys / 3rd / 73rd pick / 1970"
"19","RILB","Gregg Bingham",24,"2",14,"4 interceptions, 0 fumbles recovered","Houston Oilers / 4th / 79th pick / 1973"
"20","ROLB","Robert Brazile",22,"Rook",14,"0 interceptions, 5 fumbles recovered","Houston Oilers / 1st / 6th pick / 1975"
"21","LCB","Willie Alexander",26,"4",13,"3 interceptions, 0 fumbles recovered","Houston Oilers / 6th / 134th pick / 1971"
"22","RCB","Zeke Moore",32,"8",14,"5 interceptions, 0 fumbles recovered","Houston Oilers / 5th / 127th pick / 1967"
"23","SS","Willie Germany",27,"3",11,"2 interceptions, 2 fumbles recovered","Washington Redskins / 7th / 166th pick / 1971"
"24","FS","Bob Atkins",29,"7",5,"4 interceptions, 0 fumbles recovered","St. Louis Cardinals / 2nd / 42nd pick / 1968"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Skip Butler",28,"4",0,"18 of 30 field goals & 31 of 34 extra points","Green Bay Packers / 4th / 96th pick / 1970"
"27","P","Dan Pastorini*",26,"4",14,"62 punts for a 39.5 average, 0 blocked","Houston Oilers / 1st / 3rd pick / 1971"
"28","PR","Billy Johnson*",23,"1",14,"40 punt returns for a 15.3 average and 3 td","Houston Oilers / 15th / 365th pick / 1974"
"29","KR","Billy Johnson*",23,"1",14,"33 kick returns for a 24.2 average and 1 td","Houston Oilers / 15th / 365th pick / 1974"
