"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Phil Simms",33,"9",15,"263 for 479, 3,359 yards, 21 td, 11 int, & 33 rushes for 152 yards and 0 td","New York Giants / 1st / 7th pick / 1979"
"3","RB","Joe Morris",28,"6",15,"307 rushes for 1,083 yards, 5 td, & 22 catches for 166 yards and 0 td","New York Giants / 2nd / 45th pick / 1982"
"4","FB","Maurice Carthon",27,"3",14,"46 rushes for 146 yards, 2 td, & 19 catches for 194 yards and 1 td",""
"5","WR","Stephen Baker",24,"1",11,"40 catches for 656 yards, 7 td","New York Giants / 3rd / 83rd pick / 1987"
"6","WR","Lionel Manuel",26,"4",16,"65 catches for 1,029 yards, 4 td, & 4 rushes for 27 yards and 0 td","New York Giants / 7th / 171st pick / 1984"
"7","TE","Mark Bavaro",25,"3",15,"53 catches for 672 yards, 4 td","New York Giants / 4th / 100th pick / 1985"
"8","LT","William Roberts",26,"4",13,"2 fumbles recovered","New York Giants / 1st / 27th pick / 1984"
"9","LG","Billy Ard",29,"7",16,"","New York Giants / 8th / 221st pick / 1981"
"10","C","Bart Oates",30,"3",16,"",""
"11","RG","Eric Moore",23,"Rook",10,"","New York Giants / 1st / 10th pick / 1988"
"12","RT","Doug Riesenberg",23,"1",11,"1 fumble recovered","New York Giants / 6th / 168th pick / 1987"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Eric Dorsey",24,"2",16,"3.5 sacks, 0 interceptions, 2 fumbles recovered","New York Giants / 1st / 19th pick / 1986"
"15","NT","Jim Burt",29,"7",11,"3.0 sacks, 0 interceptions, 2 fumbles recovered",""
"16","RDE","Leonard Marshall",27,"5",14,"8.0 sacks, 0 interceptions, 0 fumbles recovered","New York Giants / 2nd / 37th pick / 1983"
"17","LOLB","Carl Banks",26,"4",14,"1.5 sacks, 1 interception, 0 fumbles recovered","New York Giants / 1st / 3rd pick / 1984"
"18","LILB","Pepper Johnson",24,"2",15,"4.0 sacks, 1 interception, 1 fumble recovered","New York Giants / 2nd / 51st pick / 1986"
"19","RILB","Harry Carson",35,"12",10,"0.0 sacks, 2 interceptions, 2 fumbles recovered","New York Giants / 4th / 105th pick / 1976"
"20","ROLB","Lawrence Taylor*+",29,"7",12,"15.5 sacks, 0 interceptions, 1 fumble recovered","New York Giants / 1st / 2nd pick / 1981"
"21","LCB","Mark Collins",24,"2",11,"0.0 sacks, 1 interception, 0 fumbles recovered","New York Giants / 2nd / 44th pick / 1986"
"22","RCB","Perry Williams",27,"4",16,"2.0 sacks, 1 interception, 3 fumbles recovered","New York Giants / 7th / 178th pick / 1983"
"23","SS","Kenny Hill",30,"7",16,"0.0 sacks, 0 interceptions, 1 fumble recovered","Oakland Raiders / 8th / 194th pick / 1980"
"24","FS","Terry Kinard*",29,"5",16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","New York Giants / 1st / 10th pick / 1983"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Paul McFadden",27,"4",0,"14 of 19 field goals & 25 of 27 extra points","Philadelphia Eagles / 12th / 312th pick / 1984"
"27","P","Maury Buford",28,"6",0,"73 punts for a 41.3 average, 2 blocked","San Diego Chargers / 8th / 215th pick / 1982"
"28","PR","Phil McConkey",31,"4",0,"40 punt returns for a 7.8 average and 0 td",""
"29","KR","Neal Guggemos",24,"2",0,"17 kick returns for a 20.2 average and 0 td",""
