"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Ken Anderson",34,"12",13,"198 for 297, 2,333 yards, 12 td, 13 int, & 22 rushes for 147 yards and 1 td","Cincinnati Bengals / 3rd / 67th pick / 1971"
"3","RB","Charles Alexander",26,"4",14,"153 rushes for 523 yards, 3 td, & 32 catches for 187 yards and 0 td","Cincinnati Bengals / 1st / 12th pick / 1979"
"4","FB","Pete Johnson",29,"6",8,"210 rushes for 763 yards, 14 td, & 15 catches for 129 yards and 0 td","Cincinnati Bengals / 2nd / 49th pick / 1977"
"5","WR","Cris Collinsworth*",24,"2",14,"66 catches for 1,130 yards, 5 td, & 2 rushes for 2 yards and 0 td","Cincinnati Bengals / 2nd / 37th pick / 1981"
"6","WR","Isaac Curtis",33,"10",16,"42 catches for 571 yards, 2 td","Cincinnati Bengals / 1st / 15th pick / 1973"
"7","TE","Dan Ross",26,"4",15,"42 catches for 483 yards, 3 td","Cincinnati Bengals / 2nd / 30th pick / 1979"
"8","LT","Anthony Munoz*+",25,"3",15,"","Cincinnati Bengals / 1st / 3rd pick / 1980"
"9","LG","Dave Lapham",31,"9",16,"3 fumbles recovered","Cincinnati Bengals / 3rd / 61st pick / 1974"
"10","C","Dave Rimington",23,"Rook",11,"1 fumble recovered","Cincinnati Bengals / 1st / 25th pick / 1983"
"11","RG","Max Montoya",27,"4",16,"","Cincinnati Bengals / 7th / 168th pick / 1979"
"12","RT","Mike Wilson",28,"5",16,"","Cincinnati Bengals / 4th / 103rd pick / 1977"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Eddie Edwards",29,"6",16,"13.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 3rd pick / 1977"
"15","NT","Jerry Boyarsky",24,"2",14,"1.5 sacks, 0 interceptions, 0 fumbles recovered","New Orleans Saints / 5th / 128th pick / 1981"
"16","RDE","Ross Browner",29,"5",9,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 1st / 8th pick / 1978"
"17","LOLB","Tom Dinkel",27,"5",11,"0.5 sacks, 0 interceptions, 2 fumbles recovered","Cincinnati Bengals / 5th / 126th pick / 1978"
"18","LILB","Jim LeClair",33,"11",14,"1.0 sacks, 0 interceptions, 0 fumbles recovered","Cincinnati Bengals / 3rd / 54th pick / 1972"
"19","RILB","Glenn Cameron",30,"8",16,"2.0 sacks, 0 interceptions, 1 fumble recovered","Cincinnati Bengals / 1st / 14th pick / 1975"
"20","ROLB","Reggie Williams",29,"7",16,"7.5 sacks, 0 interceptions, 4 fumbles recovered","Cincinnati Bengals / 3rd / 82nd pick / 1976"
"21","LCB","Louis Breeden",30,"5",13,"1.0 sacks, 2 interceptions, 1 fumble recovered","Cincinnati Bengals / 7th / 187th pick / 1977"
"22","RCB","Ken Riley+",36,"14",14,"0.0 sacks, 8 interceptions, 1 fumble recovered","Cincinnati Bengals / 6th / 135th pick / 1969"
"23","SS","Bobby Kemp",24,"2",16,"1.0 sacks, 3 interceptions, 1 fumble recovered","Cincinnati Bengals / 8th / 202nd pick / 1981"
"24","FS","Robert Jackson",25,"1",16,"0.0 sacks, 2 interceptions, 0 fumbles recovered","Cincinnati Bengals / 11th / 285th pick / 1981"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jim Breech",27,"4",0,"16 of 23 field goals & 39 of 41 extra points","Detroit Lions / 8th / 206th pick / 1978"
"27","P","Pat McInally",30,"7",0,"67 punts for a 41.9 average, 2 blocked","Cincinnati Bengals / 5th / 120th pick / 1975"
"28","PR","John Simmons",25,"2",0,"25 punt returns for a 6.9 average and 0 td","Cincinnati Bengals / 3rd / 64th pick / 1981"
"29","KR","John Simmons",25,"2",0,"14 kick returns for a 22.6 average and 0 td","Cincinnati Bengals / 3rd / 64th pick / 1981"
