"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Boomer Esiason",35,"12",8,"190 for 339, 2,293 yards, 11 td, 14 int, & 15 rushes for 52 yards and 1 td","Cincinnati Bengals / 2nd / 38th pick / 1984"
"3","RB","LeShon Johnson",25,"2",8,"141 rushes for 634 yards, 3 td, & 15 catches for 176 yards and 1 td","Green Bay Packers / 3rd / 84th pick / 1994"
"4","FB","Larry Centers*",28,"6",14,"116 rushes for 425 yards, 2 td, & 99 catches for 766 yards and 7 td","Phoenix Cardinals / 5th / 115th pick / 1990"
"5","WR","Rob Moore",28,"6",16,"58 catches for 1,016 yards, 4 td","New York Jets / 1st / 1st pick / 1990 Supp"
"6","WR","Frank Sanders",23,"1",16,"69 catches for 813 yards, 4 td, & 2 rushes for -4 yards and 0 td","Arizona Cardinals / 2nd / 47th pick / 1995"
"7","TE","Pat Carter",30,"8",16,"26 catches for 329 yards, 1 td","Detroit Lions / 2nd / 32nd pick / 1988"
"8","LT","Lomas Brown*",33,"11",16,"","Detroit Lions / 1st / 6th pick / 1985"
"9","LG","Duval Love",33,"11",9,"","Los Angeles Rams / 10th / 274th pick / 1985"
"10","C","Mike Devlin",27,"3",11,"","Buffalo Bills / 5th / 136th pick / 1993"
"11","RG","Anthony Redmon",25,"2",16,"1 fumble recovered","Arizona Cardinals / 5th / 139th pick / 1994"
"12","RT","Joe Wolf",30,"7",16,"2 fumbles recovered","Phoenix Cardinals / 1st / 17th pick / 1989"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Michael Bankston",26,"4",16,"0.5 sacks, 0 interceptions, 1 fumble recovered","Phoenix Cardinals / 4th / 100th pick / 1992"
"15","LDT","Eric Swann*",26,"5",15,"5.0 sacks, 0 interceptions, 3 fumbles recovered","Phoenix Cardinals / 1st / 6th pick / 1991"
"16","RDT","Bernard Wilson",26,"3",16,"1.0 sacks, 0 interceptions, 1 fumble recovered",""
"17","RDE","Simeon Rice",22,"Rook",15,"12.5 sacks, 0 interceptions, 1 fumble recovered","Arizona Cardinals / 1st / 3rd pick / 1996"
"18","LLB","Seth Joyner",32,"10",16,"5.0 sacks, 1 interception, 1 fumble recovered","Philadelphia Eagles / 8th / 208th pick / 1986"
"19","MLB","Eric Hill",30,"7",16,"","Phoenix Cardinals / 1st / 10th pick / 1989"
"20","RLB","Jamir Miller",23,"2",16,"1.0 sacks, 0 interceptions, 1 fumble recovered","Arizona Cardinals / 1st / 10th pick / 1994"
"21","LCB","Aeneas Williams*",28,"5",16,"1.0 sacks, 6 interceptions, 1 fumble recovered","Phoenix Cardinals / 3rd / 59th pick / 1991"
"22","RCB","Ronnie Bradford",26,"3",11,"0.0 sacks, 1 interception, 1 fumble recovered","Miami Dolphins / 4th / 105th pick / 1993"
"23","SS","Matt Darby",28,"4",15,"0.0 sacks, 0 interceptions, 1 fumble recovered","Buffalo Bills / 5th / 139th pick / 1992"
"24","FS","Brent Alexander",25,"2",15,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Kevin Butler",34,"11",0,"14 of 17 field goals & 17 of 19 extra points","Chicago Bears / 4th / 105th pick / 1985"
"27","P","Jeff Feagles",30,"8",0,"76 punts for a 43.8 average, 1 blocked",""
"28","PR","Marcus Dowdell",26,"4",0,"34 punt returns for a 8.7 average and 0 td","New Orleans Saints / 10th / 276th pick / 1992"
"29","KR","Leeland McElroy",22,"Rook",6,"54 kick returns for a 21.3 average and 0 td","Arizona Cardinals / 2nd / 32nd pick / 1996"
