"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Drew Bledsoe",21,"Rook",12,"214 for 429, 2,494 yards, 15 td, 15 int, & 32 rushes for 82 yards and 0 td","New England Patriots / 1st / 1st pick / 1993"
"3","RB","Leonard Russell",24,"2",15,"300 rushes for 1,088 yards, 7 td, & 26 catches for 245 yards and 0 td","New England Patriots / 1st / 14th pick / 1991"
"4","FB","Kevin Turner",24,"1",9,"50 rushes for 231 yards, 0 td, & 39 catches for 333 yards and 2 td","New England Patriots / 3rd / 71st pick / 1992"
"5","WR","Vincent Brisby",22,"Rook",12,"45 catches for 626 yards, 2 td","New England Patriots / 2nd / 56th pick / 1993"
"6","TE","Ben Coates",24,"2",10,"53 catches for 659 yards, 8 td","New England Patriots / 5th / 124th pick / 1991"
"7","TE","Marv Cook",27,"4",12,"22 catches for 154 yards, 1 td","New England Patriots / 3rd / 63rd pick / 1989"
"8","LT","Bruce Armstrong",28,"6",16,"1 fumble recovered","New England Patriots / 1st / 23rd pick / 1987"
"9","LG","Eugene Chung",24,"1",16,"","New England Patriots / 1st / 13th pick / 1992"
"10","C","Mike Arthur",25,"2",11,"1 fumble recovered","Cincinnati Bengals / 5th / 130th pick / 1991"
"11","RG","Rich Baldinger",34,"11",15,"","New York Giants / 10th / 270th pick / 1982"
"12","RT","Pat Harlow",24,"2",16,"","New England Patriots / 1st / 11th pick / 1991"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Mike Pitts",33,"10",15,"3.0 sacks, 0 interceptions, 0 fumbles recovered","Atlanta Falcons / 1st / 16th pick / 1983"
"15","NT","Tim Goad",27,"5",15,"0.5 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 4th / 87th pick / 1988"
"16","RDE","John Washington",30,"7",13,"","New York Giants / 3rd / 73rd pick / 1986"
"17","LOLB","Andre Tippett",34,"11",16,"8.5 sacks, 0 interceptions, 4 fumbles recovered","New England Patriots / 2nd / 41st pick / 1982"
"18","LILB","Vincent Brown",28,"5",16,"1.0 sacks, 1 interception, 0 fumbles recovered","New England Patriots / 2nd / 43rd pick / 1988"
"19","RILB","Todd Collins",23,"1",12,"1.0 sacks, 1 interception, 1 fumble recovered","New England Patriots / 3rd / 64th pick / 1992"
"20","ROLB","Dwayne Sabb",24,"1",7,"2.0 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 5th / 116th pick / 1992"
"21","LCB","Rod Smith",23,"1",9,"","New England Patriots / 2nd / 35th pick / 1992"
"22","RCB","Maurice Hurst",26,"4",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","New England Patriots / 4th / 96th pick / 1989"
"23","SS","Corwin Brown",23,"Rook",12,"0.0 sacks, 0 interceptions, 1 fumble recovered","New England Patriots / 4th / 110th pick / 1993"
"24","FS","Harlon Barnett",26,"3",12,"0.0 sacks, 1 interception, 0 fumbles recovered","Cleveland Browns / 4th / 101st pick / 1990"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Scott Sisson",22,"Rook",0,"14 of 26 field goals & 15 of 15 extra points","New England Patriots / 5th / 113th pick / 1993"
"27","P","Mike Saxon",31,"8",0,"73 punts for a 42.4 average, 3 blocked","Detroit Lions / 11th / 300th pick / 1984"
"28","PR","Troy Brown",22,"Rook",0,"25 punt returns for a 9.0 average and 0 td","New England Patriots / 8th / 198th pick / 1993"
"29","KR","Ray Crittenden",23,"Rook",2,"23 kick returns for a 20.8 average and 0 td",""
