"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Randall Cunningham",24,"2",12,"223 for 406, 2,786 yards, 23 td, 12 int, & 76 rushes for 505 yards and 3 td","Philadelphia Eagles / 2nd / 37th pick / 1985"
"3","RB","Keith Byars",24,"1",8,"116 rushes for 426 yards, 3 td, & 21 catches for 177 yards and 1 td","Philadelphia Eagles / 1st / 10th pick / 1986"
"4","FB","Anthony Toney",25,"1",11,"127 rushes for 473 yards, 5 td, & 39 catches for 341 yards and 1 td","Philadelphia Eagles / 2nd / 37th pick / 1986"
"5","WR","Kenny Jackson",25,"3",12,"21 catches for 471 yards, 3 td, & 6 rushes for 27 yards and 0 td","Philadelphia Eagles / 1st / 4th pick / 1984"
"6","WR","Mike Quick*",28,"5",12,"46 catches for 790 yards, 11 td","Philadelphia Eagles / 1st / 20th pick / 1982"
"7","TE","John Spagnola",30,"8",12,"36 catches for 350 yards, 2 td","New England Patriots / 9th / 245th pick / 1979"
"8","LT","Matt Darwin",24,"1",12,"1 fumble recovered","Philadelphia Eagles / 4th / 106th pick / 1986"
"9","LG","Adam Schreiber",25,"3",12,"","Seattle Seahawks / 9th / 243rd pick / 1984"
"10","C","Gerry Feehery",27,"4",12,"",""
"11","RG","Ron Baker",33,"9",10,"1 fumble recovered","Baltimore Colts / 10th / 277th pick / 1977"
"12","RT","Joe Conwell",26,"1",12,"","San Francisco 49ers / 2nd / 51st pick / 1984 Supp"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Reggie White*+",26,"2",12,"21.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 4th pick / 1984 Supp"
"15","LDT","Ken Clarke",31,"9",10,"1.5 sacks, 0 interceptions, 0 fumbles recovered",""
"16","RDT","Jerome Brown",22,"Rook",8,"4.0 sacks, 2 interceptions, 1 fumble recovered","Philadelphia Eagles / 1st / 9th pick / 1987"
"17","RDE","Clyde Simmons",23,"1",12,"6.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 9th / 233rd pick / 1986"
"18","LLB","Seth Joyner",23,"1",12,"4.0 sacks, 2 interceptions, 2 fumbles recovered","Philadelphia Eagles / 8th / 208th pick / 1986"
"19","MLB","Mike Reichenbach",26,"3",9,"1.0 sacks, 0 interceptions, 0 fumbles recovered",""
"20","RLB","Garry Cobb",30,"8",7,"1.0 sacks, 0 interceptions, 3 fumbles recovered","Dallas Cowboys / 9th / 247th pick / 1979"
"21","LCB","Roynell Young",30,"7",11,"0.0 sacks, 1 interception, 2 fumbles recovered","Philadelphia Eagles / 1st / 23rd pick / 1980"
"22","RCB","Elbert Foules",26,"4",8,"0.0 sacks, 4 interceptions, 0 fumbles recovered",""
"23","SS","Andre Waters",25,"3",12,"0.0 sacks, 3 interceptions, 2 fumbles recovered",""
"24","FS","Terry Hoage",25,"3",11,"1.0 sacks, 2 interceptions, 2 fumbles recovered","New Orleans Saints / 3rd / 68th pick / 1984"
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Paul McFadden",26,"3",0,"16 of 26 field goals & 36 of 36 extra points","Philadelphia Eagles / 12th / 312th pick / 1984"
"27","P","John Teltschik",23,"1",0,"82 punts for a 38.2 average, 1 blocked","Chicago Bears / 9th / 249th pick / 1986"
"28","PR","Bobby Morse",22,"Rook",0,"20 punt returns for a 6.0 average and 0 td","Philadelphia Eagles / 12th / 316th pick / 1987"
"29","KR","Bobby Morse",22,"Rook",0,"24 kick returns for a 16.1 average and 0 td","Philadelphia Eagles / 12th / 316th pick / 1987"
