"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Bernie Kosar*",24,"2",12,"241 for 389, 3,033 yards, 22 td, 9 int, & 15 rushes for 22 yards and 1 td","Cleveland Browns / 1st / 1st pick / 1985 Supp"
"3","RB","Earnest Byner",25,"3",12,"105 rushes for 432 yards, 8 td, & 52 catches for 552 yards and 2 td","Cleveland Browns / 10th / 280th pick / 1984"
"4","FB","Kevin Mack*",25,"2",12,"201 rushes for 735 yards, 5 td, & 32 catches for 223 yards and 1 td","Cleveland Browns / 1st / 11th pick / 1984 Supp"
"5","WR","Reggie Langhorne",24,"2",12,"20 catches for 288 yards, 1 td","Cleveland Browns / 7th / 175th pick / 1985"
"6","WR","Webster Slaughter",23,"1",12,"47 catches for 806 yards, 7 td","Cleveland Browns / 2nd / 43rd pick / 1986"
"7","TE","Ozzie Newsome",31,"9",13,"34 catches for 375 yards, 0 td","Cleveland Browns / 1st / 23rd pick / 1978"
"8","LT","Paul Farren",27,"4",12,"1 fumble recovered","Cleveland Browns / 12th / 316th pick / 1983"
"9","LG","Larry Williams",24,"1",8,"","Cleveland Browns / 10th / 259th pick / 1985"
"10","C","Mike Baab",28,"5",12,"","Cleveland Browns / 5th / 115th pick / 1982"
"11","RG","Dan Fike",26,"2",12,"","New York Jets / 10th / 274th pick / 1983"
"12","RT","Cody Risien*",30,"8",13,"","Cleveland Browns / 7th / 183rd pick / 1979"
"13","","Defensive Starters",NA,"",NA,"",""
"14","LDE","Sam Clancy",29,"4",8,"2.0 sacks, 0 interceptions, 2 fumbles recovered","Seattle Seahawks / 11th / 284th pick / 1982"
"15","NT","Bob Golic*",30,"8",12,"1.5 sacks, 0 interceptions, 0 fumbles recovered","New England Patriots / 2nd / 52nd pick / 1979"
"16","RDE","Carl Hairston",35,"11",14,"8.0 sacks, 0 interceptions, 1 fumble recovered","Philadelphia Eagles / 7th / 191st pick / 1976"
"17","LOLB","Lucius Sanford",31,"9",8,"","Buffalo Bills / 4th / 89th pick / 1978"
"18","LILB","Eddie Johnson",28,"6",11,"1.0 sacks, 1 interception, 1 fumble recovered","Cleveland Browns / 7th / 187th pick / 1981"
"19","RILB","Mike Johnson",25,"1",10,"2.0 sacks, 1 interception, 1 fumble recovered","Cleveland Browns / 1st / 18th pick / 1984 Supp"
"20","ROLB","Clay Matthews*",31,"9",12,"2.5 sacks, 3 interceptions, 2 fumbles recovered","Cleveland Browns / 1st / 12th pick / 1978"
"21","LCB","Frank Minnifield*",27,"3",12,"0.0 sacks, 4 interceptions, 0 fumbles recovered",""
"22","RCB","Hanford Dixon*+",29,"6",12,"0.0 sacks, 3 interceptions, 0 fumbles recovered","Cleveland Browns / 1st / 22nd pick / 1981"
"23","SS","Ray Ellis",28,"6",10,"0.0 sacks, 0 interceptions, 2 fumbles recovered","Philadelphia Eagles / 12th / 331st pick / 1981"
"24","FS","Felix Wright",28,"2",7,"0.0 sacks, 4 interceptions, 1 fumble recovered",""
"25","","Special Teams Starters",NA,"",NA,"",""
"26","K","Jeff Jaeger",23,"Rook",0,"14 of 22 field goals & 33 of 33 extra points","Cleveland Browns / 3rd / 82nd pick / 1987"
"27","P","Jeff Gossett",30,"6",0,"19 punts for a 40.5 average, 0 blocked",""
"28","PR","Gerald McNeil*",25,"1",0,"34 punt returns for a 11.4 average and 0 td","Cleveland Browns / 2nd / 44th pick / 1984 Supp"
"29","KR","Glen Young",27,"4",0,"18 kick returns for a 22.9 average and 0 td","Philadelphia Eagles / 3rd / 62nd pick / 1983"
