"","Pos","Player.","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,"",NA,"",""
"2","QB","Kerry Collins*",36,"13",15,"242 for 415, 2,676 yards, 12 td, 7 int, & 25 rushes for 49 yards and 0 td","Carolina Panthers / 1st / 5th pick / 1995"
"3","RB","Chris Johnson*",23,"Rook",14,"251 rushes for 1,228 yards, 9 td, & 43 catches for 260 yards and 1 td","Tennessee Titans / 1st / 24th pick / 2008"
"4","FB","Ahmard Hall",29,"2",11,"8 rushes for 21 yards, 0 td, & 13 catches for 138 yards and 2 td",""
"5","WR","Justin Gage",27,"5",11,"34 catches for 651 yards, 6 td","Chicago Bears / 5th / 143rd pick / 2003"
"6","WR","Justin McCareins",30,"7",10,"30 catches for 412 yards, 0 td, & 2 rushes for 8 yards and 0 td","Tennessee Titans / 4th / 124th pick / 2001"
"7","TE","Alge Crumpler",31,"7",15,"24 catches for 257 yards, 1 td","Atlanta Falcons / 2nd / 35th pick / 2001"
"8","LT","Michael Roos*+",26,"3",16,"1 fumble recovered","Tennessee Titans / 2nd / 41st pick / 2005"
"9","LG","Eugene Amano",26,"4",16,"","Tennessee Titans / 7th / 239th pick / 2004"
"10","C","Kevin Mawae*+",37,"14",15,"1 fumble recovered","Seattle Seahawks / 2nd / 36th pick / 1994"
"11","RG","Jake Scott",27,"4",16,"","Indianapolis Colts / 5th / 141st pick / 2004"
"12","RT","David Stewart",26,"2",16,"2 fumbles recovered","Tennessee Titans / 4th / 113th pick / 2005"
"13","","Defensive Starters",NA,"",NA,"",""
"14","DE","Jevon Kearse",32,"9",16,"","Tennessee Titans / 1st / 16th pick / 1999"
"15","DE","Kyle Vanden Bosch",30,"7",10,"","Arizona Cardinals / 2nd / 34th pick / 2001"
"16","LDT","Tony Brown",28,"4",15,"4.0 sacks, 0 interceptions, 2 fumbles recovered",""
"17","RDT","Albert Haynesworth*+",27,"6",14,"8.5 sacks, 0 interceptions, 2 fumbles recovered","Tennessee Titans / 1st / 15th pick / 2002"
"18","MLB","Stephen Tulloch",23,"2",12,"1.0 sacks, 0 interceptions, 2 fumbles recovered","Tennessee Titans / 4th / 116th pick / 2006"
"19","LB","Keith Bulluck",31,"8",16,"","Tennessee Titans / 1st / 30th pick / 2000"
"20","LB","David Thornton",30,"6",15,"","Indianapolis Colts / 4th / 106th pick / 2002"
"21","LCB","Nick Harper",34,"7",13,"0.0 sacks, 2 interceptions, 0 fumbles recovered",""
"22","RCB","Cortland Finnegan*+",24,"2",16,"1.0 sacks, 5 interceptions, 0 fumbles recovered","Tennessee Titans / 7th / 215th pick / 2006"
"23","SS","Chris Hope*",28,"6",16,"1.0 sacks, 4 interceptions, 0 fumbles recovered","Pittsburgh Steelers / 3rd / 94th pick / 2002"
"24","FS","Michael Griffin*",23,"1",16,"1.0 sacks, 7 interceptions, 1 fumble recovered","Tennessee Titans / 1st / 19th pick / 2007"
