"","Pos","Player","Age","Yrs","GS","Summary.of.Player.Stats","Drafted..tm.rnd.yr."
"1","","Offensive Starters",NA,NA,NA,"",""
"2","QB","Stan Humphries",31,7,13,"232 for 416, 2,670 yards, 18 td, 13 int, & 21 rushes for 28 yards and 0 td","Washington Redskins / 6th / 159th pick / 1988"
"3","RB","Leonard Russell",27,5,15,"219 rushes for 713 yards, 7 td, & 13 catches for 180 yards and 0 td","New England Patriots / 1st / 14th pick / 1991"
"4","WR","Andre Coleman",24,2,10,"36 catches for 486 yards, 2 td, & 2 rushes for 0 yards and 0 td","San Diego Chargers / 3rd / 70th pick / 1994"
"5","WR","Tony Martin*",31,6,16,"85 catches for 1,171 yards, 14 td","New York Jets / 5th / 126th pick / 1989"
"6","TE","Deems May",27,4,12,"19 catches for 188 yards, 0 td","San Diego Chargers / 7th / 174th pick / 1992"
"7","TE","Shannon Mitchell",24,2,11,"10 catches for 57 yards, 0 td",""
"8","LT","Vaughn Parker",25,2,16,"1 fumble recovered","San Diego Chargers / 2nd / 63rd pick / 1994"
"9","LG","Eric Moten",28,5,15,"1 fumble recovered","San Diego Chargers / 2nd / 47th pick / 1991"
"10","C","Greg Engel",25,1,9,"",""
"11","RG","Joe Cocozzo",26,3,11,"","San Diego Chargers / 3rd / 64th pick / 1993"
"12","RT","Tony Berti",24,1,14,"","San Diego Chargers / 6th / 200th pick / 1995"
"13","","Defensive Starters",NA,NA,NA,"",""
"14","LDE","Chris Mims",26,4,15,"6.0 sacks, 0 interceptions, 2 fumbles recovered","San Diego Chargers / 1st / 23rd pick / 1992"
"15","LDT","John Parrella",27,3,9,"2.0 sacks, 0 interceptions, 0 fumbles recovered","Buffalo Bills / 2nd / 55th pick / 1993"
"16","RDT","Reuben Davis",31,8,15,"3.0 sacks, 0 interceptions, 1 fumble recovered","Tampa Bay Buccaneers / 9th / 225th pick / 1988"
"17","RDE","Marco Coleman",27,4,15,"4.0 sacks, 0 interceptions, 0 fumbles recovered","Miami Dolphins / 1st / 12th pick / 1992"
"18","LLB","Lewis Bush",27,3,16,"1.0 sacks, 0 interceptions, 2 fumbles recovered","San Diego Chargers / 4th / 99th pick / 1993"
"19","MLB","Kurt Gouveia",32,9,16,"1.0 sacks, 3 interceptions, 0 fumbles recovered","Washington Redskins / 8th / 213th pick / 1986"
"20","RLB","Junior Seau*+",27,6,15,"7.0 sacks, 2 interceptions, 3 fumbles recovered","San Diego Chargers / 1st / 5th pick / 1990"
"21","LCB","Dwayne Harper",30,8,6,"0.0 sacks, 1 interception, 0 fumbles recovered","Seattle Seahawks / 11th / 299th pick / 1988"
"22","RCB","Terrance Shaw",23,1,16,"0.0 sacks, 3 interceptions, 0 fumbles recovered","San Diego Chargers / 2nd / 34th pick / 1995"
"23","SS","Rodney Harrison",24,2,16,"1.0 sacks, 5 interceptions, 2 fumbles recovered","San Diego Chargers / 5th / 145th pick / 1994"
"24","FS","Kevin Ross",34,12,16,"0.0 sacks, 2 interceptions, 1 fumble recovered","Kansas City Chiefs / 7th / 173rd pick / 1984"
"25","","Special Teams Starters",NA,NA,NA,"",""
"26","K","John Carney",32,8,0,"29 of 36 field goals & 31 of 31 extra points",""
"27","P","Darren Bennett",31,1,0,"87 punts for a 45.6 average, 0 blocked",""
"28","PR","Darrien Gordon",26,3,6,"36 punt returns for a 14.9 average and 1 td","San Diego Chargers / 1st / 22nd pick / 1993"
"29","KR","Andre Coleman",24,2,10,"55 kick returns for a 22.0 average and 0 td","San Diego Chargers / 3rd / 70th pick / 1994"
